interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,market,non_spinning_reserves,regulation_down,regulation_up,responsive_reserves,ercot_contingency_reserve_service
2024-06-22 18:00:00-05:00,2024-06-22 23:00:00+00:00,2024-06-22 19:00:00-05:00,2024-06-23 00:00:00+00:00,DAM,2.25,3.95,4.65,1.65,10.65
2024-06-22 19:00:00-05:00,2024-06-23 00:00:00+00:00,2024-06-22 20:00:00-05:00,2024-06-23 01:00:00+00:00,DAM,10.1,2.97,6.04,6.04,31.96
2024-06-22 20:00:00-05:00,2024-06-23 01:00:00+00:00,2024-06-22 21:00:00-05:00,2024-06-23 02:00:00+00:00,DAM,10.1,6.54,3.61,5.61,32.61
2024-06-22 21:00:00-05:00,2024-06-23 02:00:00+00:00,2024-06-22 22:00:00-05:00,2024-06-23 03:00:00+00:00,DAM,8.04,9.2,7.95,8.05,15.96
2024-06-22 22:00:00-05:00,2024-06-23 03:00:00+00:00,2024-06-22 23:00:00-05:00,2024-06-23 04:00:00+00:00,DAM,2.04,4.01,2.69,2.49,6.45
2024-06-22 23:00:00-05:00,2024-06-23 04:00:00+00:00,2024-06-23 00:00:00-05:00,2024-06-23 05:00:00+00:00,DAM,0.99,2.0,1.17,1.01,1.01
2024-06-23 00:00:00-05:00,2024-06-23 05:00:00+00:00,2024-06-23 01:00:00-05:00,2024-06-23 06:00:00+00:00,DAM,0.19,2.0,1.69,1.0,0.37
2024-06-23 01:00:00-05:00,2024-06-23 06:00:00+00:00,2024-06-23 02:00:00-05:00,2024-06-23 07:00:00+00:00,DAM,0.19,1.81,1.16,0.99,0.77
2024-06-23 02:00:00-05:00,2024-06-23 07:00:00+00:00,2024-06-23 03:00:00-05:00,2024-06-23 08:00:00+00:00,DAM,0.4,1.47,1.15,0.99,0.77
2024-06-23 03:00:00-05:00,2024-06-23 08:00:00+00:00,2024-06-23 04:00:00-05:00,2024-06-23 09:00:00+00:00,DAM,0.4,1.25,1.0,0.97,0.77
2024-06-23 04:00:00-05:00,2024-06-23 09:00:00+00:00,2024-06-23 05:00:00-05:00,2024-06-23 10:00:00+00:00,DAM,0.4,1.25,1.0,0.97,0.37
2024-06-23 05:00:00-05:00,2024-06-23 10:00:00+00:00,2024-06-23 06:00:00-05:00,2024-06-23 11:00:00+00:00,DAM,0.4,1.49,1.22,0.98,0.37
2024-06-23 06:00:00-05:00,2024-06-23 11:00:00+00:00,2024-06-23 07:00:00-05:00,2024-06-23 12:00:00+00:00,DAM,1.0,1.64,1.49,1.0,0.82
2024-06-23 07:00:00-05:00,2024-06-23 12:00:00+00:00,2024-06-23 08:00:00-05:00,2024-06-23 13:00:00+00:00,DAM,1.0,1.49,1.07,1.0,1.0
2024-06-23 08:00:00-05:00,2024-06-23 13:00:00+00:00,2024-06-23 09:00:00-05:00,2024-06-23 14:00:00+00:00,DAM,1.03,1.52,1.21,1.03,1.08
2024-06-23 09:00:00-05:00,2024-06-23 14:00:00+00:00,2024-06-23 10:00:00-05:00,2024-06-23 15:00:00+00:00,DAM,1.0,1.49,1.54,0.99,0.99
2024-06-23 10:00:00-05:00,2024-06-23 15:00:00+00:00,2024-06-23 11:00:00-05:00,2024-06-23 16:00:00+00:00,DAM,1.04,1.49,1.89,0.99,1.0
2024-06-23 11:00:00-05:00,2024-06-23 16:00:00+00:00,2024-06-23 12:00:00-05:00,2024-06-23 17:00:00+00:00,DAM,1.6,1.54,2.38,0.99,1.0
2024-06-23 12:00:00-05:00,2024-06-23 17:00:00+00:00,2024-06-23 13:00:00-05:00,2024-06-23 18:00:00+00:00,DAM,3.05,1.49,2.38,1.22,3.05
2024-06-23 13:00:00-05:00,2024-06-23 18:00:00+00:00,2024-06-23 14:00:00-05:00,2024-06-23 19:00:00+00:00,DAM,9.05,1.98,2.23,1.65,7.5
2024-06-23 14:00:00-05:00,2024-06-23 19:00:00+00:00,2024-06-23 15:00:00-05:00,2024-06-23 20:00:00+00:00,DAM,5.5,1.98,2.97,1.5,5.5
2024-06-23 15:00:00-05:00,2024-06-23 20:00:00+00:00,2024-06-23 16:00:00-05:00,2024-06-23 21:00:00+00:00,DAM,9.5,5.15,4.2,1.5,9.5
2024-06-23 16:00:00-05:00,2024-06-23 21:00:00+00:00,2024-06-23 17:00:00-05:00,2024-06-23 22:00:00+00:00,DAM,12.65,8.81,5.69,1.5,16.65
2024-06-23 17:00:00-05:00,2024-06-23 22:00:00+00:00,2024-06-23 18:00:00-05:00,2024-06-23 23:00:00+00:00,DAM,19.38,9.93,7.17,1.65,23.38
2024-06-23 18:00:00-05:00,2024-06-23 23:00:00+00:00,2024-06-23 19:00:00-05:00,2024-06-24 00:00:00+00:00,DAM,25.4,17.07,15.91,3.95,25.4
2024-06-23 19:00:00-05:00,2024-06-24 00:00:00+00:00,2024-06-23 20:00:00-05:00,2024-06-24 01:00:00+00:00,DAM,75.78,2.97,30.35,30.35,75.78
2024-06-23 20:00:00-05:00,2024-06-24 01:00:00+00:00,2024-06-23 21:00:00-05:00,2024-06-24 02:00:00+00:00,DAM,60.65,10.01,43.99,44.99,108.29
2024-06-23 21:00:00-05:00,2024-06-24 02:00:00+00:00,2024-06-23 22:00:00-05:00,2024-06-24 03:00:00+00:00,DAM,27.55,15.32,17.12,17.22,31.55
2024-06-23 22:00:00-05:00,2024-06-24 03:00:00+00:00,2024-06-23 23:00:00-05:00,2024-06-24 04:00:00+00:00,DAM,8.2,4.3,2.98,2.78,10.0
2024-06-23 23:00:00-05:00,2024-06-24 04:00:00+00:00,2024-06-24 00:00:00-05:00,2024-06-24 05:00:00+00:00,DAM,1.49,2.01,1.65,1.49,3.0
2024-06-24 00:00:00-05:00,2024-06-24 05:00:00+00:00,2024-06-24 01:00:00-05:00,2024-06-24 06:00:00+00:00,DAM,0.25,2.0,1.69,1.0,0.77
2024-06-24 01:00:00-05:00,2024-06-24 06:00:00+00:00,2024-06-24 02:00:00-05:00,2024-06-24 07:00:00+00:00,DAM,0.25,1.94,1.16,0.99,0.82
2024-06-24 02:00:00-05:00,2024-06-24 07:00:00+00:00,2024-06-24 03:00:00-05:00,2024-06-24 08:00:00+00:00,DAM,0.8,1.47,1.15,0.99,0.82
2024-06-24 03:00:00-05:00,2024-06-24 08:00:00+00:00,2024-06-24 04:00:00-05:00,2024-06-24 09:00:00+00:00,DAM,0.8,1.18,1.07,0.95,0.82
2024-06-24 04:00:00-05:00,2024-06-24 09:00:00+00:00,2024-06-24 05:00:00-05:00,2024-06-24 10:00:00+00:00,DAM,0.65,1.25,1.1,0.97,0.82
2024-06-24 05:00:00-05:00,2024-06-24 10:00:00+00:00,2024-06-24 06:00:00-05:00,2024-06-24 11:00:00+00:00,DAM,0.8,1.25,1.32,0.98,0.82
2024-06-24 06:00:00-05:00,2024-06-24 11:00:00+00:00,2024-06-24 07:00:00-05:00,2024-06-24 12:00:00+00:00,DAM,1.01,1.76,1.75,1.01,0.85
2024-06-24 07:00:00-05:00,2024-06-24 12:00:00+00:00,2024-06-24 08:00:00-05:00,2024-06-24 13:00:00+00:00,DAM,1.01,1.49,1.01,1.01,1.01
2024-06-24 08:00:00-05:00,2024-06-24 13:00:00+00:00,2024-06-24 09:00:00-05:00,2024-06-24 14:00:00+00:00,DAM,1.15,1.62,1.49,1.16,1.39
2024-06-24 09:00:00-05:00,2024-06-24 14:00:00+00:00,2024-06-24 10:00:00-05:00,2024-06-24 15:00:00+00:00,DAM,1.03,1.49,1.79,1.0,1.0
2024-06-24 10:00:00-05:00,2024-06-24 15:00:00+00:00,2024-06-24 11:00:00-05:00,2024-06-24 16:00:00+00:00,DAM,1.2,1.49,1.97,1.0,1.0
2024-06-24 11:00:00-05:00,2024-06-24 16:00:00+00:00,2024-06-24 12:00:00-05:00,2024-06-24 17:00:00+00:00,DAM,2.04,1.54,2.04,1.38,1.95
2024-06-24 12:00:00-05:00,2024-06-24 17:00:00+00:00,2024-06-24 13:00:00-05:00,2024-06-24 18:00:00+00:00,DAM,3.4,1.64,2.69,1.4,3.4
2024-06-24 13:00:00-05:00,2024-06-24 18:00:00+00:00,2024-06-24 14:00:00-05:00,2024-06-24 19:00:00+00:00,DAM,9.05,2.22,2.97,1.65,7.5
2024-06-24 14:00:00-05:00,2024-06-24 19:00:00+00:00,2024-06-24 15:00:00-05:00,2024-06-24 20:00:00+00:00,DAM,2.0,4.98,4.98,1.5,5.5
2024-06-24 15:00:00-05:00,2024-06-24 20:00:00+00:00,2024-06-24 16:00:00-05:00,2024-06-24 21:00:00+00:00,DAM,6.7,7.49,7.47,1.65,10.7
2024-06-24 16:00:00-05:00,2024-06-24 21:00:00+00:00,2024-06-24 17:00:00-05:00,2024-06-24 22:00:00+00:00,DAM,17.0,8.31,8.29,1.65,24.98
2024-06-24 17:00:00-05:00,2024-06-24 22:00:00+00:00,2024-06-24 18:00:00-05:00,2024-06-24 23:00:00+00:00,DAM,13.8,11.63,10.47,1.65,23.98
2024-06-24 18:00:00-05:00,2024-06-24 23:00:00+00:00,2024-06-24 19:00:00-05:00,2024-06-25 00:00:00+00:00,DAM,16.48,16.2,15.04,4.99,20.48
2024-06-24 19:00:00-05:00,2024-06-25 00:00:00+00:00,2024-06-24 20:00:00-05:00,2024-06-25 01:00:00+00:00,DAM,38.23,25.47,60.52,45.52,102.79
2024-06-24 20:00:00-05:00,2024-06-25 01:00:00+00:00,2024-06-24 21:00:00-05:00,2024-06-25 02:00:00+00:00,DAM,31.38,32.2,49.67,50.0,101.24
2024-06-24 21:00:00-05:00,2024-06-25 02:00:00+00:00,2024-06-24 22:00:00-05:00,2024-06-25 03:00:00+00:00,DAM,10.7,10.13,9.8,10.3,23.61
2024-06-24 22:00:00-05:00,2024-06-25 03:00:00+00:00,2024-06-24 23:00:00-05:00,2024-06-25 04:00:00+00:00,DAM,2.0,3.74,3.34,3.14,10.0
2024-06-24 23:00:00-05:00,2024-06-25 04:00:00+00:00,2024-06-25 00:00:00-05:00,2024-06-25 05:00:00+00:00,DAM,1.02,2.09,1.69,1.49,3.19
2024-06-25 00:00:00-05:00,2024-06-25 05:00:00+00:00,2024-06-25 01:00:00-05:00,2024-06-25 06:00:00+00:00,DAM,0.25,2.52,1.69,1.0,0.37
2024-06-25 01:00:00-05:00,2024-06-25 06:00:00+00:00,2024-06-25 02:00:00-05:00,2024-06-25 07:00:00+00:00,DAM,0.4,1.49,0.99,0.99,0.8
2024-06-25 02:00:00-05:00,2024-06-25 07:00:00+00:00,2024-06-25 03:00:00-05:00,2024-06-25 08:00:00+00:00,DAM,0.82,1.25,0.82,0.82,0.82
2024-06-25 03:00:00-05:00,2024-06-25 08:00:00+00:00,2024-06-25 04:00:00-05:00,2024-06-25 09:00:00+00:00,DAM,0.82,0.79,0.83,0.82,0.82
2024-06-25 04:00:00-05:00,2024-06-25 09:00:00+00:00,2024-06-25 05:00:00-05:00,2024-06-25 10:00:00+00:00,DAM,0.8,0.95,0.97,0.95,0.8
2024-06-25 05:00:00-05:00,2024-06-25 10:00:00+00:00,2024-06-25 06:00:00-05:00,2024-06-25 11:00:00+00:00,DAM,0.84,1.25,1.18,0.95,0.8
2024-06-25 06:00:00-05:00,2024-06-25 11:00:00+00:00,2024-06-25 07:00:00-05:00,2024-06-25 12:00:00+00:00,DAM,1.04,1.64,1.49,1.0,0.83
2024-06-25 07:00:00-05:00,2024-06-25 12:00:00+00:00,2024-06-25 08:00:00-05:00,2024-06-25 13:00:00+00:00,DAM,1.03,1.49,1.0,1.0,1.0
2024-06-25 08:00:00-05:00,2024-06-25 13:00:00+00:00,2024-06-25 09:00:00-05:00,2024-06-25 14:00:00+00:00,DAM,1.15,1.5,1.27,1.15,1.27
2024-06-25 09:00:00-05:00,2024-06-25 14:00:00+00:00,2024-06-25 10:00:00-05:00,2024-06-25 15:00:00+00:00,DAM,1.04,1.56,1.49,1.0,1.0
2024-06-25 10:00:00-05:00,2024-06-25 15:00:00+00:00,2024-06-25 11:00:00-05:00,2024-06-25 16:00:00+00:00,DAM,1.15,1.49,2.48,0.99,1.0
2024-06-25 11:00:00-05:00,2024-06-25 16:00:00+00:00,2024-06-25 12:00:00-05:00,2024-06-25 17:00:00+00:00,DAM,1.35,1.49,2.38,0.99,1.0
2024-06-25 12:00:00-05:00,2024-06-25 17:00:00+00:00,2024-06-25 13:00:00-05:00,2024-06-25 18:00:00+00:00,DAM,3.05,1.49,2.69,0.99,1.01
2024-06-25 13:00:00-05:00,2024-06-25 18:00:00+00:00,2024-06-25 14:00:00-05:00,2024-06-25 19:00:00+00:00,DAM,5.75,1.49,1.99,1.5,3.5
2024-06-25 14:00:00-05:00,2024-06-25 19:00:00+00:00,2024-06-25 15:00:00-05:00,2024-06-25 20:00:00+00:00,DAM,3.98,4.55,3.68,1.65,3.98
2024-06-25 15:00:00-05:00,2024-06-25 20:00:00+00:00,2024-06-25 16:00:00-05:00,2024-06-25 21:00:00+00:00,DAM,5.0,6.85,4.98,1.98,5.0
2024-06-25 16:00:00-05:00,2024-06-25 21:00:00+00:00,2024-06-25 17:00:00-05:00,2024-06-25 22:00:00+00:00,DAM,10.49,9.31,8.49,3.49,10.49
2024-06-25 17:00:00-05:00,2024-06-25 22:00:00+00:00,2024-06-25 18:00:00-05:00,2024-06-25 23:00:00+00:00,DAM,8.23,9.63,7.47,1.98,8.98
2024-06-25 18:00:00-05:00,2024-06-25 23:00:00+00:00,2024-06-25 19:00:00-05:00,2024-06-26 00:00:00+00:00,DAM,10.98,12.24,8.98,1.98,10.98
2024-06-25 19:00:00-05:00,2024-06-26 00:00:00+00:00,2024-06-25 20:00:00-05:00,2024-06-26 01:00:00+00:00,DAM,20.0,20.0,34.71,22.71,55.71
2024-06-25 20:00:00-05:00,2024-06-26 01:00:00+00:00,2024-06-25 21:00:00-05:00,2024-06-26 02:00:00+00:00,DAM,19.38,20.0,22.48,22.81,51.73
2024-06-25 21:00:00-05:00,2024-06-26 02:00:00+00:00,2024-06-25 22:00:00-05:00,2024-06-26 03:00:00+00:00,DAM,6.26,7.21,4.89,4.99,13.21
2024-06-25 22:00:00-05:00,2024-06-26 03:00:00+00:00,2024-06-25 23:00:00-05:00,2024-06-26 04:00:00+00:00,DAM,2.0,3.4,2.56,2.56,2.75
2024-06-25 23:00:00-05:00,2024-06-26 04:00:00+00:00,2024-06-26 00:00:00-05:00,2024-06-26 05:00:00+00:00,DAM,0.99,2.33,1.05,1.02,1.02
2024-06-26 00:00:00-05:00,2024-06-26 05:00:00+00:00,2024-06-26 01:00:00-05:00,2024-06-26 06:00:00+00:00,DAM,0.25,1.94,1.68,1.0,0.37
2024-06-26 01:00:00-05:00,2024-06-26 06:00:00+00:00,2024-06-26 02:00:00-05:00,2024-06-26 07:00:00+00:00,DAM,0.25,1.49,1.0,0.98,0.8
2024-06-26 02:00:00-05:00,2024-06-26 07:00:00+00:00,2024-06-26 03:00:00-05:00,2024-06-26 08:00:00+00:00,DAM,0.84,0.86,0.97,0.94,0.82
2024-06-26 03:00:00-05:00,2024-06-26 08:00:00+00:00,2024-06-26 04:00:00-05:00,2024-06-26 09:00:00+00:00,DAM,0.82,0.49,0.86,0.82,0.82
2024-06-26 04:00:00-05:00,2024-06-26 09:00:00+00:00,2024-06-26 05:00:00-05:00,2024-06-26 10:00:00+00:00,DAM,0.84,0.59,0.93,0.9,0.8
2024-06-26 05:00:00-05:00,2024-06-26 10:00:00+00:00,2024-06-26 06:00:00-05:00,2024-06-26 11:00:00+00:00,DAM,0.84,0.97,1.14,0.94,0.8
2024-06-26 06:00:00-05:00,2024-06-26 11:00:00+00:00,2024-06-26 07:00:00-05:00,2024-06-26 12:00:00+00:00,DAM,1.03,1.49,1.49,1.0,0.85
2024-06-26 07:00:00-05:00,2024-06-26 12:00:00+00:00,2024-06-26 08:00:00-05:00,2024-06-26 13:00:00+00:00,DAM,1.03,1.64,1.03,1.0,1.0
2024-06-26 08:00:00-05:00,2024-06-26 13:00:00+00:00,2024-06-26 09:00:00-05:00,2024-06-26 14:00:00+00:00,DAM,1.14,1.49,1.2,1.0,1.14
2024-06-26 09:00:00-05:00,2024-06-26 14:00:00+00:00,2024-06-26 10:00:00-05:00,2024-06-26 15:00:00+00:00,DAM,1.07,1.41,1.49,1.0,1.0
2024-06-26 10:00:00-05:00,2024-06-26 15:00:00+00:00,2024-06-26 11:00:00-05:00,2024-06-26 16:00:00+00:00,DAM,1.2,1.53,2.56,0.99,1.0
2024-06-26 11:00:00-05:00,2024-06-26 16:00:00+00:00,2024-06-26 12:00:00-05:00,2024-06-26 17:00:00+00:00,DAM,3.6,4.63,6.83,1.02,3.08
2024-06-26 12:00:00-05:00,2024-06-26 17:00:00+00:00,2024-06-26 13:00:00-05:00,2024-06-26 18:00:00+00:00,DAM,6.6,4.14,8.48,1.5,6.26
2024-06-26 13:00:00-05:00,2024-06-26 18:00:00+00:00,2024-06-26 14:00:00-05:00,2024-06-26 19:00:00+00:00,DAM,15.63,3.36,7.75,1.5,10.0
2024-06-26 14:00:00-05:00,2024-06-26 19:00:00+00:00,2024-06-26 15:00:00-05:00,2024-06-26 20:00:00+00:00,DAM,12.65,4.13,10.11,2.29,12.36
2024-06-26 15:00:00-05:00,2024-06-26 20:00:00+00:00,2024-06-26 16:00:00-05:00,2024-06-26 21:00:00+00:00,DAM,18.62,8.97,12.62,6.28,14.87
2024-06-26 16:00:00-05:00,2024-06-26 21:00:00+00:00,2024-06-26 17:00:00-05:00,2024-06-26 22:00:00+00:00,DAM,19.85,11.01,19.32,12.18,23.85
2024-06-26 17:00:00-05:00,2024-06-26 22:00:00+00:00,2024-06-26 18:00:00-05:00,2024-06-26 23:00:00+00:00,DAM,18.46,7.24,13.52,7.33,22.46
2024-06-26 18:00:00-05:00,2024-06-26 23:00:00+00:00,2024-06-26 19:00:00-05:00,2024-06-27 00:00:00+00:00,DAM,18.0,13.4,14.86,4.86,20.35
2024-06-26 19:00:00-05:00,2024-06-27 00:00:00+00:00,2024-06-26 20:00:00-05:00,2024-06-27 01:00:00+00:00,DAM,42.94,20.0,74.94,74.99,111.21
2024-06-26 20:00:00-05:00,2024-06-27 01:00:00+00:00,2024-06-26 21:00:00-05:00,2024-06-27 02:00:00+00:00,DAM,50.17,11.13,62.23,62.71,117.71
2024-06-26 21:00:00-05:00,2024-06-27 02:00:00+00:00,2024-06-26 22:00:00-05:00,2024-06-27 03:00:00+00:00,DAM,27.27,11.89,15.08,15.18,37.24
2024-06-26 22:00:00-05:00,2024-06-27 03:00:00+00:00,2024-06-26 23:00:00-05:00,2024-06-27 04:00:00+00:00,DAM,6.15,4.98,4.98,4.98,12.76
2024-06-26 23:00:00-05:00,2024-06-27 04:00:00+00:00,2024-06-27 00:00:00-05:00,2024-06-27 05:00:00+00:00,DAM,1.5,3.36,3.03,3.03,5.79
2024-06-27 00:00:00-05:00,2024-06-27 05:00:00+00:00,2024-06-27 01:00:00-05:00,2024-06-27 06:00:00+00:00,DAM,0.45,2.57,2.55,1.0,0.37
2024-06-27 01:00:00-05:00,2024-06-27 06:00:00+00:00,2024-06-27 02:00:00-05:00,2024-06-27 07:00:00+00:00,DAM,0.4,1.9,1.19,0.99,0.83
2024-06-27 02:00:00-05:00,2024-06-27 07:00:00+00:00,2024-06-27 03:00:00-05:00,2024-06-27 08:00:00+00:00,DAM,0.88,1.06,1.19,0.99,0.85
2024-06-27 03:00:00-05:00,2024-06-27 08:00:00+00:00,2024-06-27 04:00:00-05:00,2024-06-27 09:00:00+00:00,DAM,0.9,0.93,1.15,0.99,0.85
2024-06-27 04:00:00-05:00,2024-06-27 09:00:00+00:00,2024-06-27 05:00:00-05:00,2024-06-27 10:00:00+00:00,DAM,0.92,0.76,1.15,0.95,0.83
2024-06-27 05:00:00-05:00,2024-06-27 10:00:00+00:00,2024-06-27 06:00:00-05:00,2024-06-27 11:00:00+00:00,DAM,0.92,1.49,1.54,1.0,0.82
2024-06-27 06:00:00-05:00,2024-06-27 11:00:00+00:00,2024-06-27 07:00:00-05:00,2024-06-27 12:00:00+00:00,DAM,1.06,1.9,1.89,0.99,0.96
2024-06-27 07:00:00-05:00,2024-06-27 12:00:00+00:00,2024-06-27 08:00:00-05:00,2024-06-27 13:00:00+00:00,DAM,1.07,1.98,1.4,1.07,1.07
2024-06-27 08:00:00-05:00,2024-06-27 13:00:00+00:00,2024-06-27 09:00:00-05:00,2024-06-27 14:00:00+00:00,DAM,1.48,1.49,1.6,1.48,1.54
2024-06-27 09:00:00-05:00,2024-06-27 14:00:00+00:00,2024-06-27 10:00:00-05:00,2024-06-27 15:00:00+00:00,DAM,1.3,1.56,1.8,1.0,1.0
2024-06-27 10:00:00-05:00,2024-06-27 15:00:00+00:00,2024-06-27 11:00:00-05:00,2024-06-27 16:00:00+00:00,DAM,2.01,1.59,5.08,1.49,1.5
2024-06-27 11:00:00-05:00,2024-06-27 16:00:00+00:00,2024-06-27 12:00:00-05:00,2024-06-27 17:00:00+00:00,DAM,4.98,1.98,5.09,1.98,4.98
2024-06-27 12:00:00-05:00,2024-06-27 17:00:00+00:00,2024-06-27 13:00:00-05:00,2024-06-27 18:00:00+00:00,DAM,8.83,2.0,6.83,3.88,8.83
2024-06-27 13:00:00-05:00,2024-06-27 18:00:00+00:00,2024-06-27 14:00:00-05:00,2024-06-27 19:00:00+00:00,DAM,15.1,6.9,13.1,10.6,15.1
2024-06-27 14:00:00-05:00,2024-06-27 19:00:00+00:00,2024-06-27 15:00:00-05:00,2024-06-27 20:00:00+00:00,DAM,3.0,3.15,7.99,3.0,21.05
2024-06-27 15:00:00-05:00,2024-06-27 20:00:00+00:00,2024-06-27 16:00:00-05:00,2024-06-27 21:00:00+00:00,DAM,5.0,6.11,15.15,12.61,18.28
2024-06-27 16:00:00-05:00,2024-06-27 21:00:00+00:00,2024-06-27 17:00:00-05:00,2024-06-27 22:00:00+00:00,DAM,5.0,7.21,16.45,10.38,25.02
2024-06-27 17:00:00-05:00,2024-06-27 22:00:00+00:00,2024-06-27 18:00:00-05:00,2024-06-27 23:00:00+00:00,DAM,2.25,7.01,9.32,1.98,20.98
2024-06-27 18:00:00-05:00,2024-06-27 23:00:00+00:00,2024-06-27 19:00:00-05:00,2024-06-28 00:00:00+00:00,DAM,2.25,7.21,6.12,3.62,8.18
2024-06-27 19:00:00-05:00,2024-06-28 00:00:00+00:00,2024-06-27 20:00:00-05:00,2024-06-28 01:00:00+00:00,DAM,15.0,8.23,16.71,15.0,31.72
2024-06-27 20:00:00-05:00,2024-06-28 01:00:00+00:00,2024-06-27 21:00:00-05:00,2024-06-28 02:00:00+00:00,DAM,14.0,8.01,11.46,11.94,30.02
2024-06-27 21:00:00-05:00,2024-06-28 02:00:00+00:00,2024-06-27 22:00:00-05:00,2024-06-28 03:00:00+00:00,DAM,2.25,7.33,8.65,8.75,14.76
2024-06-27 22:00:00-05:00,2024-06-28 03:00:00+00:00,2024-06-27 23:00:00-05:00,2024-06-28 04:00:00+00:00,DAM,2.0,2.66,2.49,2.49,3.99
2024-06-27 23:00:00-05:00,2024-06-28 04:00:00+00:00,2024-06-28 00:00:00-05:00,2024-06-28 05:00:00+00:00,DAM,1.0,1.8,1.17,1.01,1.01
2024-06-28 00:00:00-05:00,2024-06-28 05:00:00+00:00,2024-06-28 01:00:00-05:00,2024-06-28 06:00:00+00:00,DAM,0.2,2.0,1.69,1.0,0.37
2024-06-28 01:00:00-05:00,2024-06-28 06:00:00+00:00,2024-06-28 02:00:00-05:00,2024-06-28 07:00:00+00:00,DAM,0.25,1.69,1.16,0.96,0.82
2024-06-28 02:00:00-05:00,2024-06-28 07:00:00+00:00,2024-06-28 03:00:00-05:00,2024-06-28 08:00:00+00:00,DAM,0.75,1.47,1.0,0.95,0.83
2024-06-28 03:00:00-05:00,2024-06-28 08:00:00+00:00,2024-06-28 04:00:00-05:00,2024-06-28 09:00:00+00:00,DAM,0.75,1.25,1.0,0.94,0.83
2024-06-28 04:00:00-05:00,2024-06-28 09:00:00+00:00,2024-06-28 05:00:00-05:00,2024-06-28 10:00:00+00:00,DAM,0.75,1.25,1.0,0.88,0.82
2024-06-28 05:00:00-05:00,2024-06-28 10:00:00+00:00,2024-06-28 06:00:00-05:00,2024-06-28 11:00:00+00:00,DAM,0.75,0.79,1.18,0.94,0.82
2024-06-28 06:00:00-05:00,2024-06-28 11:00:00+00:00,2024-06-28 07:00:00-05:00,2024-06-28 12:00:00+00:00,DAM,1.01,1.49,1.49,1.0,0.83
2024-06-28 07:00:00-05:00,2024-06-28 12:00:00+00:00,2024-06-28 08:00:00-05:00,2024-06-28 13:00:00+00:00,DAM,1.01,1.49,1.02,1.01,1.01
2024-06-28 08:00:00-05:00,2024-06-28 13:00:00+00:00,2024-06-28 09:00:00-05:00,2024-06-28 14:00:00+00:00,DAM,1.07,1.64,1.49,1.16,1.28
2024-06-28 09:00:00-05:00,2024-06-28 14:00:00+00:00,2024-06-28 10:00:00-05:00,2024-06-28 15:00:00+00:00,DAM,1.04,1.56,1.91,1.0,1.0
2024-06-28 10:00:00-05:00,2024-06-28 15:00:00+00:00,2024-06-28 11:00:00-05:00,2024-06-28 16:00:00+00:00,DAM,1.07,1.02,1.95,0.99,1.0
2024-06-28 11:00:00-05:00,2024-06-28 16:00:00+00:00,2024-06-28 12:00:00-05:00,2024-06-28 17:00:00+00:00,DAM,1.07,1.02,1.52,0.99,1.0
2024-06-28 12:00:00-05:00,2024-06-28 17:00:00+00:00,2024-06-28 13:00:00-05:00,2024-06-28 18:00:00+00:00,DAM,1.6,1.49,2.0,0.99,1.6
2024-06-28 13:00:00-05:00,2024-06-28 18:00:00+00:00,2024-06-28 14:00:00-05:00,2024-06-28 19:00:00+00:00,DAM,3.04,1.98,3.35,1.49,3.35
2024-06-28 14:00:00-05:00,2024-06-28 19:00:00+00:00,2024-06-28 15:00:00-05:00,2024-06-28 20:00:00+00:00,DAM,1.85,1.49,2.0,1.5,3.56
2024-06-28 15:00:00-05:00,2024-06-28 20:00:00+00:00,2024-06-28 16:00:00-05:00,2024-06-28 21:00:00+00:00,DAM,2.9,3.8,3.41,1.65,3.71
2024-06-28 16:00:00-05:00,2024-06-28 21:00:00+00:00,2024-06-28 17:00:00-05:00,2024-06-28 22:00:00+00:00,DAM,3.0,4.47,4.45,1.98,6.08
2024-06-28 17:00:00-05:00,2024-06-28 22:00:00+00:00,2024-06-28 18:00:00-05:00,2024-06-28 23:00:00+00:00,DAM,2.15,3.88,4.85,1.98,5.63
2024-06-28 18:00:00-05:00,2024-06-28 23:00:00+00:00,2024-06-28 19:00:00-05:00,2024-06-29 00:00:00+00:00,DAM,3.0,5.78,4.2,3.0,5.76
2024-06-28 19:00:00-05:00,2024-06-29 00:00:00+00:00,2024-06-28 20:00:00-05:00,2024-06-29 01:00:00+00:00,DAM,8.49,5.49,8.86,5.86,17.25
2024-06-28 20:00:00-05:00,2024-06-29 01:00:00+00:00,2024-06-28 21:00:00-05:00,2024-06-29 02:00:00+00:00,DAM,6.75,9.94,2.49,2.82,12.65
2024-06-28 21:00:00-05:00,2024-06-29 02:00:00+00:00,2024-06-28 22:00:00-05:00,2024-06-29 03:00:00+00:00,DAM,3.0,4.52,1.4,1.5,8.46
2024-06-28 22:00:00-05:00,2024-06-29 03:00:00+00:00,2024-06-28 23:00:00-05:00,2024-06-29 04:00:00+00:00,DAM,1.0,2.49,1.69,1.0,1.0
2024-06-28 23:00:00-05:00,2024-06-29 04:00:00+00:00,2024-06-29 00:00:00-05:00,2024-06-29 05:00:00+00:00,DAM,0.97,1.98,1.01,0.99,0.99
2024-06-29 00:00:00-05:00,2024-06-29 05:00:00+00:00,2024-06-29 01:00:00-05:00,2024-06-29 06:00:00+00:00,DAM,0.2,2.0,1.69,1.0,0.37
