Timestamp,mileage_factor_RegU_ERCOT,performance_factor_RegU_ERCOT,mileage_factor_RegD_ERCOT,performance_factor_RegD_ERCOT
2024-07-01 01:00:00,8.0085,0.9536,7.5614,0.9987
2024-07-01 02:00:00,7.5895,0.9471,8.1259,0.882
2024-07-01 03:00:00,7.3374,0.8766,7.956,0.9161
2024-07-01 04:00:00,8.0811,0.9729,7.458,0.9308
2024-07-01 05:00:00,7.2643,0.8012,7.8923,0.9145
2024-07-01 06:00:00,6.3863,0.9016,8.088,0.9817
2024-07-01 07:00:00,8.0992,0.9777,7.5052,1.0
2024-07-01 08:00:00,8.0263,1.0,7.9579,0.8503
2024-07-01 09:00:00,6.4154,0.9815,9.511,1.0
2024-07-01 10:00:00,7.6495,1.0,7.7125,0.849
2024-07-01 11:00:00,6.8406,0.9165,8.4352,0.984
2024-07-01 12:00:00,7.0347,0.9503,9.2658,0.981
2024-07-01 13:00:00,8.0807,0.9796,8.2323,0.9677
2024-07-01 14:00:00,7.2076,0.9623,7.8984,0.9941
2024-07-01 15:00:00,4.9514,0.918,8.3806,1.0
2024-07-01 16:00:00,7.3499,0.9636,7.5395,0.9129
2024-07-01 17:00:00,6.4913,0.8689,7.4185,0.9089
2024-07-01 18:00:00,6.2475,1.0,7.5216,1.0
2024-07-01 19:00:00,7.9184,0.9354,7.1355,0.9379
2024-07-01 20:00:00,7.4918,0.8152,7.6823,0.9442
2024-07-01 21:00:00,7.9772,0.8341,6.0802,0.9709
2024-07-01 22:00:00,6.8918,0.9821,7.2471,0.889
2024-07-01 23:00:00,6.8495,1.0,7.2925,0.9856
2024-07-02 00:00:00,7.0048,1.0,7.9079,0.929
2024-07-02 01:00:00,7.626,0.9792,7.922,0.9432
2024-07-02 02:00:00,6.6287,0.9637,7.1631,0.8593
2024-07-02 03:00:00,8.038,0.964,8.77,0.9868
2024-07-02 04:00:00,7.7505,0.9764,8.043,0.9573
2024-07-02 05:00:00,7.0272,0.9602,8.3894,0.9054
2024-07-02 06:00:00,6.7554,0.9589,7.3389,0.9485
2024-07-02 07:00:00,7.9363,0.8807,7.0992,0.9432
2024-07-02 08:00:00,7.1714,0.9811,6.6833,0.9663
2024-07-02 09:00:00,8.0029,1.0,7.33,0.9319
2024-07-02 10:00:00,7.5604,0.9398,8.5086,0.9682
2024-07-02 11:00:00,8.5744,0.9124,7.3477,0.8837
2024-07-02 12:00:00,7.6778,0.9783,7.0617,0.8049
2024-07-02 13:00:00,6.5612,0.9572,6.6793,0.9557
2024-07-02 14:00:00,6.8286,0.9664,6.872,0.9115
2024-07-02 15:00:00,6.9567,1.0,7.3609,0.9581
2024-07-02 16:00:00,8.5169,0.8276,6.5269,0.9273
2024-07-02 17:00:00,6.9161,0.8817,7.1809,1.0
2024-07-02 18:00:00,7.236,1.0,7.7585,1.0
2024-07-02 19:00:00,6.8856,0.8934,6.9148,1.0
2024-07-02 20:00:00,6.5677,0.9234,8.3397,0.8766
2024-07-02 21:00:00,8.1454,0.9099,7.8899,0.9564
2024-07-02 22:00:00,6.4027,0.9332,7.8276,0.9704
2024-07-02 23:00:00,8.8098,0.9676,7.183,0.8661
2024-07-03 00:00:00,6.9219,0.8656,6.5416,1.0
2024-07-03 01:00:00,6.939,0.9505,7.7158,0.9694
2024-07-03 02:00:00,8.1474,0.9525,7.7149,1.0
2024-07-03 03:00:00,7.4952,0.9623,8.1545,0.9494
2024-07-03 04:00:00,7.0251,0.9361,7.2647,0.9612
2024-07-03 05:00:00,7.8507,0.8623,7.8732,0.9737
2024-07-03 06:00:00,7.6874,1.0,8.3797,0.9471
2024-07-03 07:00:00,8.4341,1.0,7.4045,1.0
2024-07-03 08:00:00,7.0313,1.0,8.4022,1.0
2024-07-03 09:00:00,6.7781,0.8358,8.293,0.9517
2024-07-03 10:00:00,7.4529,0.9945,7.7767,1.0
2024-07-03 11:00:00,7.9455,0.9874,7.4313,0.8887
2024-07-03 12:00:00,8.081,0.8845,8.0572,1.0
2024-07-03 13:00:00,6.3599,0.8702,7.2373,0.9155
2024-07-03 14:00:00,8.0855,0.98,6.5117,0.9562
2024-07-03 15:00:00,7.5197,0.9887,9.0016,0.9563
2024-07-03 16:00:00,7.9105,1.0,7.5293,0.86
2024-07-03 17:00:00,7.7531,1.0,7.4053,1.0
2024-07-03 18:00:00,7.6398,0.9645,6.1312,0.9101
2024-07-03 19:00:00,6.4719,0.9906,7.0759,0.9512
2024-07-03 20:00:00,7.1387,0.9803,6.3014,0.9491
2024-07-03 21:00:00,7.1624,0.9305,9.0054,1.0
2024-07-03 22:00:00,6.7471,0.9664,8.4088,0.981
2024-07-03 23:00:00,8.1486,0.8832,8.1466,0.9675
2024-07-04 00:00:00,6.317,0.9284,8.2516,1.0
2024-07-04 01:00:00,6.9543,0.9787,7.5666,0.9869
2024-07-04 02:00:00,7.5698,0.9303,8.466,0.8803
2024-07-04 03:00:00,7.6082,1.0,7.7987,0.9757
2024-07-04 04:00:00,7.667,0.8947,6.5414,0.9401
2024-07-04 05:00:00,7.862,0.9743,7.6753,0.9407
2024-07-04 06:00:00,7.7747,0.9233,6.2629,0.9365
2024-07-04 07:00:00,7.2298,0.923,8.5357,0.8643
2024-07-04 08:00:00,7.9186,0.9853,8.4765,0.9475
2024-07-04 09:00:00,6.5512,0.8543,7.8441,0.809
2024-07-04 10:00:00,6.7945,0.9205,7.6047,0.8618
2024-07-04 11:00:00,6.9666,0.9201,8.5508,0.9028
2024-07-04 12:00:00,7.7894,0.8768,6.653,0.9224
2024-07-04 13:00:00,7.0677,0.9924,6.3273,0.9273
2024-07-04 14:00:00,8.032,0.8885,8.3297,0.9896
2024-07-04 15:00:00,7.7946,0.9223,7.3352,1.0
2024-07-04 16:00:00,6.2134,0.9323,6.5936,0.9616
2024-07-04 17:00:00,8.1622,0.9968,6.4849,0.9936
2024-07-04 18:00:00,7.3026,0.9835,7.2459,0.9551
2024-07-04 19:00:00,8.0637,0.9927,7.0395,0.8987
2024-07-04 20:00:00,7.1412,0.9616,6.3689,0.9139
2024-07-04 21:00:00,7.1763,0.967,8.2996,0.9565
2024-07-04 22:00:00,6.7895,0.9763,7.5044,0.9443
2024-07-04 23:00:00,6.8255,0.9705,7.1102,0.9889
2024-07-05 00:00:00,6.9234,1.0,6.8137,0.9193
2024-07-05 01:00:00,8.4076,1.0,8.1776,0.9491
2024-07-05 02:00:00,8.6635,0.9174,7.2375,0.9259
2024-07-05 03:00:00,6.7513,1.0,7.4352,0.9482
2024-07-05 04:00:00,6.3779,0.9472,7.7472,0.9099
2024-07-05 05:00:00,8.9194,0.9667,5.9128,0.9914
2024-07-05 06:00:00,7.0903,0.9748,7.5472,0.8922
2024-07-05 07:00:00,8.3502,0.9055,7.8814,1.0
2024-07-05 08:00:00,6.9027,1.0,7.0945,0.9028
2024-07-05 09:00:00,8.8094,0.8841,7.6286,0.9445
2024-07-05 10:00:00,6.7039,0.9675,8.2711,0.8949
2024-07-05 11:00:00,7.7278,0.9304,8.3087,0.977
2024-07-05 12:00:00,6.59,0.9779,9.454,1.0
2024-07-05 13:00:00,7.5688,1.0,7.6132,0.8918
2024-07-05 14:00:00,8.007,0.9129,8.4024,0.9864
2024-07-05 15:00:00,7.2673,0.8811,7.7211,1.0
2024-07-05 16:00:00,7.6614,1.0,8.6608,0.9397
2024-07-05 17:00:00,7.5104,0.9093,8.2695,0.9753
2024-07-05 18:00:00,6.9768,0.9508,7.505,0.949
2024-07-05 19:00:00,7.962,0.9801,7.3022,0.9161
2024-07-05 20:00:00,8.1912,0.9652,8.2453,1.0
2024-07-05 21:00:00,7.6095,1.0,6.445,0.9172
2024-07-05 22:00:00,8.6101,0.9966,7.3704,0.9779
2024-07-05 23:00:00,5.605,0.9452,6.8937,1.0
2024-07-06 00:00:00,6.2914,1.0,7.7747,1.0
2024-07-06 01:00:00,6.93,0.9553,7.2615,1.0
2024-07-06 02:00:00,7.4969,0.8892,7.9899,0.9823
2024-07-06 03:00:00,7.1959,1.0,5.9054,0.848
2024-07-06 04:00:00,8.0279,0.961,8.2667,0.9453
2024-07-06 05:00:00,9.0073,0.94,7.0072,0.9369
2024-07-06 06:00:00,7.1634,0.8969,8.269,0.9927
2024-07-06 07:00:00,5.9,0.9721,8.9891,1.0
2024-07-06 08:00:00,7.0616,1.0,7.5713,1.0
2024-07-06 09:00:00,7.6529,1.0,6.781,0.9651
2024-07-06 10:00:00,8.1675,0.8903,7.7213,0.896
2024-07-06 11:00:00,8.325,1.0,6.7561,0.9049
2024-07-06 12:00:00,7.3026,1.0,6.8731,1.0
2024-07-06 13:00:00,7.2427,1.0,8.3806,0.9288
2024-07-06 14:00:00,7.2023,0.9795,7.3321,0.959
2024-07-06 15:00:00,7.1063,0.9423,7.6048,0.9633
2024-07-06 16:00:00,8.0447,0.9848,6.176,0.9013
2024-07-06 17:00:00,8.2233,0.9862,6.8141,1.0
2024-07-06 18:00:00,8.2069,0.9952,7.8858,0.892
2024-07-06 19:00:00,6.7119,0.8806,7.6711,1.0
2024-07-06 20:00:00,8.6713,0.9133,7.2251,0.9885
2024-07-06 21:00:00,6.803,0.8623,7.4361,0.8532
2024-07-06 22:00:00,5.1607,0.9601,8.2685,0.9158
2024-07-06 23:00:00,7.1018,0.9173,6.3648,1.0
2024-07-07 00:00:00,7.1746,0.9081,8.4954,0.9512
2024-07-07 01:00:00,8.8208,0.9144,7.3522,0.9073
2024-07-07 02:00:00,7.9596,1.0,8.1831,0.9211
2024-07-07 03:00:00,8.0126,0.9393,7.9419,1.0
2024-07-07 04:00:00,7.4207,0.8981,6.54,1.0
2024-07-07 05:00:00,7.002,0.9059,7.3261,0.9651
2024-07-07 06:00:00,6.9396,1.0,6.9391,0.9642
2024-07-07 07:00:00,6.86,0.9645,8.2789,0.9107
2024-07-07 08:00:00,7.3832,0.9312,7.4668,0.9795
2024-07-07 09:00:00,7.5669,1.0,7.0455,0.877
2024-07-07 10:00:00,7.5124,0.9305,6.7265,0.9736
2024-07-07 11:00:00,7.9523,1.0,8.431,1.0
2024-07-07 12:00:00,6.0682,0.9149,5.6701,0.8945
2024-07-07 13:00:00,8.155,0.9004,6.979,0.9601
2024-07-07 14:00:00,8.1549,0.9391,7.5858,0.9762
2024-07-07 15:00:00,7.5689,0.9385,7.6218,1.0
2024-07-07 16:00:00,7.0765,0.9338,6.3086,0.9216
2024-07-07 17:00:00,7.8207,0.9702,8.0421,0.9393
2024-07-07 18:00:00,7.6824,0.9166,7.2952,0.9562
2024-07-07 19:00:00,6.8843,0.9127,6.8583,0.9624
2024-07-07 20:00:00,7.6764,0.9539,8.1632,0.8625
2024-07-07 21:00:00,7.9856,0.9402,7.6077,1.0
2024-07-07 22:00:00,7.332,0.9406,8.0199,0.9262
2024-07-07 23:00:00,6.6633,0.9742,6.5267,1.0
2024-07-08 00:00:00,7.9591,0.9106,6.2074,0.9456
2024-07-08 01:00:00,6.9874,0.9977,7.7532,0.9363
2024-07-08 02:00:00,8.9259,0.9204,7.2787,0.8761
2024-07-08 03:00:00,8.2712,0.9463,8.3272,1.0
2024-07-08 04:00:00,6.8255,0.9687,7.5364,0.9348
2024-07-08 05:00:00,7.8569,0.9184,7.2726,0.8873
2024-07-08 06:00:00,6.6873,0.9679,8.9853,0.9914
2024-07-08 07:00:00,5.5599,0.8767,7.0261,1.0
2024-07-08 08:00:00,8.2944,0.9798,6.1983,0.9341
2024-07-08 09:00:00,7.7048,0.999,7.636,0.8837
2024-07-08 10:00:00,7.362,0.9179,7.647,0.9731
2024-07-08 11:00:00,8.3883,0.9295,6.9215,0.8885
2024-07-08 12:00:00,8.0936,0.8924,6.8191,0.9133
2024-07-08 13:00:00,7.2339,0.8954,8.3812,0.8478
2024-07-08 14:00:00,6.6702,0.941,7.0735,0.8766
2024-07-08 15:00:00,8.8061,0.9078,5.061,0.9141
2024-07-08 16:00:00,6.3686,1.0,8.6544,0.8526
2024-07-08 17:00:00,6.7743,0.8271,6.6889,0.9628
2024-07-08 18:00:00,8.123,0.9388,7.1294,0.8812
2024-07-08 19:00:00,7.5288,0.902,6.8177,0.9951
2024-07-08 20:00:00,6.0787,0.9739,7.0494,1.0
2024-07-08 21:00:00,7.1328,1.0,7.0262,0.994
2024-07-08 22:00:00,8.8029,0.9842,7.7592,0.9413
2024-07-08 23:00:00,7.2983,0.9282,7.2118,0.9504
2024-07-09 00:00:00,8.5727,0.9273,8.1028,0.8987
2024-07-09 01:00:00,6.9127,1.0,6.448,1.0
2024-07-09 02:00:00,8.4454,0.9541,6.3024,0.8915
2024-07-09 03:00:00,6.4202,0.9792,7.7634,0.9365
2024-07-09 04:00:00,6.7889,0.8749,7.1335,1.0
2024-07-09 05:00:00,6.9724,0.9326,6.6978,0.9244
2024-07-09 06:00:00,7.9079,0.9944,7.2961,0.8991
2024-07-09 07:00:00,8.2712,0.9058,7.3085,1.0
2024-07-09 08:00:00,9.0665,0.9995,7.5965,0.9009
2024-07-09 09:00:00,7.7787,0.9871,8.3823,0.9593
2024-07-09 10:00:00,7.8989,0.8618,7.7391,0.9794
2024-07-09 11:00:00,8.7685,0.9578,6.2937,0.8311
2024-07-09 12:00:00,7.355,0.9237,6.0777,0.9768
2024-07-09 13:00:00,6.6426,1.0,7.2236,0.8645
2024-07-09 14:00:00,8.0649,0.9625,7.2328,0.9407
2024-07-09 15:00:00,8.1557,1.0,6.7601,0.9782
2024-07-09 16:00:00,8.6534,0.9685,6.8643,1.0
2024-07-09 17:00:00,8.1071,0.8644,7.4165,0.9117
2024-07-09 18:00:00,7.8844,0.9494,8.0211,0.8957
2024-07-09 19:00:00,6.8146,0.973,7.821,0.9917
2024-07-09 20:00:00,7.9153,0.9719,8.2038,0.9697
2024-07-09 21:00:00,7.6563,0.965,7.1657,0.9119
2024-07-09 22:00:00,6.5228,0.9256,7.9531,0.8841
2024-07-09 23:00:00,7.3558,0.9132,8.1313,0.9234
2024-07-10 00:00:00,8.581,0.8608,8.0712,0.8652
2024-07-10 01:00:00,7.482,0.9729,8.2402,1.0
2024-07-10 02:00:00,7.2138,0.9393,8.7814,0.9146
2024-07-10 03:00:00,8.7738,0.9611,6.8617,1.0
2024-07-10 04:00:00,8.4249,0.9333,6.7213,0.952
2024-07-10 05:00:00,8.1548,1.0,8.4754,0.9139
2024-07-10 06:00:00,7.9718,0.9893,7.2381,0.9609
2024-07-10 07:00:00,6.9494,0.9464,7.9703,0.9416
2024-07-10 08:00:00,7.6333,0.9047,7.6959,0.9338
2024-07-10 09:00:00,8.0231,1.0,6.8622,0.9712
2024-07-10 10:00:00,7.8865,0.9438,7.7493,0.9541
2024-07-10 11:00:00,6.4669,1.0,7.1871,0.9803
2024-07-10 12:00:00,7.7151,1.0,7.512,1.0
2024-07-10 13:00:00,6.3037,0.9984,7.6831,0.9962
2024-07-10 14:00:00,7.326,0.9578,7.5536,0.9162
2024-07-10 15:00:00,8.0609,0.8739,6.8669,0.9252
2024-07-10 16:00:00,8.169,0.9923,6.9566,0.9396
2024-07-10 17:00:00,7.5725,0.9349,7.5359,0.949
2024-07-10 18:00:00,7.6956,0.9085,6.0815,0.9536
2024-07-10 19:00:00,6.7922,0.9375,5.7896,0.9834
2024-07-10 20:00:00,6.8745,0.9764,7.2143,0.8917
2024-07-10 21:00:00,7.7279,0.9765,7.3187,0.887
2024-07-10 22:00:00,8.979,0.9708,9.2933,0.9801
2024-07-10 23:00:00,7.9821,1.0,7.3168,0.9296
2024-07-11 00:00:00,8.5773,0.9295,6.8594,1.0
2024-07-11 01:00:00,6.6999,0.9959,6.7971,0.9023
2024-07-11 02:00:00,7.1581,0.9593,8.4952,1.0
2024-07-11 03:00:00,8.812,0.9022,6.2467,0.9213
2024-07-11 04:00:00,7.5325,0.9936,6.4838,1.0
2024-07-11 05:00:00,7.6271,0.9311,7.9981,0.947
2024-07-11 06:00:00,6.6882,1.0,6.4172,0.9468
2024-07-11 07:00:00,6.4942,0.9252,7.1489,0.904
2024-07-11 08:00:00,7.8171,0.9793,7.9668,0.9742
2024-07-11 09:00:00,6.7234,0.9683,6.9099,0.8986
2024-07-11 10:00:00,8.3281,0.9422,6.8318,1.0
2024-07-11 11:00:00,7.3186,1.0,7.87,0.9773
2024-07-11 12:00:00,7.0272,0.984,6.9621,0.9522
2024-07-11 13:00:00,7.7821,1.0,7.4104,0.9191
2024-07-11 14:00:00,6.5147,0.961,6.0954,0.9718
2024-07-11 15:00:00,8.0335,0.9413,8.5404,0.9682
2024-07-11 16:00:00,7.7068,0.8338,7.4692,0.9286
2024-07-11 17:00:00,7.4997,0.9432,6.4718,0.9534
2024-07-11 18:00:00,9.0159,0.9613,7.9353,0.8995
2024-07-11 19:00:00,6.5061,0.9308,7.0246,0.8997
2024-07-11 20:00:00,7.7761,0.9487,7.99,1.0
2024-07-11 21:00:00,8.7442,0.9101,6.9254,0.959
2024-07-11 22:00:00,7.5997,0.9353,7.9002,0.9147
2024-07-11 23:00:00,7.0062,0.9732,7.5551,0.932
2024-07-12 00:00:00,7.1076,1.0,7.7626,0.9134
2024-07-12 01:00:00,7.7759,0.9127,7.2502,0.9983
2024-07-12 02:00:00,7.8087,0.9528,8.3095,0.9625
2024-07-12 03:00:00,7.082,0.8691,6.5262,0.9417
2024-07-12 04:00:00,7.896,0.9581,7.1403,0.92
2024-07-12 05:00:00,8.1685,0.8955,7.2245,0.8844
2024-07-12 06:00:00,7.051,0.95,7.7441,0.9208
2024-07-12 07:00:00,5.8762,0.9776,7.16,0.9968
2024-07-12 08:00:00,7.325,0.8293,7.5953,0.8313
2024-07-12 09:00:00,7.3435,0.9323,8.2717,0.921
2024-07-12 10:00:00,7.9181,0.9956,8.5716,0.8788
2024-07-12 11:00:00,6.8304,0.9515,8.8224,0.9463
2024-07-12 12:00:00,7.9032,0.9136,9.1091,0.9604
2024-07-12 13:00:00,7.0914,1.0,7.6028,0.9883
2024-07-12 14:00:00,7.1063,0.9516,6.8711,0.9409
2024-07-12 15:00:00,8.6072,0.9636,8.4765,0.9102
2024-07-12 16:00:00,7.3217,0.9213,6.5023,1.0
2024-07-12 17:00:00,8.4266,0.9002,8.7407,0.9312
2024-07-12 18:00:00,7.2587,0.9864,6.6724,0.8042
2024-07-12 19:00:00,7.237,0.9441,6.5261,0.9688
2024-07-12 20:00:00,8.3307,0.9234,6.7743,0.863
2024-07-12 21:00:00,6.629,1.0,8.2048,0.9082
2024-07-12 22:00:00,7.4975,0.9506,9.4695,1.0
2024-07-12 23:00:00,7.002,0.9518,6.6397,0.9531
2024-07-13 00:00:00,6.9476,0.9578,6.199,1.0
2024-07-13 01:00:00,6.6695,0.9343,7.353,0.9081
2024-07-13 02:00:00,7.3746,0.8845,6.7671,0.8388
2024-07-13 03:00:00,7.7645,0.9312,8.1017,0.9983
2024-07-13 04:00:00,8.1724,0.9707,7.6252,0.9083
2024-07-13 05:00:00,7.8926,0.9464,7.4325,0.9211
2024-07-13 06:00:00,8.2724,0.8874,7.7267,0.9552
2024-07-13 07:00:00,7.7572,1.0,6.6603,0.9744
2024-07-13 08:00:00,7.3518,0.931,6.9744,0.9937
2024-07-13 09:00:00,8.1859,1.0,8.7346,0.8875
2024-07-13 10:00:00,7.3568,0.9343,8.5036,0.8997
2024-07-13 11:00:00,8.4365,0.9851,6.18,0.8759
2024-07-13 12:00:00,8.8182,0.9605,8.3288,0.9811
2024-07-13 13:00:00,6.0899,0.9538,7.6949,0.9828
2024-07-13 14:00:00,8.0882,0.9533,7.3008,0.9973
2024-07-13 15:00:00,7.399,1.0,7.3223,0.9531
2024-07-13 16:00:00,8.4417,0.9812,7.7156,0.9826
2024-07-13 17:00:00,6.2502,0.9782,7.1406,0.9235
2024-07-13 18:00:00,7.8491,0.9299,7.4058,0.9195
2024-07-13 19:00:00,7.5242,0.9555,8.523,0.9523
2024-07-13 20:00:00,6.5603,0.9403,7.058,0.9304
2024-07-13 21:00:00,8.1418,0.9715,8.1366,0.9143
2024-07-13 22:00:00,6.4707,0.8895,6.6616,0.95
2024-07-13 23:00:00,8.4715,0.8652,7.5479,1.0
2024-07-14 00:00:00,8.4519,0.9827,6.4319,0.974
2024-07-14 01:00:00,6.2776,0.8937,8.1068,0.996
2024-07-14 02:00:00,6.9654,0.8797,6.8124,0.9707
2024-07-14 03:00:00,6.8345,0.9198,7.6953,0.9844
2024-07-14 04:00:00,7.2382,0.9781,8.5637,0.8529
2024-07-14 05:00:00,7.8645,0.8915,7.0295,0.9759
2024-07-14 06:00:00,7.9161,1.0,7.1286,0.9424
2024-07-14 07:00:00,6.9762,0.9397,8.9298,0.9363
2024-07-14 08:00:00,7.272,0.9227,7.8623,0.9994
2024-07-14 09:00:00,6.6603,0.9305,6.5538,0.9757
2024-07-14 10:00:00,7.1349,0.9688,7.5685,0.8391
2024-07-14 11:00:00,6.9178,0.9362,7.7264,0.8892
2024-07-14 12:00:00,7.6948,0.9593,7.1089,0.9709
2024-07-14 13:00:00,7.5919,1.0,6.6893,1.0
2024-07-14 14:00:00,7.2171,1.0,8.2439,1.0
2024-07-14 15:00:00,7.5406,0.9433,6.7769,0.9255
2024-07-14 16:00:00,6.9105,0.9314,6.9444,0.8995
2024-07-14 17:00:00,6.408,0.9799,9.0558,0.9615
2024-07-14 18:00:00,8.6806,0.9728,7.5895,0.915
2024-07-14 19:00:00,8.2944,0.9896,7.3981,0.8952
2024-07-14 20:00:00,7.3117,0.9173,7.3308,0.948
2024-07-14 21:00:00,8.0612,0.9807,7.0675,0.9318
2024-07-14 22:00:00,7.1679,0.9062,7.7994,0.9684
2024-07-14 23:00:00,6.9644,0.9595,6.0494,0.9551
2024-07-15 00:00:00,8.0528,1.0,9.4734,0.9446
2024-07-15 01:00:00,6.6162,0.9035,7.6555,0.9492
2024-07-15 02:00:00,7.87,1.0,7.4817,0.8979
2024-07-15 03:00:00,6.0991,0.9263,5.9402,0.9574
2024-07-15 04:00:00,8.1422,1.0,7.6447,0.9072
2024-07-15 05:00:00,8.593,0.8992,6.2529,0.8955
2024-07-15 06:00:00,8.8805,0.9229,7.3717,0.9087
2024-07-15 07:00:00,8.5422,0.9569,6.0469,1.0
2024-07-15 08:00:00,8.4083,0.8846,7.225,0.9483
2024-07-15 09:00:00,6.1874,0.9528,7.893,0.946
2024-07-15 10:00:00,8.1924,0.9401,7.1479,1.0
2024-07-15 11:00:00,7.4494,0.8968,6.8049,0.9769
2024-07-15 12:00:00,7.3525,0.9328,7.0025,0.9564
2024-07-15 13:00:00,5.7981,0.9065,6.0502,0.9243
2024-07-15 14:00:00,7.8844,0.9518,7.6324,1.0
2024-07-15 15:00:00,7.1789,0.9852,7.9877,1.0
2024-07-15 16:00:00,7.4229,0.9229,6.5301,0.9633
2024-07-15 17:00:00,7.8865,0.9893,7.6645,0.9168
2024-07-15 18:00:00,7.7613,0.9874,8.4823,1.0
2024-07-15 19:00:00,7.0703,0.9632,7.9976,1.0
2024-07-15 20:00:00,7.0832,1.0,7.3124,0.9649
2024-07-15 21:00:00,7.6897,0.9186,7.5681,0.9693
2024-07-15 22:00:00,7.5333,0.9364,8.6113,0.9285
2024-07-15 23:00:00,7.4362,0.9462,6.3589,0.8414
2024-07-16 00:00:00,6.2864,0.9174,5.525,1.0
2024-07-16 01:00:00,7.2744,1.0,7.3072,0.9552
2024-07-16 02:00:00,7.261,1.0,8.1697,0.9321
2024-07-16 03:00:00,8.5991,0.9473,6.9054,0.9569
2024-07-16 04:00:00,8.0499,0.9179,7.9642,0.9777
2024-07-16 05:00:00,5.4909,0.9332,8.2747,0.9478
2024-07-16 06:00:00,5.4053,0.8982,7.6448,0.9775
2024-07-16 07:00:00,6.8411,0.9827,8.2462,0.9516
2024-07-16 08:00:00,5.3323,0.9323,7.3514,1.0
2024-07-16 09:00:00,8.4129,1.0,6.0812,0.9727
2024-07-16 10:00:00,5.7577,0.9791,7.3596,0.9773
2024-07-16 11:00:00,7.9958,0.9816,7.6395,0.9385
2024-07-16 12:00:00,6.9367,0.9225,6.4604,0.9358
2024-07-16 13:00:00,7.229,0.894,7.5054,0.9153
2024-07-16 14:00:00,6.2115,1.0,7.6187,1.0
2024-07-16 15:00:00,7.7295,0.8818,8.2773,0.8923
2024-07-16 16:00:00,7.9003,0.9596,8.0953,1.0
2024-07-16 17:00:00,7.6468,0.9642,7.3709,0.9805
2024-07-16 18:00:00,7.148,0.9456,6.7808,0.9222
2024-07-16 19:00:00,7.0541,0.9118,8.1519,0.9932
2024-07-16 20:00:00,5.8641,0.9124,7.7754,0.9531
2024-07-16 21:00:00,6.9721,0.9458,7.1429,0.8602
2024-07-16 22:00:00,7.0528,1.0,7.833,1.0
2024-07-16 23:00:00,8.5577,0.8719,7.284,0.8985
2024-07-17 00:00:00,6.1722,0.8942,8.8568,0.9
2024-07-17 01:00:00,7.2673,0.9321,7.1238,1.0
2024-07-17 02:00:00,8.8684,0.9136,6.9913,0.8187
2024-07-17 03:00:00,7.2228,0.9476,8.0629,0.8463
2024-07-17 04:00:00,8.326,0.9774,7.2413,0.9252
2024-07-17 05:00:00,7.2818,1.0,7.6818,1.0
2024-07-17 06:00:00,7.3703,0.9674,7.4404,0.9649
2024-07-17 07:00:00,6.8267,0.9355,8.7264,0.9595
2024-07-17 08:00:00,6.717,0.9432,7.9951,0.8727
2024-07-17 09:00:00,8.5601,0.9886,7.504,0.9627
2024-07-17 10:00:00,6.2728,0.9839,8.2253,0.8735
2024-07-17 11:00:00,7.7702,0.9696,6.1653,0.9897
2024-07-17 12:00:00,7.4227,0.9338,8.2351,0.9816
2024-07-17 13:00:00,6.4452,0.9523,7.8088,1.0
2024-07-17 14:00:00,6.5223,0.8781,6.9735,0.9212
2024-07-17 15:00:00,7.1486,0.9512,8.7369,0.9403
2024-07-17 16:00:00,8.2116,0.905,7.9243,0.8748
2024-07-17 17:00:00,9.4007,1.0,8.962,0.886
2024-07-17 18:00:00,7.1632,0.9548,6.5185,0.9874
2024-07-17 19:00:00,7.3659,0.9743,7.2842,0.9693
2024-07-17 20:00:00,7.6344,0.9714,7.3929,1.0
2024-07-17 21:00:00,8.3979,0.9088,8.1442,1.0
2024-07-17 22:00:00,6.0906,0.9643,7.0347,0.8985
2024-07-17 23:00:00,8.7025,0.9993,5.3166,0.9061
2024-07-18 00:00:00,6.7911,0.8884,7.3595,0.8872
2024-07-18 01:00:00,7.9194,0.9156,6.2143,0.9312
2024-07-18 02:00:00,7.561,0.9437,9.0783,0.9113
2024-07-18 03:00:00,6.3255,0.8668,7.3633,0.9157
2024-07-18 04:00:00,7.66,0.9662,8.1135,0.9462
2024-07-18 05:00:00,7.6587,0.8819,6.8776,0.9311
2024-07-18 06:00:00,8.0501,0.9457,7.3215,0.9438
2024-07-18 07:00:00,7.5337,0.9903,8.4109,0.9881
2024-07-18 08:00:00,7.3179,0.9737,8.0074,0.9183
2024-07-18 09:00:00,7.3094,0.905,7.7823,0.9305
2024-07-18 10:00:00,7.8698,0.8401,7.0524,1.0
2024-07-18 11:00:00,7.4559,0.975,6.5713,0.9365
2024-07-18 12:00:00,6.9224,0.9485,7.8832,0.8534
2024-07-18 13:00:00,8.7131,0.9829,7.0314,0.9388
2024-07-18 14:00:00,9.0992,0.9153,6.6609,0.9553
2024-07-18 15:00:00,8.1004,1.0,8.0355,0.9711
2024-07-18 16:00:00,7.1652,0.8515,6.5135,0.9471
2024-07-18 17:00:00,7.317,0.9286,7.9877,0.9087
2024-07-18 18:00:00,7.2544,0.9073,7.3707,0.9308
2024-07-18 19:00:00,7.0042,0.9313,8.0379,0.8919
2024-07-18 20:00:00,7.3056,0.9247,7.8879,0.9621
2024-07-18 21:00:00,7.4888,0.9321,7.6267,1.0
2024-07-18 22:00:00,6.9843,1.0,6.6045,1.0
