HourOfYear,deploy_factor_Reg_MISO,deploy_factor_Spin_MISO,deploy_factor_Sup_MISO,deploy_factor_STR_MISO
4828,0.7640,0.9331,0.9098,0.8800
4829,0.7716,0.9332,0.8501,0.8633
4830,0.7361,0.9339,0.8803,0.8663
4831,0.7023,0.9474,0.8616,0.8707
4832,0.7121,0.9169,0.8672,0.8929
4833,0.6841,0.8680,0.8503,0.8869
4834,0.6712,0.9148,0.8505,0.8490
4835,0.6687,0.8786,0.8867,0.8803
4836,0.6167,0.9043,0.8548,0.8721
4837,0.6596,0.9149,0.8642,0.8524
4838,0.7108,0.9033,0.8611,0.8178
4839,0.7287,0.8838,0.9082,0.8848
4840,0.6576,0.8959,0.9019,0.8589
4841,0.6824,0.9345,0.8661,0.8170
4842,0.7252,0.8873,0.8765,0.8314
4843,0.7061,0.8902,0.8416,0.8684
4844,0.7168,0.9453,0.8753,0.8473
4845,0.7335,0.9553,0.8322,0.8693
4846,0.6999,0.9058,0.8539,0.8575
4847,0.6727,0.8808,0.8890,0.8899
4848,0.6140,0.9144,0.8731,0.9336
4849,0.6157,0.8737,0.9247,0.9631
4850,0.6061,0.8727,0.9188,0.9690
4851,0.6192,0.8617,0.8629,0.9583
4852,0.6685,0.8699,0.8563,0.9367
4853,0.7029,0.9042,0.9053,0.9249
4854,0.6642,0.8994,0.9074,0.9067
4855,0.6623,0.8865,0.8194,0.9055
4856,0.6751,0.8957,0.8742,0.8924
4857,0.5949,0.8974,0.8794,0.9368
4858,0.6165,0.8736,0.8921,0.9479
4859,0.6272,0.8695,0.8649,0.9708
4860,0.6356,0.8312,0.8675,0.9811
4861,0.6609,0.8352,0.8617,0.9296
4862,0.6320,0.8930,0.8778,0.9329
4863,0.6637,0.9128,0.8882,0.8705
4864,0.6780,0.9002,0.9265,0.9375
4865,0.7329,0.9253,0.9361,0.9568
4866,0.7260,0.9581,0.9413,0.9190
4867,0.7673,0.9415,0.9381,0.8970
4868,0.8028,0.9071,0.9308,0.9102
4869,0.7925,0.8950,0.9645,0.8631
4870,0.7691,0.9112,0.9392,0.8883
4871,0.7309,0.9370,0.8944,0.8629
4872,0.7339,0.9280,0.8473,0.8831
4873,0.7864,0.9137,0.8304,0.8470
4874,0.7776,0.9375,0.8841,0.8463
4875,0.7726,0.8988,0.8855,0.7998
4876,0.8082,0.8997,0.8989,0.8142
4877,0.8456,0.9320,0.8856,0.8498
4878,0.8134,0.9259,0.8914,0.8761
4879,0.8026,0.9139,0.8805,0.8689
4880,0.7515,0.8733,0.8815,0.8916
4881,0.7480,0.8683,0.8915,0.8575
4882,0.7556,0.8814,0.8993,0.8310
4883,0.7435,0.9136,0.8595,0.8495
4884,0.7130,0.8716,0.8708,0.8885
4885,0.6838,0.8608,0.8510,0.8646
4886,0.7190,0.8626,0.8328,0.8151
4887,0.7297,0.8819,0.8553,0.8157
4888,0.7260,0.8644,0.8337,0.8578
4889,0.6760,0.8596,0.8181,0.8807
4890,0.6802,0.9140,0.8176,0.8581
4891,0.6734,0.9148,0.8085,0.9122
4892,0.6330,0.9000,0.7635,0.9370
4893,0.6814,0.9159,0.8015,0.9127
4894,0.7107,0.8696,0.8385,0.9332
4895,0.7147,0.8669,0.8926,0.9572
4896,0.6611,0.8560,0.8909,0.9330
4897,0.6998,0.8497,0.8844,0.9268
4898,0.7069,0.8406,0.8969,0.9506
4899,0.7107,0.8527,0.9238,0.9687
4900,0.7146,0.8606,0.9567,0.9076
4901,0.6866,0.8577,0.9484,0.9141
4902,0.6905,0.8210,0.9793,0.8870
4903,0.7299,0.8212,0.9966,0.8705
4904,0.6726,0.8267,0.9516,0.8955
4905,0.7119,0.8082,0.8566,0.8891
4906,0.7224,0.8736,0.8394,0.8752
4907,0.7376,0.8367,0.8424,0.8798
4908,0.7237,0.9005,0.8403,0.9230
4909,0.7133,0.8490,0.8471,0.9081
4910,0.6670,0.8278,0.8317,0.9153
4911,0.6629,0.8387,0.8676,0.9076
4912,0.6818,0.8858,0.8572,0.9034
4913,0.7357,0.8678,0.8639,0.8908
4914,0.7365,0.9445,0.8707,0.8871
4915,0.6835,0.8950,0.8901,0.8714
4916,0.6858,0.9076,0.9103,0.8756
4917,0.6695,0.9119,0.9268,0.9155
4918,0.6742,0.8811,0.9390,0.9477
4919,0.6834,0.8486,0.9830,0.9535
4920,0.7531,0.8649,0.9606,0.9680
4921,0.7541,0.8786,0.9478,0.9681
4922,0.7545,0.8446,0.9358,0.9454
4923,0.7579,0.8767,0.9267,0.9624
4924,0.7253,0.8989,0.9138,0.9538
4925,0.7703,0.9218,0.8896,0.9695
4926,0.7675,0.8875,0.8652,0.9831
4927,0.7446,0.9580,0.8838,0.9744
4928,0.7548,0.9301,0.8542,0.9029
4929,0.7895,0.9162,0.8555,0.8733
4930,0.7812,0.8815,0.8957,0.8620
4931,0.7635,0.8870,0.8938,0.8820
4932,0.7512,0.8603,0.8862,0.8833
4933,0.7647,0.8754,0.8981,0.8762
4934,0.7662,0.8240,0.9235,0.8714
4935,0.7597,0.8634,0.8836,0.8539
4936,0.7410,0.8275,0.8907,0.9055
4937,0.7422,0.8605,0.8391,0.9390
4938,0.6863,0.8534,0.8766,0.9498
4939,0.7319,0.8877,0.8787,0.9794
4940,0.7278,0.8932,0.9188,0.9711
4941,0.6866,0.8989,0.9466,0.9296
4942,0.6796,0.9380,0.9303,0.9294
4943,0.7108,0.9078,0.8995,0.9131
4944,0.7603,0.8723,0.9042,0.9311
4945,0.7645,0.9012,0.9083,0.8748
4946,0.7724,0.8946,0.9003,0.8836
4947,0.7444,0.9211,0.9222,0.8733
4948,0.7992,0.8878,0.9608,0.8844
4949,0.7717,0.8570,0.9564,0.9284
4950,0.7586,0.8785,0.9501,0.9198
4951,0.7490,0.8583,0.9785,0.9418
4952,0.7924,0.8420,0.9710,0.9561
4953,0.7843,0.8734,0.9536,0.9511
4954,0.7943,0.8643,0.9315,0.9163
4955,0.7563,0.8845,0.8835,0.9563
4956,0.7593,0.8336,0.9114,0.9141
4957,0.7298,0.8133,0.9366,0.8655
4958,0.7048,0.8425,0.8986,0.8638
4959,0.7262,0.8458,0.8804,0.8618
4960,0.7111,0.8488,0.8387,0.8886
4961,0.6880,0.8262,0.8440,0.8878
4962,0.7326,0.8503,0.8830,0.8836
4963,0.6991,0.9136,0.8942,0.8772
4964,0.7637,0.9138,0.9127,0.9045
4965,0.7851,0.9057,0.8946,0.9383
4966,0.8239,0.9182,0.8771,0.9359
4967,0.7736,0.8652,0.9064,0.9576
4968,0.7806,0.8964,0.8977,0.8961
4969,0.7701,0.9554,0.8819,0.8846
4970,0.7858,0.9139,0.8894,0.9287
4971,0.7485,0.9256,0.8628,0.8914
4972,0.7744,0.9063,0.8908,0.8726
4973,0.7788,0.9297,0.8836,0.8853
4974,0.7561,0.9321,0.8621,0.9635
4975,0.6933,0.8936,0.8109,0.9033
4976,0.7285,0.9332,0.8283,0.9217
4977,0.7179,0.9337,0.8418,0.8998
4978,0.6870,0.9040,0.8503,0.9368
4979,0.6747,0.8738,0.8188,0.9152
4980,0.7016,0.8483,0.8485,0.9249
4981,0.6964,0.8637,0.8812,0.8843
4982,0.7024,0.8787,0.8462,0.9483
4983,0.7112,0.8325,0.8512,0.9002
4984,0.6759,0.8504,0.8332,0.9088
4985,0.7009,0.8441,0.8379,0.8772
4986,0.7221,0.8388,0.8162,0.8258
4987,0.7878,0.8479,0.8646,0.8751
4988,0.7905,0.8921,0.8353,0.8730
4989,0.7820,0.9561,0.8311,0.9116
4990,0.7091,0.9143,0.8292,0.9245
4991,0.7295,0.9091,0.8654,0.9060
4992,0.7846,0.8870,0.8965,0.9430
4993,0.7480,0.9064,0.9086,0.9218
4994,0.6879,0.8895,0.8890,0.8879
4995,0.6671,0.9104,0.8363,0.8906
4996,0.6997,0.8993,0.8399,0.9170
4997,0.6868,0.8759,0.8172,0.9145
4998,0.6647,0.9022,0.8391,0.8521
4999,0.6823,0.9322,0.8600,0.8812
5000,0.6938,0.9338,0.8293,0.9223
5001,0.7416,0.9146,0.8747,0.9271
5002,0.7182,0.9287,0.9014,0.9200
5003,0.7178,0.9479,0.8977,0.8854
5004,0.6443,0.9477,0.9064,0.8972
5005,0.6389,0.9263,0.9403,0.8823
5006,0.6622,0.8943,0.9175,0.9010
5007,0.6620,0.8858,0.9429,0.8898
5008,0.5961,0.8953,0.9257,0.9062
5009,0.6399,0.9114,0.8815,0.9117
5010,0.6707,0.9178,0.8787,0.9228
5011,0.6468,0.8942,0.8971,0.8891
5012,0.6821,0.9168,0.8833,0.8555
5013,0.6434,0.9260,0.9541,0.9406
5014,0.6317,0.9437,0.9671,0.9551
5015,0.6934,0.9553,0.9779,0.9963
5016,0.7382,0.9637,1.0000,0.9933
5017,0.7525,0.9716,0.9852,0.9641
5018,0.7204,0.9479,0.9510,0.9499
5019,0.7309,1.0000,0.9610,0.9004
5020,0.7408,0.9961,0.9473,0.8192
5021,0.6737,0.9958,0.9150,0.8753
5022,0.6444,1.0000,0.8986,0.8614
5023,0.6929,0.9900,0.8451,0.8776
5024,0.6084,0.9674,0.8731,0.8792
5025,0.6315,0.9760,0.9029,0.8371
5026,0.6451,0.8961,0.9513,0.8283
5027,0.6308,0.8959,0.9765,0.8379
5028,0.6464,0.9088,1.0000,0.9109
5029,0.6582,0.9356,0.9804,0.8911
5030,0.6722,0.9067,0.9663,0.8778
5031,0.6738,0.9281,0.9347,0.9205
5032,0.6983,0.9192,0.9255,0.9453
5033,0.7233,0.9763,0.9287,0.9707
5034,0.6895,0.9804,0.9344,0.9548
5035,0.7250,1.0000,0.9034,0.9317
5036,0.7136,0.9839,0.9088,0.9148
5037,0.6421,0.9330,0.8721,0.8878
5038,0.6399,0.9050,0.8951,0.9060
5039,0.6514,0.8643,0.9149,0.8805
5040,0.6138,0.8587,0.9421,0.8601
5041,0.6289,0.8918,0.9169,0.8643
5042,0.6338,0.8750,0.9609,0.8823
5043,0.6596,0.8850,0.9014,0.8882
5044,0.6540,0.8854,0.8781,0.9004
5045,0.6599,0.8557,0.9230,0.9243
5046,0.7011,0.9357,0.9053,0.9246
5047,0.7109,0.9177,0.9258,0.9068
5048,0.7180,0.9410,0.9240,0.9002
5049,0.7028,0.9386,0.9195,0.8822
5050,0.6692,0.8782,0.9611,0.9257
5051,0.6947,0.8551,0.9060,0.9210
5052,0.6617,0.8724,0.9211,0.9149
5053,0.7229,0.8644,0.9029,0.8695
5054,0.6824,0.9105,0.9084,0.8302
5055,0.6786,0.8506,0.8811,0.8314
5056,0.7164,0.8941,0.8878,0.8200
5057,0.7103,0.8837,0.9083,0.8479
5058,0.7210,0.8330,0.9344,0.8801
5059,0.7214,0.8369,0.9185,0.8380
5060,0.6673,0.8684,0.8938,0.8837
5061,0.6422,0.8651,0.8748,0.8486
5062,0.6463,0.8865,0.9161,0.8488
5063,0.6549,0.9378,0.9104,0.8644
5064,0.6892,0.9905,0.8956,0.8083
5065,0.6942,0.9446,0.9194,0.8207
5066,0.6908,0.9640,0.9151,0.8699
5067,0.6798,0.9406,0.8902,0.8493
5068,0.7115,0.8872,0.8879,0.8549
5069,0.6866,0.8493,0.8901,0.8772
5070,0.6514,0.8643,0.8284,0.9268
5071,0.6566,0.9047,0.8369,0.8858
5072,0.6942,0.8841,0.8189,0.8947
5073,0.6757,0.8853,0.8609,0.8945
5074,0.6883,0.8956,0.8771,0.9450
5075,0.6597,0.8229,0.8830,0.9475
5076,0.6436,0.8604,0.9339,0.9349
5077,0.7042,0.8946,0.9433,0.9539
5078,0.6342,0.9227,0.8845,0.9547
5079,0.6240,0.9281,0.8823,0.9885
5080,0.5830,0.9217,0.8869,0.9969
5081,0.5826,0.9207,0.9195,1.0000
5082,0.6358,0.9454,0.9253,0.9271
5083,0.7001,0.9356,0.9271,0.9301
5084,0.6584,0.9483,0.9361,0.9446
5085,0.6915,0.9347,0.8598,0.9869
5086,0.6492,0.9606,0.8386,0.9606
5087,0.6386,0.9365,0.8871,0.9800
5088,0.6610,0.9649,0.8858,0.9567
5089,0.6105,0.9082,0.8671,1.0000
5090,0.6076,0.9148,0.8775,1.0000
5091,0.6253,0.9460,0.9236,1.0000
5092,0.5726,0.9469,0.9126,1.0000
5093,0.5733,0.9472,0.9329,0.9674
5094,0.5842,0.9508,0.8956,0.9809
5095,0.5855,0.9400,0.9176,0.9794
5096,0.5932,0.9208,0.8784,0.9343
5097,0.6277,0.9302,0.7993,0.9386
5098,0.6505,0.9402,0.8790,0.9665
5099,0.7037,0.9081,0.8792,0.9064
5100,0.6943,0.9260,0.9411,0.9161
5101,0.6449,0.9170,0.9397,0.9336
5102,0.5865,0.8874,0.9327,0.9366
5103,0.6561,0.9226,0.8726,0.9223
5104,0.6638,0.9290,0.8893,0.9224
5105,0.6819,0.9510,0.9578,0.9376
5106,0.7131,0.9226,0.9562,0.9405
5107,0.7169,0.9588,0.9945,0.9134
5108,0.7534,0.9423,0.9953,0.8965
5109,0.7663,0.9510,0.9788,0.8883
5110,0.7845,0.9150,0.8876,0.8685
5111,0.7383,0.9295,0.8460,0.8876
5112,0.7555,0.9402,0.8563,0.9227
5113,0.7574,0.9236,0.9003,0.9482
5114,0.7125,0.8899,0.8992,0.9414
5115,0.7627,0.9122,0.9311,0.8996
5116,0.7453,0.9404,0.8816,0.8901
5117,0.6766,0.8969,0.9109,0.8977
5118,0.7057,0.9001,0.8961,0.8766
5119,0.7210,0.9170,0.8844,0.8549
5120,0.7071,0.8843,0.9011,0.8760
5121,0.7247,0.9332,0.8275,0.8650
5122,0.6914,0.9533,0.8163,0.8835
5123,0.7090,0.9588,0.9151,0.8982
5124,0.7321,0.9539,0.9108,0.9324
5125,0.7365,0.9219,0.9502,0.9068
5126,0.7290,0.9083,0.9062,0.8312
5127,0.7174,0.8640,0.8700,0.8539
5128,0.7611,0.8569,0.8819,0.8620
5129,0.7293,0.8826,0.8678,0.8403
5130,0.7261,0.8940,0.8808,0.8386
5131,0.7170,0.8815,0.9093,0.8988
5132,0.7245,0.8923,0.9622,0.9113
5133,0.7610,0.9129,0.9395,0.8867
5134,0.7880,0.8851,0.9549,0.9039
5135,0.7906,0.9331,0.9461,0.9137
5136,0.7789,0.9225,0.9227,0.8967
5137,0.7749,0.9221,0.8964,0.8794
5138,0.8056,0.9101,0.9035,0.8605
5139,0.7458,0.9132,0.8837,0.8578
5140,0.7256,0.8546,0.8848,0.9185
5141,0.6970,0.8587,0.8956,0.9294
5142,0.7201,0.8473,0.8307,0.9318
5143,0.7078,0.8712,0.8181,0.9243
5144,0.6531,0.8768,0.8695,0.8893
5145,0.6428,0.8573,0.8781,0.9329
5146,0.6608,0.8505,0.9077,0.9450
5147,0.6851,0.8514,0.8755,0.9989
5148,0.6829,0.8756,0.8800,0.9696
5149,0.6553,0.8993,0.8415,0.9133
5150,0.7129,0.8676,0.8956,0.8829
5151,0.7271,0.9084,0.9345,0.8656
5152,0.7358,0.9186,0.9140,0.8466
5153,0.7371,0.9030,0.8474,0.8565
5154,0.6916,0.8888,0.9370,0.8025
5155,0.6974,0.9022,0.9530,0.8127
5156,0.6215,0.9247,0.9559,0.8309
5157,0.6525,0.9644,0.9686,0.8060
5158,0.5529,0.9522,0.9601,0.8403
5159,0.5600,0.9767,0.9312,0.8466
5160,0.5924,0.9865,0.8890,0.8698
5161,0.6250,0.9900,0.9251,0.8955
5162,0.5994,0.9697,0.9019,0.9300
5163,0.5992,0.9563,0.8641,0.9157
5164,0.5789,0.9647,0.8597,0.8696
5165,0.6443,0.9382,0.8655,0.8630
5166,0.6332,0.9764,0.8875,0.8750
5167,0.6458,0.9775,0.8997,0.9418
5168,0.6650,0.9165,0.9185,0.9206
5169,0.6950,0.8951,0.8755,0.9838
5170,0.7130,0.9187,0.9116,0.9419
5171,0.7296,0.9541,0.9154,0.9210
5172,0.6840,0.9805,0.9206,0.8975
5173,0.7013,0.9612,0.9506,0.8993
5174,0.6550,0.9497,0.9246,0.9221
5175,0.6783,0.9440,0.9314,0.9503
5176,0.7251,0.9687,0.9427,0.9285
5177,0.6830,0.9228,0.8552,0.9591
5178,0.6393,0.9397,0.8428,0.9500
5179,0.7081,0.9801,0.8794,0.9270
5180,0.6868,0.9826,0.8815,0.9458
5181,0.7089,0.9494,0.8378,0.9221
5182,0.6530,0.9449,0.8422,0.9546
5183,0.6939,0.9627,0.8839,0.8909
5184,0.7309,0.9266,0.8947,0.9077
5185,0.7768,0.9004,0.8708,0.8909
5186,0.8191,0.8216,0.8690,0.9061
5187,0.7620,0.8853,0.8313,0.9044
5188,0.7895,0.9112,0.8249,0.8911
5189,0.7864,0.9285,0.8253,0.8860
5190,0.7654,0.9084,0.8934,0.9056
5191,0.7590,0.8676,0.9365,0.9290
5192,0.8147,0.8550,0.9496,0.8927
5193,0.7589,0.8401,0.9518,0.9063
5194,0.7518,0.8968,0.8918,0.8562
5195,0.7789,0.8384,0.8431,0.8447
5196,0.7719,0.8582,0.8859,0.8521
5197,0.7121,0.8701,0.8309,0.8794
5198,0.7126,0.9123,0.8535,0.9469
5199,0.6523,0.8747,0.8300,0.9264
5200,0.6495,0.8321,0.8597,0.8931
5201,0.6194,0.9380,0.8721,0.8808
5202,0.6163,0.9391,0.8952,0.8956
5203,0.6686,0.8944,0.8627,0.9055
5204,0.6582,0.9140,0.8656,0.9193
5205,0.6655,0.8664,0.8455,0.8868
5206,0.7274,0.8796,0.8666,0.9074
5207,0.7310,0.9372,0.9032,0.9162
5208,0.7222,0.8920,0.9428,0.9241
5209,0.7072,0.9068,0.8674,0.9151
5210,0.7178,0.8962,0.9065,0.9427
5211,0.7580,0.8678,0.9533,0.9059
5212,0.7132,0.8459,0.8660,0.8762
5213,0.7228,0.8560,0.8554,0.8887
5214,0.6752,0.8891,0.8386,0.8885
5215,0.6197,0.8861,0.8415,0.9103
5216,0.6477,0.8594,0.8933,0.8862
5217,0.6645,0.8692,0.8477,0.9277
5218,0.6088,0.8172,0.8246,0.9581
5219,0.5991,0.7957,0.8189,0.9428
5220,0.6027,0.8554,0.9073,0.8871
5221,0.6387,0.8392,0.8765,0.8840
5222,0.7001,0.8875,0.8782,0.9407
5223,0.6571,0.9585,0.8493,0.9197
5224,0.6582,0.9473,0.8618,0.9289
5225,0.7250,0.9404,0.8629,0.9551
5226,0.7616,0.9499,0.8627,0.9270
5227,0.6712,0.9376,0.8395,0.8854
5228,0.6654,0.9589,0.8735,0.8785
5229,0.6866,0.9563,0.9331,0.8665
5230,0.7138,0.9466,0.8637,0.8705
5231,0.7482,0.9276,0.8475,0.8753
5232,0.6796,0.9775,0.8776,0.8887
5233,0.6910,0.9139,0.8995,0.8941
5234,0.7010,0.9652,0.9003,0.8919
5235,0.7384,0.9588,0.9606,0.8781
5236,0.7467,0.9261,0.9171,0.8881
5237,0.7522,0.8944,0.9112,0.9227
5238,0.7529,0.8909,0.9170,0.9272
5239,0.7413,0.9222,0.9603,0.8856
5240,0.7717,0.9381,0.9368,0.9025
5241,0.7227,0.9242,0.8954,0.9066
5242,0.7589,0.8900,0.8834,0.8959
5243,0.7394,0.8476,0.8964,0.8284
5244,0.7125,0.8594,0.8841,0.8721
5245,0.7029,0.8752,0.8308,0.9088
5246,0.6960,0.9228,0.8483,0.8624
5247,0.7572,0.8618,0.8961,0.8752
5248,0.7037,0.9005,0.9084,0.8185
5249,0.6595,0.9215,0.8696,0.8717
5250,0.6330,0.8975,0.8651,0.8762
5251,0.6403,0.8525,0.8883,0.8796
5252,0.6272,0.8719,0.8767,0.8901
5253,0.5634,0.9246,0.8456,0.8401
5254,0.5708,0.8584,0.8312,0.8601
5255,0.5606,0.9262,0.9156,0.8850
5256,0.6247,0.9722,0.9501,0.8558
5257,0.6623,0.9575,0.9476,0.8821
5258,0.6824,0.9054,0.9258,0.9449
5259,0.6288,0.9277,0.8866,0.9354
5260,0.6918,0.8651,0.9376,0.8925
5261,0.6662,0.8422,0.9164,0.8259
5262,0.7009,0.8790,0.8750,0.8829
5263,0.7210,0.8924,0.8868,0.8764
5264,0.6893,0.8676,0.9408,0.9162
5265,0.7029,0.8989,0.8754,0.9305
5266,0.7054,0.9108,0.8409,0.9291
5267,0.7397,0.8930,0.8014,0.8978
5268,0.7088,0.8850,0.8088,0.9402
5269,0.7124,0.8833,0.8540,0.9432
5270,0.6760,0.8120,0.8353,0.9303
5271,0.7225,0.8624,0.8649,0.9669
5272,0.7135,0.8903,0.8956,0.9899
5273,0.6794,0.8801,0.8744,0.9551
5274,0.7045,0.8874,0.9126,0.9279
5275,0.7388,0.8822,0.8927,0.9334
5276,0.7144,0.9213,0.9095,0.9111
5277,0.7806,0.8951,0.8782,0.9351
5278,0.8132,0.9155,0.9057,0.9749
5279,0.7895,0.8988,0.8611,0.9511
5280,0.7552,0.9168,0.9173,0.9554
5281,0.6992,0.8995,0.8672,0.9223
5282,0.6636,0.8922,0.8948,0.9404
5283,0.6089,0.8620,0.9076,0.9523
5284,0.6489,0.8844,0.9515,0.9214
5285,0.6578,0.8767,0.9538,0.9064
5286,0.6492,0.9038,0.9645,0.9328
5287,0.5655,0.9416,0.9191,0.9126
5288,0.6131,0.9341,0.8999,0.8850
5289,0.6309,0.8860,0.9566,0.9018
5290,0.6467,0.8699,0.9247,0.8676
5291,0.6586,0.9070,0.9564,0.9029
5292,0.7019,0.9177,0.9293,0.8746
5293,0.6473,0.8879,0.8979,0.8799
5294,0.7371,0.9328,0.8552,0.8699
5295,0.6847,0.9524,0.8665,0.8819
5296,0.6803,0.9655,0.8786,0.8820
5297,0.5942,0.9379,0.8752,0.9204
5298,0.6228,0.9962,0.8727,0.9004
5299,0.6292,0.9674,0.9205,0.9224
5300,0.6443,0.9659,0.8495,0.9277
5301,0.6688,0.9524,0.8539,0.9267
5302,0.6587,0.8779,0.8716,0.9035
5303,0.7196,0.8707,0.9212,0.9114
5304,0.6980,0.8912,0.9206,0.8966
5305,0.7162,0.9224,0.8701,0.9368
5306,0.6832,0.8593,0.8921,0.9447
5307,0.7208,0.8617,0.8579,0.9363
5308,0.6814,0.9045,0.9091,0.9709
5309,0.6771,0.8736,0.9200,0.9795
5310,0.6611,0.8851,0.9175,0.9835
5311,0.6798,0.8868,0.9374,0.9531
5312,0.6548,0.8868,0.8954,0.9814
5313,0.6416,0.8611,0.8363,0.9524
5314,0.6487,0.8912,0.8853,0.9594
5315,0.6453,0.8794,0.9025,0.9369
5316,0.6582,0.8768,0.9625,0.9476
5317,0.6410,0.9216,0.9409,0.9785
5318,0.6290,0.9039,0.8953,0.9438
5319,0.6435,0.9258,0.8530,0.9438
5320,0.7022,0.8879,0.8519,0.9587
5321,0.6912,0.9312,0.8800,0.8857
5322,0.7169,0.9012,0.9141,0.9285
5323,0.7262,0.8794,0.9365,0.9783
5324,0.6933,0.8805,0.9565,0.9209
5325,0.7189,0.8828,0.9480,0.9073
5326,0.7114,0.9537,0.9222,0.8543
5327,0.7422,0.9219,0.9126,0.8462
5328,0.8192,0.9144,0.9432,0.8402
5329,0.7941,0.9037,0.9204,0.8706
5330,0.8134,0.9004,0.9481,0.8741
5331,0.8229,0.9473,0.9587,0.8541
5332,0.7809,0.9350,0.9746,0.8861
5333,0.7476,0.9005,0.9551,0.9119
5334,0.6931,0.8637,0.9679,0.8952
5335,0.7328,0.9305,0.9324,0.8941
5336,0.6958,0.9278,0.8990,0.8528
5337,0.6770,0.9394,0.8343,0.8790
5338,0.7455,0.9413,0.7941,0.8896
5339,0.7183,0.9192,0.8218,0.9157
5340,0.7688,0.9064,0.8450,0.9159
5341,0.8185,0.8933,0.9362,0.9406
5342,0.7630,0.8723,0.9099,0.9031
5343,0.7736,0.8753,0.9453,0.9414
5344,0.7731,0.8785,0.9556,0.9065
5345,0.7832,0.8187,0.9715,0.8807
5346,0.8037,0.8566,0.9745,0.8504
5347,0.7201,0.8486,0.9147,0.9084
5348,0.7351,0.9062,0.9032,0.9329
5349,0.7504,0.9413,0.9286,0.9112
5350,0.7231,0.9359,0.9181,0.8960
5351,0.7494,0.8519,0.9033,0.8903
5352,0.7796,0.8980,0.8936,0.9079
5353,0.7458,0.9035,0.9297,0.8955
5354,0.6922,0.8719,0.8831,0.8997
5355,0.7559,0.9116,0.8433,0.8843
5356,0.7160,0.8286,0.8813,0.8858
5357,0.6680,0.8407,0.8852,0.8794
5358,0.6817,0.9045,0.8911,0.9199
5359,0.6102,0.9233,0.9612,0.9023
5360,0.6329,0.9225,0.9601,0.8837
5361,0.6757,0.9151,0.9385,0.8627
5362,0.6625,0.9126,0.9366,0.8277
5363,0.6885,0.9584,0.9267,0.8061
5364,0.7070,0.8721,0.9356,0.8458
5365,0.7223,0.8951,0.9281,0.8782
5366,0.7039,0.8948,0.8849,0.9155
5367,0.7043,0.9011,0.8750,0.8933
5368,0.7095,0.8479,0.9142,0.9213
5369,0.7099,0.8718,0.9227,0.8776
5370,0.7022,0.8538,0.9575,0.8817
5371,0.7619,0.8967,0.8757,0.8964
5372,0.7590,0.8809,0.9051,0.8971
5373,0.7597,0.8313,0.8742,0.8574
5374,0.7056,0.8093,0.9232,0.8776
5375,0.7811,0.8131,0.8883,0.8409
5376,0.7924,0.8674,0.8881,0.8373
5377,0.7830,0.8642,0.9074,0.8876
5378,0.8219,0.8945,0.9449,0.8570
5379,0.7555,0.8660,0.9567,0.8852
5380,0.7065,0.9012,0.9126,0.8939
5381,0.7403,0.9233,0.8786,0.9265
5382,0.7733,0.9322,0.8673,0.9078
5383,0.6952,0.9126,0.8923,0.8967
5384,0.6633,0.8988,0.8958,0.9156
5385,0.6210,0.8788,0.9604,0.9223
5386,0.6708,0.8999,0.9411,0.9113
5387,0.6805,0.9047,0.9033,0.9252
5388,0.7002,0.9344,0.8784,0.9137
5389,0.6655,0.8780,0.8852,0.9299
5390,0.6819,0.8865,0.9177,0.9102
5391,0.6345,0.9123,0.8886,0.9658
5392,0.6766,0.9088,0.8877,0.9055
5393,0.7417,0.8877,0.8817,0.9397
5394,0.6568,0.8942,0.8972,0.9273
5395,0.7124,0.9171,0.8348,0.9050
5396,0.7064,0.9284,0.8530,0.8947
5397,0.7168,0.9437,0.8793,0.8941
5398,0.7002,0.9161,0.9193,0.8981
5399,0.6646,0.9098,0.8684,0.8972
5400,0.7283,0.9472,0.8791,0.9187
5401,0.7011,0.8816,0.9339,0.9133
5402,0.7523,0.9554,0.9528,0.8450
5403,0.7673,0.9024,0.9423,0.8549
5404,0.7447,0.8945,0.9482,0.8557
5405,0.7919,0.8713,0.9270,0.8891
5406,0.7702,0.8881,0.9505,0.8691
5407,0.7986,0.8982,0.9602,0.8858
5408,0.8186,0.9145,0.9450,0.8652
5409,0.7502,0.9151,0.9393,0.8709
5410,0.7134,0.8970,0.9323,0.9033
5411,0.7040,0.9047,0.9136,0.9352
5412,0.6974,0.9269,0.8981,0.9399
5413,0.7134,0.9073,0.9221,0.8937
5414,0.6535,0.9042,0.9011,0.8846
5415,0.6625,0.9028,0.8948,0.8568
5416,0.6893,0.9140,0.8950,0.8902
5417,0.7207,0.9085,0.8790,0.9236
5418,0.6968,0.9332,0.8760,0.9345
5419,0.6636,0.8951,0.8606,0.9484
5420,0.6609,0.8896,0.9032,0.8747
5421,0.6878,0.8803,0.8698,0.8331
5422,0.6507,0.9131,0.9196,0.8676
5423,0.6525,0.9160,0.9626,0.8816
5424,0.6481,0.9112,0.9972,0.8916
5425,0.6085,0.9415,0.9304,0.9120
5426,0.5761,0.9565,0.9350,0.9167
5427,0.6534,0.9127,0.8945,0.9225
5428,0.6908,0.8841,0.8776,0.9593
5429,0.7266,0.9104,0.8852,0.9620
5430,0.7094,0.8617,0.8854,0.8800
5431,0.7122,0.8777,0.8970,0.9343
5432,0.7287,0.8960,0.9472,0.8624
