Timestamp,mileage_factor_RegUp_MISO,performance_factor_RegUp_MISO,mileage_factor_RegDown_MISO,performance_factor_RegDown_MISO
2024-07-08 04:00:00,8.1981,0.989,6.5264,1.0
2024-07-08 05:00:00,5.5141,0.8876,6.9027,0.9008
2024-07-08 06:00:00,7.3683,0.9677,7.4737,0.9664
2024-07-08 07:00:00,6.4575,0.9113,7.3124,0.8942
2024-07-08 08:00:00,6.2203,0.8955,7.3846,0.8655
2024-07-08 09:00:00,5.9309,0.974,7.0099,0.8929
2024-07-08 10:00:00,7.0456,1.0,6.5316,0.9607
2024-07-08 11:00:00,7.8661,0.97,7.5166,0.9672
2024-07-08 12:00:00,6.4095,0.9726,6.1158,0.974
2024-07-08 13:00:00,6.011,0.8966,7.3014,0.9738
2024-07-08 14:00:00,6.1087,1.0,6.7166,0.952
2024-07-08 15:00:00,7.7935,0.9277,8.0769,1.0
2024-07-08 16:00:00,6.8578,0.9603,6.8934,0.9276
2024-07-08 17:00:00,6.9704,0.9823,7.0107,0.9519
2024-07-08 18:00:00,6.9997,0.8954,5.8956,0.9659
2024-07-08 19:00:00,6.3976,1.0,7.6967,0.8599
2024-07-08 20:00:00,7.0017,0.9663,6.5143,0.9402
2024-07-08 21:00:00,7.5777,0.8653,8.1781,0.961
2024-07-08 22:00:00,7.92,0.8924,7.8833,0.858
2024-07-08 23:00:00,7.8603,1.0,7.0877,0.9224
2024-07-09 00:00:00,5.9149,1.0,7.0542,0.9045
2024-07-09 01:00:00,7.9468,0.8704,7.4631,0.9517
2024-07-09 02:00:00,6.9254,0.8911,7.1899,0.9165
2024-07-09 03:00:00,6.5571,0.9495,7.6834,0.8861
2024-07-09 04:00:00,6.9658,0.8989,6.1672,0.9488
2024-07-09 05:00:00,6.8419,0.9646,7.9389,0.9113
2024-07-09 06:00:00,5.6365,0.8668,7.6148,0.9435
2024-07-09 07:00:00,6.6046,1.0,7.1223,0.9661
2024-07-09 08:00:00,6.9134,0.904,8.4493,1.0
2024-07-09 09:00:00,7.0716,1.0,7.221,0.9193
2024-07-09 10:00:00,7.2105,1.0,5.675,0.9399
2024-07-09 11:00:00,7.6775,1.0,6.0843,0.9133
2024-07-09 12:00:00,6.7465,0.9477,7.3414,0.9529
2024-07-09 13:00:00,6.8524,0.9245,6.3716,0.8976
2024-07-09 14:00:00,7.1257,0.921,6.3844,0.9709
2024-07-09 15:00:00,7.2742,0.9795,7.2139,0.8953
2024-07-09 16:00:00,7.8382,1.0,6.7493,0.9691
2024-07-09 17:00:00,7.6902,0.9002,7.8501,0.9666
2024-07-09 18:00:00,7.3977,0.9896,7.5624,0.9958
2024-07-09 19:00:00,7.6707,0.889,6.6808,1.0
2024-07-09 20:00:00,6.9427,0.9742,6.1343,0.8924
2024-07-09 21:00:00,5.9793,0.9522,8.6122,0.9598
2024-07-09 22:00:00,7.8008,1.0,7.4018,1.0
2024-07-09 23:00:00,6.1251,0.9497,6.8925,0.9845
2024-07-10 00:00:00,6.3184,0.9396,6.4687,0.9853
2024-07-10 01:00:00,7.5481,0.8979,6.1713,0.9706
2024-07-10 02:00:00,6.6164,0.8915,6.7545,0.9663
2024-07-10 03:00:00,6.5749,0.8996,7.3231,1.0
2024-07-10 04:00:00,6.4089,0.8702,7.1746,0.9239
2024-07-10 05:00:00,8.4243,0.9179,7.6551,0.9326
2024-07-10 06:00:00,7.9137,1.0,6.2724,1.0
2024-07-10 07:00:00,7.7133,0.9056,6.6049,1.0
2024-07-10 08:00:00,6.3623,0.9906,7.853,0.9601
2024-07-10 09:00:00,5.5712,0.9789,8.0112,0.9407
2024-07-10 10:00:00,6.2863,0.9958,8.5277,1.0
2024-07-10 11:00:00,7.1907,0.907,6.9954,0.9949
2024-07-10 12:00:00,6.4693,0.9987,6.714,0.8405
2024-07-10 13:00:00,6.6796,1.0,8.2945,0.8953
2024-07-10 14:00:00,9.2395,0.8775,6.7378,0.955
2024-07-10 15:00:00,7.3068,0.9788,7.6777,0.9672
2024-07-10 16:00:00,6.697,0.9464,7.6424,0.9367
2024-07-10 17:00:00,7.1727,0.941,6.3675,0.9056
2024-07-10 18:00:00,7.2053,0.851,8.1633,0.9809
2024-07-10 19:00:00,6.825,0.9814,7.3733,0.9202
2024-07-10 20:00:00,7.0663,1.0,8.6218,0.9966
2024-07-10 21:00:00,7.5528,1.0,6.6299,0.896
2024-07-10 22:00:00,7.9957,0.936,6.1422,0.9358
2024-07-10 23:00:00,6.3059,0.903,8.3738,0.8974
2024-07-11 00:00:00,6.1171,0.9319,6.9686,0.8808
2024-07-11 01:00:00,7.3326,0.938,7.6939,0.9769
2024-07-11 02:00:00,7.2664,1.0,7.3126,0.9385
2024-07-11 03:00:00,7.2673,0.9883,6.336,0.975
2024-07-11 04:00:00,6.4327,1.0,6.6887,0.9783
2024-07-11 05:00:00,6.5011,0.9754,7.0181,0.8975
2024-07-11 06:00:00,7.1781,0.9445,6.6676,0.8764
2024-07-11 07:00:00,7.2766,1.0,6.6221,0.8997
2024-07-11 08:00:00,7.5031,0.9748,7.2645,0.9945
2024-07-11 09:00:00,7.367,0.9388,7.4472,0.881
2024-07-11 10:00:00,6.8412,0.9746,6.4116,0.867
2024-07-11 11:00:00,7.0967,0.9529,7.2356,0.9032
2024-07-11 12:00:00,7.5172,0.9902,7.6435,0.9319
2024-07-11 13:00:00,7.9858,0.911,6.8109,0.9302
2024-07-11 14:00:00,6.659,1.0,7.2177,0.9354
2024-07-11 15:00:00,8.7755,0.9013,7.6351,0.9889
2024-07-11 16:00:00,7.837,0.9872,7.1247,0.9624
2024-07-11 17:00:00,6.9327,0.8759,7.5642,0.8994
2024-07-11 18:00:00,6.7492,1.0,7.9292,0.9597
2024-07-11 19:00:00,7.3811,0.9489,6.4505,0.9919
2024-07-11 20:00:00,7.7362,0.9449,6.6331,0.9302
2024-07-11 21:00:00,6.1314,0.8965,7.47,0.9395
2024-07-11 22:00:00,6.1734,0.8183,6.7605,0.9506
2024-07-11 23:00:00,7.8022,0.8748,7.5521,0.9401
2024-07-12 00:00:00,7.5236,0.9485,6.4338,0.9637
2024-07-12 01:00:00,7.4802,0.9125,5.9422,0.9234
2024-07-12 02:00:00,6.9192,0.963,7.5832,0.9144
2024-07-12 03:00:00,6.6586,0.9637,6.1954,1.0
2024-07-12 04:00:00,7.0579,1.0,6.1325,1.0
2024-07-12 05:00:00,7.9734,1.0,7.3258,0.9214
2024-07-12 06:00:00,6.1869,0.9431,7.668,0.9227
2024-07-12 07:00:00,7.263,0.9817,8.3748,0.8524
2024-07-12 08:00:00,7.0605,0.9346,5.953,0.9392
2024-07-12 09:00:00,7.4804,0.8073,6.1556,0.9679
2024-07-12 10:00:00,7.3622,0.9494,6.8623,0.8339
2024-07-12 11:00:00,6.3905,0.9336,7.2674,0.9855
2024-07-12 12:00:00,6.252,0.9289,5.8694,1.0
2024-07-12 13:00:00,5.6069,0.9861,6.0566,0.9282
2024-07-12 14:00:00,7.2552,0.8774,7.6977,0.9465
2024-07-12 15:00:00,7.218,0.9735,5.862,0.9618
2024-07-12 16:00:00,6.975,0.9357,6.8725,0.9396
2024-07-12 17:00:00,7.653,0.9158,6.3838,0.9768
2024-07-12 18:00:00,8.1194,0.9503,7.8024,0.9939
2024-07-12 19:00:00,5.8116,0.9501,6.7875,1.0
2024-07-12 20:00:00,7.6189,0.8914,6.3739,0.9918
2024-07-12 21:00:00,6.8143,0.9276,7.6062,0.8672
2024-07-12 22:00:00,6.5995,0.9697,6.6041,0.9517
2024-07-12 23:00:00,6.5839,0.92,7.8994,0.9554
2024-07-13 00:00:00,6.358,0.9283,5.6876,1.0
2024-07-13 01:00:00,6.8373,0.9543,6.3304,0.8855
2024-07-13 02:00:00,6.272,0.9207,7.3577,0.8542
2024-07-13 03:00:00,7.1757,0.9145,6.9125,0.8544
2024-07-13 04:00:00,5.9047,0.969,6.8609,0.9384
2024-07-13 05:00:00,7.347,0.9089,6.8911,1.0
2024-07-13 06:00:00,6.6733,0.9595,7.2107,0.8786
2024-07-13 07:00:00,6.4287,0.9967,7.7662,0.944
2024-07-13 08:00:00,6.55,1.0,6.1182,0.9319
2024-07-13 09:00:00,7.6387,0.9217,6.6629,0.9315
2024-07-13 10:00:00,6.7955,0.9679,6.0474,0.9791
2024-07-13 11:00:00,7.2345,0.8599,7.5817,0.9897
2024-07-13 12:00:00,6.6469,0.8828,7.0608,0.9526
2024-07-13 13:00:00,6.8379,0.9654,7.1625,0.9391
2024-07-13 14:00:00,7.2703,0.9823,7.646,0.8824
2024-07-13 15:00:00,6.0693,0.9532,7.1506,1.0
2024-07-13 16:00:00,7.2257,0.9287,7.3364,0.9272
2024-07-13 17:00:00,7.5595,0.983,6.6253,0.9141
2024-07-13 18:00:00,6.453,0.9349,7.4067,0.9626
2024-07-13 19:00:00,7.2349,0.955,7.127,0.8821
2024-07-13 20:00:00,6.72,0.8565,7.6288,0.9466
2024-07-13 21:00:00,5.3524,0.9774,7.022,0.996
2024-07-13 22:00:00,6.7857,0.8898,6.7662,0.9511
2024-07-13 23:00:00,8.6871,0.9557,6.4382,0.9353
2024-07-14 00:00:00,7.2756,1.0,6.663,0.9229
2024-07-14 01:00:00,5.7435,0.931,8.1225,0.955
2024-07-14 02:00:00,7.498,0.9609,7.2172,0.9162
2024-07-14 03:00:00,7.1843,0.8884,7.8807,0.9261
2024-07-14 04:00:00,8.2592,0.9917,6.9597,0.9648
2024-07-14 05:00:00,6.5696,0.9307,8.3568,0.9174
2024-07-14 06:00:00,8.0228,1.0,7.1852,0.9157
2024-07-14 07:00:00,7.2716,0.9756,6.2635,0.873
2024-07-14 08:00:00,6.6956,0.9435,7.5653,0.9322
2024-07-14 09:00:00,6.6626,0.9472,7.1222,0.9854
2024-07-14 10:00:00,7.5738,0.9843,7.5657,0.9875
2024-07-14 11:00:00,6.7899,0.8778,7.5052,0.9743
2024-07-14 12:00:00,5.7541,1.0,5.097,0.8809
2024-07-14 13:00:00,6.3254,0.9716,7.084,0.8875
2024-07-14 14:00:00,7.064,0.9416,6.193,0.9081
2024-07-14 15:00:00,6.9514,0.8798,6.9366,0.9637
2024-07-14 16:00:00,6.1565,0.8944,7.3396,0.9205
2024-07-14 17:00:00,6.0532,0.9179,7.2927,0.9573
2024-07-14 18:00:00,7.4434,0.9644,6.5759,1.0
2024-07-14 19:00:00,7.9418,0.9287,7.3207,0.9571
2024-07-14 20:00:00,7.3087,0.9204,6.8858,0.9541
2024-07-14 21:00:00,8.9154,0.9154,6.5665,0.9878
2024-07-14 22:00:00,6.4451,0.8981,6.8709,1.0
2024-07-14 23:00:00,7.6814,0.889,7.2563,1.0
2024-07-15 00:00:00,7.6565,1.0,8.0044,1.0
2024-07-15 01:00:00,6.7123,0.9322,6.8465,0.9254
2024-07-15 02:00:00,6.9342,0.9835,7.0797,0.983
2024-07-15 03:00:00,6.2935,0.9191,6.021,0.9784
2024-07-15 04:00:00,7.3585,0.8938,7.5614,0.959
2024-07-15 05:00:00,7.9145,1.0,6.9539,0.9541
2024-07-15 06:00:00,6.8288,0.9447,7.682,0.8858
2024-07-15 07:00:00,6.7808,0.9698,6.1618,1.0
2024-07-15 08:00:00,6.3775,0.9092,6.96,1.0
2024-07-15 09:00:00,5.1289,0.9919,7.1119,0.9894
2024-07-15 10:00:00,6.5098,0.9802,6.1303,0.9708
2024-07-15 11:00:00,5.5718,0.9849,6.3404,0.969
2024-07-15 12:00:00,7.4202,0.9502,7.653,0.9624
2024-07-15 13:00:00,6.9979,0.9507,6.7832,0.9134
2024-07-15 14:00:00,6.4581,1.0,6.5312,1.0
2024-07-15 15:00:00,6.6512,0.9431,7.2978,0.988
2024-07-15 16:00:00,8.3217,1.0,7.1469,0.912
2024-07-15 17:00:00,7.4675,1.0,6.7661,0.9907
2024-07-15 18:00:00,6.5515,0.9815,6.8183,0.8254
2024-07-15 19:00:00,5.4339,1.0,8.4074,0.9699
2024-07-15 20:00:00,8.4295,0.9161,6.89,0.9465
2024-07-15 21:00:00,7.1886,0.9236,7.2165,0.9619
2024-07-15 22:00:00,7.8577,0.9439,6.8396,0.9646
2024-07-15 23:00:00,7.2098,0.9626,6.9807,1.0
2024-07-16 00:00:00,6.5168,1.0,5.653,0.8793
2024-07-16 01:00:00,5.925,0.946,6.9351,0.994
2024-07-16 02:00:00,7.3489,0.9967,6.9941,0.8453
2024-07-16 03:00:00,6.684,0.8427,7.3435,0.922
2024-07-16 04:00:00,6.9043,0.8979,7.7176,1.0
2024-07-16 05:00:00,7.3421,0.9821,7.8924,1.0
2024-07-16 06:00:00,6.9092,0.8591,6.6178,0.8503
2024-07-16 07:00:00,5.649,0.9825,7.7924,0.9939
2024-07-16 08:00:00,7.7102,1.0,5.9933,0.9647
2024-07-16 09:00:00,7.5632,1.0,6.5044,0.9712
2024-07-16 10:00:00,6.5645,1.0,7.4795,0.8778
2024-07-16 11:00:00,7.6706,0.912,6.712,0.9342
2024-07-16 12:00:00,7.7971,1.0,7.4022,0.9395
2024-07-16 13:00:00,8.0702,1.0,7.1662,0.9438
2024-07-16 14:00:00,7.6717,0.912,7.9248,0.889
2024-07-16 15:00:00,6.6117,1.0,6.1013,0.8653
2024-07-16 16:00:00,7.7235,0.9733,6.5318,0.9288
2024-07-16 17:00:00,6.8327,0.9897,6.8184,0.8977
2024-07-16 18:00:00,6.4993,0.9416,7.4862,0.967
2024-07-16 19:00:00,7.1687,0.8677,7.19,0.9674
2024-07-16 20:00:00,6.7152,0.9404,7.1066,0.9035
2024-07-16 21:00:00,5.1779,0.9328,7.6667,0.8521
2024-07-16 22:00:00,5.872,0.9481,7.5194,1.0
2024-07-16 23:00:00,7.095,0.9562,5.7985,0.9759
2024-07-17 00:00:00,7.0998,0.9444,6.5078,0.9708
2024-07-17 01:00:00,6.2266,0.9215,8.043,0.9915
2024-07-17 02:00:00,5.798,1.0,8.033,0.957
2024-07-17 03:00:00,6.4702,0.8797,6.4231,0.89
2024-07-17 04:00:00,6.6345,0.8583,6.689,0.9153
2024-07-17 05:00:00,7.2852,0.9495,7.3233,0.8963
2024-07-17 06:00:00,6.8456,0.9126,6.5545,0.9481
2024-07-17 07:00:00,7.4872,0.8884,7.5781,0.9658
2024-07-17 08:00:00,6.5637,0.9989,6.092,0.9056
2024-07-17 09:00:00,7.2491,1.0,6.89,0.9539
2024-07-17 10:00:00,6.6854,0.983,6.4378,0.9546
2024-07-17 11:00:00,6.2756,0.9099,6.5012,0.9985
2024-07-17 12:00:00,6.4568,0.9713,6.0788,0.9851
2024-07-17 13:00:00,6.7942,0.9578,8.2481,0.9286
2024-07-17 14:00:00,6.5496,0.9149,5.9257,0.9987
2024-07-17 15:00:00,6.5211,1.0,7.9993,0.967
2024-07-17 16:00:00,7.4896,0.9493,7.8543,0.9773
2024-07-17 17:00:00,6.8477,0.9551,6.6333,0.948
2024-07-17 18:00:00,6.2173,0.9593,6.5153,0.9087
2024-07-17 19:00:00,7.1248,1.0,7.2072,0.8677
2024-07-17 20:00:00,6.7259,0.934,6.2673,0.9151
2024-07-17 21:00:00,6.138,0.9068,8.2257,0.9962
2024-07-17 22:00:00,7.6602,0.8655,7.8054,0.8817
2024-07-17 23:00:00,7.1099,0.8815,7.1593,1.0
2024-07-18 00:00:00,7.8393,0.9597,6.0825,0.9556
2024-07-18 01:00:00,7.922,0.9722,7.4731,0.8948
2024-07-18 02:00:00,7.7213,0.9764,6.672,1.0
2024-07-18 03:00:00,6.7843,0.9481,7.0956,0.9036
2024-07-18 04:00:00,7.6706,0.9228,7.651,0.9602
2024-07-18 05:00:00,7.2921,0.9242,7.223,0.8939
2024-07-18 06:00:00,7.9652,0.9905,6.716,1.0
2024-07-18 07:00:00,7.6534,0.9228,7.6065,1.0
2024-07-18 08:00:00,7.5257,1.0,7.5551,1.0
2024-07-18 09:00:00,6.6764,0.8602,5.9645,0.9297
2024-07-18 10:00:00,6.0383,0.9414,8.2447,0.9783
2024-07-18 11:00:00,7.3253,0.8396,7.7741,0.9223
2024-07-18 12:00:00,7.2649,1.0,7.0083,0.9186
2024-07-18 13:00:00,7.3629,1.0,6.4641,0.9138
2024-07-18 14:00:00,6.9365,0.9423,6.7666,0.9732
2024-07-18 15:00:00,8.2064,0.8921,7.0871,0.9348
2024-07-18 16:00:00,7.0457,0.9085,6.7899,0.8951
2024-07-18 17:00:00,6.7727,1.0,7.0872,0.9704
2024-07-18 18:00:00,6.8099,1.0,6.1032,0.9262
2024-07-18 19:00:00,6.3273,0.9306,6.7595,0.9555
2024-07-18 20:00:00,6.5309,0.9001,7.043,0.9469
2024-07-18 21:00:00,6.1131,0.8952,8.0023,0.9254
2024-07-18 22:00:00,7.1041,0.9451,7.1153,0.8801
2024-07-18 23:00:00,7.5297,1.0,6.8171,0.8567
2024-07-19 00:00:00,6.8066,0.9367,5.932,0.9878
2024-07-19 01:00:00,6.0812,0.9939,7.5153,0.8627
2024-07-19 02:00:00,7.9384,0.9351,7.1935,1.0
2024-07-19 03:00:00,6.4506,0.9083,6.6779,0.9544
2024-07-19 04:00:00,5.3292,1.0,7.5526,0.9768
2024-07-19 05:00:00,7.407,1.0,5.781,0.8716
2024-07-19 06:00:00,7.2965,0.9715,7.8815,1.0
2024-07-19 07:00:00,7.1855,1.0,8.2373,0.9804
2024-07-19 08:00:00,7.8326,0.8507,7.5248,1.0
2024-07-19 09:00:00,6.6003,0.9694,7.1256,0.9246
2024-07-19 10:00:00,6.3834,0.9564,6.8431,0.9189
2024-07-19 11:00:00,6.7274,0.9466,6.8076,0.9862
2024-07-19 12:00:00,7.3609,0.9403,7.4028,0.935
2024-07-19 13:00:00,7.2303,1.0,7.8895,0.9741
2024-07-19 14:00:00,6.5986,0.9527,6.6026,0.9063
2024-07-19 15:00:00,6.95,0.8986,7.316,0.9774
2024-07-19 16:00:00,7.4142,0.8945,7.078,0.9485
2024-07-19 17:00:00,6.1348,0.94,7.5295,0.9585
2024-07-19 18:00:00,7.3577,0.8831,7.6982,0.9606
2024-07-19 19:00:00,7.3011,0.9907,6.977,0.9722
2024-07-19 20:00:00,7.6823,0.9172,6.7318,0.977
2024-07-19 21:00:00,8.6061,0.9754,6.8851,0.9313
2024-07-19 22:00:00,8.1517,0.9761,6.9436,0.9309
2024-07-19 23:00:00,6.2679,0.9954,8.4933,0.8879
2024-07-20 00:00:00,7.8528,1.0,6.9745,0.9163
2024-07-20 01:00:00,6.5401,0.8831,5.6667,1.0
2024-07-20 02:00:00,8.3307,0.9873,6.3569,0.8698
2024-07-20 03:00:00,7.8615,0.8693,6.7668,0.9571
2024-07-20 04:00:00,6.4257,0.8752,8.218,1.0
2024-07-20 05:00:00,6.5408,0.9624,7.6177,0.9356
2024-07-20 06:00:00,7.3804,0.9775,7.4979,0.9719
2024-07-20 07:00:00,7.0414,0.9959,6.9799,0.8676
2024-07-20 08:00:00,8.9228,0.8582,6.3823,0.8731
2024-07-20 09:00:00,7.2098,0.9543,6.6771,0.9012
2024-07-20 10:00:00,6.7855,1.0,7.9245,1.0
2024-07-20 11:00:00,7.4054,1.0,7.7034,0.8732
2024-07-20 12:00:00,5.5028,0.9141,7.9154,0.9827
2024-07-20 13:00:00,6.3357,0.8662,7.3831,1.0
2024-07-20 14:00:00,7.5672,0.992,6.7772,0.9406
2024-07-20 15:00:00,6.4322,1.0,7.6321,0.9406
2024-07-20 16:00:00,7.2349,0.8899,8.5657,0.9609
2024-07-20 17:00:00,7.753,0.9951,7.4268,0.9223
2024-07-20 18:00:00,7.6196,0.9944,7.554,1.0
2024-07-20 19:00:00,6.2627,0.8829,7.7031,0.9989
2024-07-20 20:00:00,7.2975,0.9007,7.4124,0.9399
2024-07-20 21:00:00,7.3306,0.9531,6.939,1.0
2024-07-20 22:00:00,6.854,0.9784,7.4798,0.9281
2024-07-20 23:00:00,6.5773,0.9748,7.6819,1.0
2024-07-21 00:00:00,6.8864,0.8976,6.6207,0.9503
2024-07-21 01:00:00,7.0667,1.0,8.2005,0.8692
2024-07-21 02:00:00,7.0685,0.9421,7.0123,0.9806
2024-07-21 03:00:00,6.9127,0.8843,7.0958,0.881
2024-07-21 04:00:00,7.4884,1.0,5.9168,1.0
2024-07-21 05:00:00,6.724,0.9586,5.8825,0.9535
2024-07-21 06:00:00,7.7125,1.0,7.4065,1.0
2024-07-21 07:00:00,7.1162,0.9012,7.0486,0.9936
2024-07-21 08:00:00,7.3065,0.9595,6.1511,1.0
2024-07-21 09:00:00,7.9726,0.8715,7.2037,0.9519
2024-07-21 10:00:00,6.9718,0.9387,7.1873,0.9777
2024-07-21 11:00:00,6.4842,0.9727,6.9395,1.0
2024-07-21 12:00:00,6.7181,0.8887,7.2775,0.9712
2024-07-21 13:00:00,6.2899,0.9431,7.2987,0.925
2024-07-21 14:00:00,6.2579,0.9752,6.6731,0.9192
2024-07-21 15:00:00,8.0114,0.9653,7.1518,0.9225
2024-07-21 16:00:00,6.9044,0.9505,7.7779,0.9294
2024-07-21 17:00:00,6.9556,0.8354,6.6634,0.9941
2024-07-21 18:00:00,6.6943,0.9169,6.0907,0.9222
2024-07-21 19:00:00,6.3071,0.9369,7.871,0.9263
2024-07-21 20:00:00,7.8726,0.9781,6.0246,1.0
2024-07-21 21:00:00,7.312,1.0,6.7863,0.9179
2024-07-21 22:00:00,7.9145,1.0,7.0476,0.9583
2024-07-21 23:00:00,7.2966,0.9956,6.7214,1.0
2024-07-22 00:00:00,6.9401,0.9913,7.6998,0.9796
2024-07-22 01:00:00,7.0275,1.0,7.3492,0.9728
2024-07-22 02:00:00,7.6907,1.0,6.4806,1.0
2024-07-22 03:00:00,6.7858,0.8617,8.1758,0.9305
2024-07-22 04:00:00,7.2006,0.9995,7.4645,0.8586
2024-07-22 05:00:00,6.9216,0.9503,6.4078,0.9329
2024-07-22 06:00:00,6.4782,0.9131,7.5311,0.8918
2024-07-22 07:00:00,6.8212,1.0,7.3235,0.965
2024-07-22 08:00:00,6.6202,0.9204,7.2795,0.9575
2024-07-22 09:00:00,7.1509,0.9172,5.9254,0.9254
2024-07-22 10:00:00,7.2297,0.9781,6.444,0.8424
2024-07-22 11:00:00,7.4279,1.0,6.9141,0.9517
2024-07-22 12:00:00,6.605,1.0,6.4326,0.9085
2024-07-22 13:00:00,7.5992,0.9021,6.2868,0.9112
2024-07-22 14:00:00,7.4678,0.971,7.4952,0.929
2024-07-22 15:00:00,5.9004,0.9333,6.0078,0.9376
2024-07-22 16:00:00,6.2633,1.0,6.7693,0.9061
2024-07-22 17:00:00,6.8714,0.9977,6.9307,0.9143
2024-07-22 18:00:00,8.243,0.8825,5.9464,0.9755
2024-07-22 19:00:00,6.8954,0.8681,7.1591,0.8338
2024-07-22 20:00:00,8.8503,0.9085,7.7851,0.9393
2024-07-22 21:00:00,7.1767,0.9004,7.2979,0.9707
2024-07-22 22:00:00,6.342,0.9343,6.103,0.9475
2024-07-22 23:00:00,7.7581,0.9289,6.1857,0.8757
2024-07-23 00:00:00,6.2841,0.9265,6.7955,0.9124
2024-07-23 01:00:00,6.5023,0.8655,5.7881,0.9814
2024-07-23 02:00:00,8.1906,0.9197,7.1474,1.0
2024-07-23 03:00:00,7.9574,0.9483,7.3975,0.9467
2024-07-23 04:00:00,7.2952,0.9966,7.5903,1.0
2024-07-23 05:00:00,7.6829,0.9798,7.1077,1.0
2024-07-23 06:00:00,7.0227,1.0,6.2951,0.9953
2024-07-23 07:00:00,6.7798,1.0,8.3991,0.8801
2024-07-23 08:00:00,6.7579,0.959,6.8059,0.9797
2024-07-23 09:00:00,7.6054,0.8986,6.3378,0.8902
2024-07-23 10:00:00,7.3825,1.0,6.7813,1.0
2024-07-23 11:00:00,5.5766,0.9365,6.0331,0.8368
2024-07-23 12:00:00,7.4125,0.9638,6.3852,0.9095
2024-07-23 13:00:00,5.4918,0.9694,6.7119,1.0
2024-07-23 14:00:00,7.933,0.9867,6.4124,1.0
2024-07-23 15:00:00,7.2939,0.8809,8.0938,1.0
2024-07-23 16:00:00,8.4895,0.979,6.643,1.0
2024-07-23 17:00:00,6.6023,1.0,6.867,0.9692
2024-07-23 18:00:00,7.4447,1.0,7.4605,0.9713
2024-07-23 19:00:00,5.7209,0.9741,6.9855,0.9675
2024-07-23 20:00:00,7.784,0.9798,7.3086,0.9142
2024-07-23 21:00:00,8.5478,0.8811,6.6708,0.9288
2024-07-23 22:00:00,6.4381,0.9192,6.9676,0.9895
2024-07-23 23:00:00,7.3778,0.968,7.1674,0.9697
2024-07-24 00:00:00,6.3169,1.0,7.9419,0.9407
2024-07-24 01:00:00,7.4803,0.927,6.7105,0.9959
2024-07-24 02:00:00,7.1545,0.9781,6.7524,0.9306
2024-07-24 03:00:00,8.2748,0.9281,7.3134,0.8752
2024-07-24 04:00:00,6.4835,0.897,6.4406,0.9169
2024-07-24 05:00:00,6.6348,0.9832,6.2594,1.0
2024-07-24 06:00:00,6.4377,0.9871,6.051,0.9705
2024-07-24 07:00:00,7.3209,0.9505,7.7786,0.9106
2024-07-24 08:00:00,7.4046,0.869,7.1128,0.9815
2024-07-24 09:00:00,6.7327,0.9085,6.8927,1.0
2024-07-24 10:00:00,5.2631,0.9167,6.9577,0.9325
2024-07-24 11:00:00,8.2677,0.9997,7.5996,0.8801
2024-07-24 12:00:00,7.2153,0.9708,6.7815,0.9612
2024-07-24 13:00:00,7.0365,0.9464,7.6379,0.964
2024-07-24 14:00:00,7.6778,0.9448,6.561,0.9849
2024-07-24 15:00:00,7.2148,0.8984,6.2505,0.8873
2024-07-24 16:00:00,6.8071,0.9317,7.7647,0.9546
2024-07-24 17:00:00,7.1301,0.9397,7.5303,0.9518
2024-07-24 18:00:00,7.8236,0.9999,6.6131,0.9103
2024-07-24 19:00:00,6.8544,0.9953,6.0775,0.9073
2024-07-24 20:00:00,6.3383,0.834,6.9706,0.9752
2024-07-24 21:00:00,8.4738,0.8944,7.2572,0.948
2024-07-24 22:00:00,6.1639,0.9072,7.9607,0.8865
2024-07-24 23:00:00,6.7681,0.876,7.3389,0.996
2024-07-25 00:00:00,7.3695,0.9447,6.9528,0.9701
2024-07-25 01:00:00,6.24,0.8595,6.3114,0.9347
2024-07-25 02:00:00,7.5649,0.9223,5.7113,0.9531
2024-07-25 03:00:00,7.4981,0.9807,6.7829,0.9791
2024-07-25 04:00:00,6.3256,0.9201,6.3641,0.9431
2024-07-25 05:00:00,7.0126,1.0,9.3955,0.9564
2024-07-25 06:00:00,7.2051,0.937,6.3182,0.9808
2024-07-25 07:00:00,5.2416,1.0,7.5806,0.906
2024-07-25 08:00:00,5.9881,0.9534,6.7209,0.9096
2024-07-25 09:00:00,7.1999,0.9303,7.0683,0.8573
2024-07-25 10:00:00,6.5452,0.8862,7.9856,0.8698
2024-07-25 11:00:00,7.0203,0.9142,8.9157,0.9137
2024-07-25 12:00:00,6.889,0.9413,7.9966,0.9395
2024-07-25 13:00:00,6.149,0.976,6.8186,0.9509
2024-07-25 14:00:00,8.4798,0.9196,6.039,0.9338
2024-07-25 15:00:00,8.1032,0.9358,6.737,0.8671
2024-07-25 16:00:00,7.6384,0.937,6.828,0.9748
2024-07-25 17:00:00,7.0588,0.9316,6.92,0.917
2024-07-25 18:00:00,8.3964,0.8893,7.2617,0.9719
2024-07-25 19:00:00,5.4223,0.9521,7.1176,0.9428
2024-07-25 20:00:00,6.4478,0.9265,7.8792,0.9576
2024-07-25 21:00:00,6.3385,0.9663,6.4737,0.9361
2024-07-25 22:00:00,6.6417,0.9583,7.4514,0.9382
2024-07-25 23:00:00,6.7839,0.934,7.3413,0.8319
2024-07-26 00:00:00,7.2586,1.0,7.868,0.9328
2024-07-26 01:00:00,5.6139,0.9687,8.0516,0.9263
2024-07-26 02:00:00,6.6832,0.9183,7.0242,0.9585
