Timestamp,mileage_factor_RegU_SPP,performance_factor_RegU_SPP,mileage_factor_RegD_SPP,performance_factor_RegD_SPP
2024-08-05 19:00:00,0.1868,0.8874,0.2071,0.9717
2024-08-05 20:00:00,0.2107,0.9344,0.1922,0.9043
2024-08-05 21:00:00,0.2239,0.9854,0.2088,0.9006
2024-08-05 22:00:00,0.2049,0.9968,0.2071,0.9604
2024-08-05 23:00:00,0.1977,1.0,0.1925,0.9293
2024-08-06 00:00:00,0.2106,1.0,0.1999,0.9573
2024-08-06 01:00:00,0.2035,0.9421,0.2324,1.0
2024-08-06 02:00:00,0.187,0.9973,0.206,1.0
2024-08-06 03:00:00,0.1898,0.9999,0.1978,0.9817
2024-08-06 04:00:00,0.1951,0.8883,0.1906,0.989
2024-08-06 05:00:00,0.2038,0.9801,0.2013,0.9584
2024-08-06 06:00:00,0.208,0.9389,0.2072,0.9808
2024-08-06 07:00:00,0.1962,0.982,0.2261,0.8838
2024-08-06 08:00:00,0.2104,0.9743,0.2083,0.9676
2024-08-06 09:00:00,0.2144,1.0,0.2039,0.938
2024-08-06 10:00:00,0.1984,0.9816,0.2112,0.9646
2024-08-06 11:00:00,0.1859,0.9355,0.1825,0.9733
2024-08-06 12:00:00,0.2072,0.96,0.1867,0.8919
2024-08-06 13:00:00,0.2181,0.9085,0.2001,0.8867
2024-08-06 14:00:00,0.1955,1.0,0.2029,0.9314
2024-08-06 15:00:00,0.2168,0.9952,0.1757,0.9498
2024-08-06 16:00:00,0.1941,0.8865,0.2213,0.9169
2024-08-06 17:00:00,0.1985,0.9669,0.192,1.0
2024-08-06 18:00:00,0.2124,1.0,0.1867,1.0
2024-08-06 19:00:00,0.1974,0.9877,0.2061,0.8884
2024-08-06 20:00:00,0.1863,0.9727,0.2224,0.9479
2024-08-06 21:00:00,0.2069,0.9826,0.1798,0.9438
2024-08-06 22:00:00,0.1874,0.957,0.2068,0.9756
2024-08-06 23:00:00,0.2093,0.9135,0.1791,0.9002
2024-08-07 00:00:00,0.2078,0.93,0.2021,0.9433
2024-08-07 01:00:00,0.2148,0.9159,0.1764,0.8691
2024-08-07 02:00:00,0.1911,0.9698,0.1906,0.926
2024-08-07 03:00:00,0.1913,1.0,0.2022,0.9118
2024-08-07 04:00:00,0.1999,1.0,0.2101,0.9405
2024-08-07 05:00:00,0.1958,0.8929,0.2087,1.0
2024-08-07 06:00:00,0.1838,0.9072,0.2085,0.988
2024-08-07 07:00:00,0.1971,0.9211,0.1976,0.9241
2024-08-07 08:00:00,0.2005,0.9602,0.1964,0.9379
2024-08-07 09:00:00,0.2051,0.9056,0.2043,0.9107
2024-08-07 10:00:00,0.2021,0.9935,0.1976,0.9854
2024-08-07 11:00:00,0.1979,0.8863,0.2005,0.891
2024-08-07 12:00:00,0.2157,0.9896,0.2006,0.9973
2024-08-07 13:00:00,0.1965,0.9781,0.2104,1.0
2024-08-07 14:00:00,0.1937,0.8861,0.1988,0.9223
2024-08-07 15:00:00,0.198,0.945,0.2035,0.9338
2024-08-07 16:00:00,0.2057,0.9253,0.199,0.9709
2024-08-07 17:00:00,0.1953,0.8963,0.179,0.887
2024-08-07 18:00:00,0.2053,0.9831,0.2046,0.9334
2024-08-07 19:00:00,0.2054,0.9638,0.191,0.964
2024-08-07 20:00:00,0.1935,0.9123,0.2001,0.8849
2024-08-07 21:00:00,0.1952,1.0,0.1983,0.9116
2024-08-07 22:00:00,0.2188,0.9362,0.2047,0.9494
2024-08-07 23:00:00,0.2012,0.9066,0.1866,0.8836
2024-08-08 00:00:00,0.174,0.958,0.2143,1.0
2024-08-08 01:00:00,0.1926,1.0,0.2032,0.9099
2024-08-08 02:00:00,0.206,0.8943,0.1978,0.9893
2024-08-08 03:00:00,0.1995,0.9561,0.201,0.9499
2024-08-08 04:00:00,0.2,0.9402,0.2114,0.9276
2024-08-08 05:00:00,0.2071,0.9656,0.2006,0.9913
2024-08-08 06:00:00,0.192,0.9042,0.1998,1.0
2024-08-08 07:00:00,0.2015,0.9714,0.2013,1.0
2024-08-08 08:00:00,0.1982,0.9668,0.2087,1.0
2024-08-08 09:00:00,0.2023,0.9912,0.1953,1.0
2024-08-08 10:00:00,0.1964,0.9719,0.2019,0.8527
2024-08-08 11:00:00,0.1967,0.9957,0.2021,1.0
2024-08-08 12:00:00,0.2046,0.9706,0.2058,0.9209
2024-08-08 13:00:00,0.1907,0.9977,0.2099,0.987
2024-08-08 14:00:00,0.1941,0.9877,0.2008,0.9442
2024-08-08 15:00:00,0.2159,0.974,0.1953,0.9353
2024-08-08 16:00:00,0.2052,0.9793,0.2068,0.9876
2024-08-08 17:00:00,0.2088,0.9673,0.1843,0.9581
2024-08-08 18:00:00,0.2005,0.9165,0.1892,0.9123
2024-08-08 19:00:00,0.2015,0.9553,0.1899,1.0
2024-08-08 20:00:00,0.1918,0.9227,0.1928,0.953
2024-08-08 21:00:00,0.2027,0.9761,0.1861,0.9495
2024-08-08 22:00:00,0.2027,0.8351,0.2096,1.0
2024-08-08 23:00:00,0.2084,0.9343,0.1966,0.9378
2024-08-09 00:00:00,0.1973,0.889,0.1828,0.91
2024-08-09 01:00:00,0.1999,0.9489,0.188,0.8855
2024-08-09 02:00:00,0.2267,0.9047,0.2031,0.9971
2024-08-09 03:00:00,0.2004,1.0,0.1837,0.9041
2024-08-09 04:00:00,0.1917,0.8922,0.2011,1.0
2024-08-09 05:00:00,0.2053,0.9292,0.1997,1.0
2024-08-09 06:00:00,0.2015,1.0,0.1985,0.985
2024-08-09 07:00:00,0.1912,1.0,0.1999,0.8552
2024-08-09 08:00:00,0.2042,1.0,0.189,0.9269
2024-08-09 09:00:00,0.2102,0.8687,0.1947,0.9403
2024-08-09 10:00:00,0.1933,0.9395,0.1872,0.8865
2024-08-09 11:00:00,0.2126,0.9005,0.1923,0.9737
2024-08-09 12:00:00,0.1936,0.9717,0.1935,0.9253
2024-08-09 13:00:00,0.1918,0.9852,0.1939,1.0
2024-08-09 14:00:00,0.2013,1.0,0.1963,0.9031
2024-08-09 15:00:00,0.2073,0.9527,0.2028,1.0
2024-08-09 16:00:00,0.2084,0.9189,0.1986,0.895
2024-08-09 17:00:00,0.2032,0.9157,0.196,0.9067
2024-08-09 18:00:00,0.1887,0.9503,0.1911,1.0
2024-08-09 19:00:00,0.1911,0.9722,0.1912,0.9994
2024-08-09 20:00:00,0.1967,0.9857,0.2031,0.9366
2024-08-09 21:00:00,0.2054,0.9631,0.1966,0.9386
2024-08-09 22:00:00,0.1961,0.8915,0.1984,0.9171
2024-08-09 23:00:00,0.2099,0.9573,0.2143,0.925
2024-08-10 00:00:00,0.219,0.9677,0.1884,1.0
2024-08-10 01:00:00,0.1907,0.8306,0.1935,1.0
2024-08-10 02:00:00,0.2005,0.96,0.2136,1.0
2024-08-10 03:00:00,0.2058,0.9495,0.1982,0.9967
2024-08-10 04:00:00,0.2083,0.9874,0.1995,0.9933
2024-08-10 05:00:00,0.2022,0.9117,0.2194,0.9858
2024-08-10 06:00:00,0.1989,0.9456,0.2241,0.8647
2024-08-10 07:00:00,0.1844,0.9347,0.2124,0.8871
2024-08-10 08:00:00,0.196,0.9575,0.1956,0.9107
2024-08-10 09:00:00,0.2061,0.9056,0.203,0.9136
2024-08-10 10:00:00,0.2135,0.9917,0.1849,1.0
2024-08-10 11:00:00,0.1888,0.8773,0.201,1.0
2024-08-10 12:00:00,0.2126,0.972,0.203,0.9441
2024-08-10 13:00:00,0.21,1.0,0.1975,0.8731
2024-08-10 14:00:00,0.2019,0.9398,0.2004,0.8454
2024-08-10 15:00:00,0.1921,1.0,0.2174,0.9814
2024-08-10 16:00:00,0.214,0.9279,0.1971,0.9895
2024-08-10 17:00:00,0.1991,1.0,0.2016,0.9849
2024-08-10 18:00:00,0.2047,0.9407,0.2016,0.9718
2024-08-10 19:00:00,0.1919,0.955,0.2065,0.8964
2024-08-10 20:00:00,0.1856,0.9553,0.1995,0.9622
2024-08-10 21:00:00,0.2067,0.8886,0.1981,1.0
2024-08-10 22:00:00,0.2039,0.9778,0.2099,0.8415
2024-08-10 23:00:00,0.2046,0.9472,0.1977,0.886
2024-08-11 00:00:00,0.1893,0.9418,0.1959,0.9262
2024-08-11 01:00:00,0.2078,0.85,0.2023,1.0
2024-08-11 02:00:00,0.2073,1.0,0.1996,0.9
2024-08-11 03:00:00,0.2249,1.0,0.1989,1.0
2024-08-11 04:00:00,0.1974,0.8225,0.2078,0.9706
2024-08-11 05:00:00,0.1829,0.9563,0.1936,0.9089
2024-08-11 06:00:00,0.1956,0.9575,0.1912,0.9528
2024-08-11 07:00:00,0.1961,1.0,0.2048,0.9691
2024-08-11 08:00:00,0.2011,0.9144,0.2065,0.9548
2024-08-11 09:00:00,0.2067,1.0,0.2011,0.9958
2024-08-11 10:00:00,0.1945,0.9084,0.189,0.9749
2024-08-11 11:00:00,0.2106,0.9466,0.2226,0.8282
2024-08-11 12:00:00,0.2,1.0,0.2046,0.9759
2024-08-11 13:00:00,0.1787,0.9756,0.2042,0.9261
2024-08-11 14:00:00,0.1995,0.9524,0.1885,0.9641
2024-08-11 15:00:00,0.1938,0.9652,0.1957,0.9678
2024-08-11 16:00:00,0.2013,1.0,0.2052,0.9048
2024-08-11 17:00:00,0.2105,0.945,0.2061,0.9137
2024-08-11 18:00:00,0.1883,0.9677,0.1951,0.9578
2024-08-11 19:00:00,0.1983,1.0,0.2191,0.9337
2024-08-11 20:00:00,0.2164,0.9545,0.205,0.9914
2024-08-11 21:00:00,0.1961,0.9274,0.1941,1.0
2024-08-11 22:00:00,0.1936,0.9858,0.1932,0.9918
2024-08-11 23:00:00,0.2187,1.0,0.192,0.9957
2024-08-12 00:00:00,0.205,1.0,0.1895,0.9116
2024-08-12 01:00:00,0.2142,0.9849,0.1997,0.9804
2024-08-12 02:00:00,0.1932,1.0,0.203,1.0
2024-08-12 03:00:00,0.1958,0.9587,0.2155,0.9002
2024-08-12 04:00:00,0.19,0.9268,0.2075,0.8848
2024-08-12 05:00:00,0.2051,0.8807,0.2118,0.9746
2024-08-12 06:00:00,0.1931,0.9007,0.195,1.0
2024-08-12 07:00:00,0.191,0.9733,0.2036,0.8747
2024-08-12 08:00:00,0.2014,0.9733,0.2001,0.9086
2024-08-12 09:00:00,0.2034,1.0,0.1885,0.894
2024-08-12 10:00:00,0.1993,0.9831,0.2064,0.9413
2024-08-12 11:00:00,0.2012,0.9712,0.2111,1.0
2024-08-12 12:00:00,0.2156,0.9219,0.1944,0.9791
2024-08-12 13:00:00,0.2104,1.0,0.212,0.9281
2024-08-12 14:00:00,0.1995,1.0,0.2045,0.9559
2024-08-12 15:00:00,0.2064,0.9341,0.1978,0.9511
2024-08-12 16:00:00,0.2087,0.9131,0.2066,1.0
2024-08-12 17:00:00,0.2033,0.9163,0.215,0.8443
2024-08-12 18:00:00,0.1924,1.0,0.2189,0.9348
2024-08-12 19:00:00,0.1816,0.9879,0.2019,0.9152
2024-08-12 20:00:00,0.2182,0.9542,0.2111,0.963
2024-08-12 21:00:00,0.2004,0.9784,0.216,0.9768
2024-08-12 22:00:00,0.2048,0.8697,0.2006,0.9578
2024-08-12 23:00:00,0.1912,1.0,0.2052,0.934
2024-08-13 00:00:00,0.1977,0.9852,0.1827,1.0
2024-08-13 01:00:00,0.1921,0.9924,0.1927,0.9421
2024-08-13 02:00:00,0.19,0.9275,0.2003,0.9555
2024-08-13 03:00:00,0.2033,0.8897,0.1845,0.9508
2024-08-13 04:00:00,0.2033,0.96,0.1944,1.0
2024-08-13 05:00:00,0.2012,0.9763,0.2128,0.9039
2024-08-13 06:00:00,0.201,0.9585,0.1999,0.9454
2024-08-13 07:00:00,0.2053,0.9959,0.2132,0.8465
2024-08-13 08:00:00,0.1728,0.9066,0.2062,0.9549
2024-08-13 09:00:00,0.2079,0.9059,0.1861,1.0
2024-08-13 10:00:00,0.2226,0.9104,0.1922,1.0
2024-08-13 11:00:00,0.1853,0.895,0.2001,0.9794
2024-08-13 12:00:00,0.1809,0.9292,0.2046,0.9846
2024-08-13 13:00:00,0.1831,0.9329,0.2033,0.9771
2024-08-13 14:00:00,0.2099,0.9583,0.1968,1.0
2024-08-13 15:00:00,0.1882,0.9949,0.1972,1.0
2024-08-13 16:00:00,0.202,0.9685,0.2054,0.9428
2024-08-13 17:00:00,0.2049,0.8785,0.1855,0.8966
2024-08-13 18:00:00,0.1982,0.9902,0.1904,0.9027
2024-08-13 19:00:00,0.1952,0.8944,0.2045,0.8933
2024-08-13 20:00:00,0.1968,0.8451,0.1946,0.9885
2024-08-13 21:00:00,0.187,0.9912,0.2037,1.0
2024-08-13 22:00:00,0.2081,1.0,0.2014,0.9866
2024-08-13 23:00:00,0.211,1.0,0.1808,0.9161
2024-08-14 00:00:00,0.202,0.9636,0.1921,0.9912
2024-08-14 01:00:00,0.1914,1.0,0.2091,0.939
2024-08-14 02:00:00,0.1994,0.8691,0.1931,1.0
2024-08-14 03:00:00,0.198,0.9319,0.2135,0.9457
2024-08-14 04:00:00,0.194,0.9955,0.1905,0.9674
2024-08-14 05:00:00,0.2002,0.9497,0.2175,0.8702
2024-08-14 06:00:00,0.1971,0.9751,0.1966,0.9431
2024-08-14 07:00:00,0.2114,0.9739,0.2076,0.847
2024-08-14 08:00:00,0.1909,0.9947,0.207,0.9441
2024-08-14 09:00:00,0.1978,1.0,0.2157,0.9135
2024-08-14 10:00:00,0.1913,0.9747,0.2022,1.0
2024-08-14 11:00:00,0.1995,0.9807,0.2068,0.9951
2024-08-14 12:00:00,0.2026,0.9045,0.1955,0.9347
2024-08-14 13:00:00,0.1973,0.928,0.198,0.9511
2024-08-14 14:00:00,0.2088,0.9581,0.1943,1.0
2024-08-14 15:00:00,0.2166,0.9422,0.1953,0.8496
2024-08-14 16:00:00,0.1673,0.8922,0.1718,0.9617
2024-08-14 17:00:00,0.2089,1.0,0.1983,0.8987
2024-08-14 18:00:00,0.1995,0.9246,0.2,1.0
2024-08-14 19:00:00,0.1999,0.9489,0.1844,0.9258
2024-08-14 20:00:00,0.1973,0.8873,0.2096,0.9551
2024-08-14 21:00:00,0.2061,0.9832,0.1922,0.9841
2024-08-14 22:00:00,0.2006,0.939,0.2005,1.0
2024-08-14 23:00:00,0.208,0.9799,0.2078,0.9795
2024-08-15 00:00:00,0.2001,0.8132,0.196,1.0
2024-08-15 01:00:00,0.2054,0.912,0.2012,0.9173
2024-08-15 02:00:00,0.2078,0.9935,0.2003,0.9593
2024-08-15 03:00:00,0.1987,0.947,0.2024,0.9515
2024-08-15 04:00:00,0.2077,1.0,0.2013,0.8605
2024-08-15 05:00:00,0.2049,0.9656,0.1988,0.9218
2024-08-15 06:00:00,0.2019,0.9941,0.1906,0.9579
2024-08-15 07:00:00,0.193,0.9847,0.2125,0.7967
2024-08-15 08:00:00,0.1916,0.9158,0.2013,0.8906
2024-08-15 09:00:00,0.2039,0.9361,0.1961,0.9518
2024-08-15 10:00:00,0.2064,0.9837,0.1858,0.9136
2024-08-15 11:00:00,0.1967,0.9721,0.2103,0.9487
2024-08-15 12:00:00,0.2072,0.863,0.1895,1.0
2024-08-15 13:00:00,0.193,1.0,0.2046,0.926
2024-08-15 14:00:00,0.1988,0.9577,0.1979,0.9372
2024-08-15 15:00:00,0.1942,0.8544,0.2065,0.9035
2024-08-15 16:00:00,0.1935,0.9189,0.2157,1.0
2024-08-15 17:00:00,0.1919,0.9838,0.1901,0.9288
2024-08-15 18:00:00,0.2343,0.9189,0.1888,0.992
2024-08-15 19:00:00,0.2113,0.9223,0.204,0.9311
2024-08-15 20:00:00,0.2048,0.987,0.2121,0.957
2024-08-15 21:00:00,0.196,0.9155,0.1969,0.9934
2024-08-15 22:00:00,0.1888,0.9837,0.1998,0.9038
2024-08-15 23:00:00,0.1848,0.8894,0.186,0.9534
2024-08-16 00:00:00,0.1984,0.9901,0.2102,0.9493
2024-08-16 01:00:00,0.2092,1.0,0.2007,0.9141
2024-08-16 02:00:00,0.1895,0.9586,0.2099,0.9537
2024-08-16 03:00:00,0.2057,0.9502,0.2029,1.0
2024-08-16 04:00:00,0.2019,0.8973,0.1983,0.9952
2024-08-16 05:00:00,0.2015,0.9974,0.2102,0.9144
2024-08-16 06:00:00,0.2265,0.9562,0.2017,0.9883
2024-08-16 07:00:00,0.2027,1.0,0.1869,0.9855
2024-08-16 08:00:00,0.2022,0.9781,0.2086,0.9021
2024-08-16 09:00:00,0.1942,1.0,0.2139,0.9505
2024-08-16 10:00:00,0.1934,0.9939,0.1927,0.9461
2024-08-16 11:00:00,0.189,0.9982,0.1992,0.93
2024-08-16 12:00:00,0.1868,0.9641,0.2201,1.0
2024-08-16 13:00:00,0.1976,0.9341,0.1967,0.8808
2024-08-16 14:00:00,0.2052,0.9481,0.1895,0.8571
2024-08-16 15:00:00,0.1813,0.9298,0.1941,1.0
2024-08-16 16:00:00,0.1986,0.9768,0.1971,0.9095
2024-08-16 17:00:00,0.1921,0.8736,0.2114,1.0
2024-08-16 18:00:00,0.2078,0.9672,0.1957,0.9264
2024-08-16 19:00:00,0.1961,0.96,0.2078,0.9198
2024-08-16 20:00:00,0.2084,0.9577,0.2036,0.9967
2024-08-16 21:00:00,0.1941,0.9105,0.2006,0.9933
2024-08-16 22:00:00,0.2047,0.8855,0.2002,0.9354
2024-08-16 23:00:00,0.2,0.9121,0.1774,1.0
2024-08-17 00:00:00,0.2048,0.9471,0.205,0.9346
2024-08-17 01:00:00,0.2101,0.9456,0.2116,0.9955
2024-08-17 02:00:00,0.2186,0.9409,0.1941,0.9521
2024-08-17 03:00:00,0.2012,0.9493,0.2119,0.9678
2024-08-17 04:00:00,0.1997,0.9051,0.1959,0.9614
2024-08-17 05:00:00,0.2143,0.9598,0.1992,0.8817
2024-08-17 06:00:00,0.1932,0.8549,0.2025,0.9345
2024-08-17 07:00:00,0.2047,1.0,0.2137,0.9207
2024-08-17 08:00:00,0.1941,0.9334,0.1809,1.0
2024-08-17 09:00:00,0.1986,1.0,0.2069,0.8931
2024-08-17 10:00:00,0.1928,0.9419,0.2031,0.9677
2024-08-17 11:00:00,0.2067,0.9706,0.2059,0.8994
2024-08-17 12:00:00,0.1977,1.0,0.1989,0.8846
2024-08-17 13:00:00,0.1878,0.9658,0.1969,0.9962
2024-08-17 14:00:00,0.1875,0.9153,0.2207,0.9621
2024-08-17 15:00:00,0.2013,0.9979,0.1938,0.9305
2024-08-17 16:00:00,0.2108,0.9655,0.2002,0.9319
2024-08-17 17:00:00,0.1815,0.893,0.2205,0.9535
2024-08-17 18:00:00,0.1973,0.8803,0.2096,0.9961
2024-08-17 19:00:00,0.1939,0.9122,0.1834,0.8793
2024-08-17 20:00:00,0.2089,1.0,0.1885,0.9834
2024-08-17 21:00:00,0.1904,0.9574,0.21,0.9943
2024-08-17 22:00:00,0.1998,0.9471,0.2009,1.0
2024-08-17 23:00:00,0.1873,1.0,0.2257,0.9387
2024-08-18 00:00:00,0.212,1.0,0.202,0.9114
2024-08-18 01:00:00,0.1907,0.9525,0.2077,1.0
2024-08-18 02:00:00,0.2116,0.984,0.204,1.0
2024-08-18 03:00:00,0.2005,0.9848,0.2129,0.8889
2024-08-18 04:00:00,0.191,1.0,0.2217,1.0
2024-08-18 05:00:00,0.2061,0.9453,0.2033,0.9074
2024-08-18 06:00:00,0.2075,1.0,0.2158,1.0
2024-08-18 07:00:00,0.2171,0.8691,0.2077,0.966
2024-08-18 08:00:00,0.2056,0.9688,0.2031,0.9582
2024-08-18 09:00:00,0.2066,0.9046,0.2008,0.9022
2024-08-18 10:00:00,0.2084,0.9233,0.1877,0.983
2024-08-18 11:00:00,0.1662,1.0,0.2182,0.9918
2024-08-18 12:00:00,0.2038,0.932,0.2014,0.9384
2024-08-18 13:00:00,0.2101,0.9505,0.1903,0.8921
2024-08-18 14:00:00,0.2023,0.9383,0.1948,0.8576
2024-08-18 15:00:00,0.1949,0.9563,0.1892,0.9947
2024-08-18 16:00:00,0.193,1.0,0.206,0.8876
2024-08-18 17:00:00,0.1996,0.9444,0.2151,0.8821
2024-08-18 18:00:00,0.1987,1.0,0.1938,0.9069
2024-08-18 19:00:00,0.2021,0.9788,0.189,0.9715
2024-08-18 20:00:00,0.2,0.8888,0.1785,1.0
2024-08-18 21:00:00,0.2063,0.9718,0.1892,0.9354
2024-08-18 22:00:00,0.1869,1.0,0.1884,0.9087
2024-08-18 23:00:00,0.208,0.9526,0.2186,0.9792
2024-08-19 00:00:00,0.2127,0.9631,0.185,0.8813
2024-08-19 01:00:00,0.1832,0.976,0.2052,0.898
2024-08-19 02:00:00,0.1956,1.0,0.2039,0.9561
2024-08-19 03:00:00,0.2084,1.0,0.1991,1.0
2024-08-19 04:00:00,0.2042,0.9977,0.196,0.994
2024-08-19 05:00:00,0.1885,0.9582,0.2181,1.0
2024-08-19 06:00:00,0.2059,0.9882,0.2038,0.9206
2024-08-19 07:00:00,0.1813,0.9971,0.1862,0.964
2024-08-19 08:00:00,0.205,0.9,0.1967,0.8359
2024-08-19 09:00:00,0.2135,0.8323,0.1988,0.9491
2024-08-19 10:00:00,0.1997,0.8639,0.1933,0.9366
2024-08-19 11:00:00,0.2081,0.9394,0.2005,1.0
2024-08-19 12:00:00,0.2033,0.9624,0.2084,0.9428
2024-08-19 13:00:00,0.1925,0.8987,0.2017,0.9725
2024-08-19 14:00:00,0.1943,0.9684,0.2068,0.9185
2024-08-19 15:00:00,0.1969,0.9564,0.2057,1.0
2024-08-19 16:00:00,0.1975,0.9229,0.2078,0.9754
2024-08-19 17:00:00,0.2117,0.9854,0.2152,0.9848
2024-08-19 18:00:00,0.2149,0.8802,0.1923,0.9512
2024-08-19 19:00:00,0.2087,0.9576,0.1832,0.9214
2024-08-19 20:00:00,0.2148,1.0,0.2068,0.9696
2024-08-19 21:00:00,0.2028,0.94,0.2205,0.9272
2024-08-19 22:00:00,0.1733,0.9885,0.2013,0.9372
2024-08-19 23:00:00,0.2,0.9868,0.1893,0.9752
2024-08-20 00:00:00,0.1923,0.932,0.2046,1.0
2024-08-20 01:00:00,0.2067,0.8815,0.1838,0.9605
2024-08-20 02:00:00,0.1986,0.9197,0.2014,0.9419
2024-08-20 03:00:00,0.2031,0.9656,0.1811,1.0
2024-08-20 04:00:00,0.2005,1.0,0.194,0.9251
2024-08-20 05:00:00,0.1945,0.8693,0.2225,0.9696
2024-08-20 06:00:00,0.1916,0.9104,0.1873,1.0
2024-08-20 07:00:00,0.1951,0.9513,0.2047,0.9708
2024-08-20 08:00:00,0.2044,0.9082,0.2064,1.0
2024-08-20 09:00:00,0.2138,1.0,0.19,0.9394
2024-08-20 10:00:00,0.2044,0.943,0.2163,0.9288
2024-08-20 11:00:00,0.2255,0.9635,0.1945,0.9564
2024-08-20 12:00:00,0.2064,0.9082,0.2004,0.9437
2024-08-20 13:00:00,0.2022,0.986,0.1994,0.9478
2024-08-20 14:00:00,0.2114,0.9041,0.2076,0.9148
2024-08-20 15:00:00,0.1857,0.9724,0.2253,0.9255
2024-08-20 16:00:00,0.1936,1.0,0.1911,0.9308
2024-08-20 17:00:00,0.2061,0.9913,0.2037,0.9875
2024-08-20 18:00:00,0.1928,0.9596,0.2122,0.9825
2024-08-20 19:00:00,0.2143,0.9108,0.1897,0.9326
2024-08-20 20:00:00,0.1951,0.9143,0.1966,0.881
2024-08-20 21:00:00,0.2082,0.9721,0.2089,0.9682
2024-08-20 22:00:00,0.2011,0.9571,0.1935,0.9227
2024-08-20 23:00:00,0.2195,0.9954,0.195,0.9358
2024-08-21 00:00:00,0.2074,0.9478,0.1714,0.8989
2024-08-21 01:00:00,0.2059,0.9767,0.192,0.9749
2024-08-21 02:00:00,0.1964,0.955,0.1827,1.0
2024-08-21 03:00:00,0.1943,0.9824,0.1998,0.9078
2024-08-21 04:00:00,0.2007,0.9347,0.1786,0.8595
2024-08-21 05:00:00,0.2056,0.8769,0.1956,0.8437
2024-08-21 06:00:00,0.2034,0.9998,0.2016,1.0
2024-08-21 07:00:00,0.1855,0.9431,0.1981,0.8668
2024-08-21 08:00:00,0.1966,1.0,0.2064,1.0
2024-08-21 09:00:00,0.2032,0.9552,0.2055,0.8981
2024-08-21 10:00:00,0.1904,0.9516,0.1848,0.957
2024-08-21 11:00:00,0.2041,1.0,0.1998,0.9931
2024-08-21 12:00:00,0.1956,0.9175,0.1788,0.9571
2024-08-21 13:00:00,0.2059,0.9282,0.1982,0.9425
2024-08-21 14:00:00,0.1978,0.9719,0.1915,0.9111
2024-08-21 15:00:00,0.2005,0.9076,0.1965,0.978
2024-08-21 16:00:00,0.2018,1.0,0.1968,0.9871
2024-08-21 17:00:00,0.2053,0.9343,0.2047,0.9613
2024-08-21 18:00:00,0.2085,0.9405,0.1994,0.9448
2024-08-21 19:00:00,0.1882,1.0,0.1937,0.9426
2024-08-21 20:00:00,0.1998,0.9532,0.179,0.8359
2024-08-21 21:00:00,0.2014,0.9087,0.2064,0.9724
2024-08-21 22:00:00,0.2312,0.9987,0.187,0.9988
2024-08-21 23:00:00,0.209,0.9933,0.1838,0.9227
2024-08-22 00:00:00,0.2012,0.8942,0.1888,0.9975
2024-08-22 01:00:00,0.1877,0.9153,0.2085,0.908
2024-08-22 02:00:00,0.1982,0.9005,0.1984,0.9999
2024-08-22 03:00:00,0.2231,0.7649,0.2059,0.8746
2024-08-22 04:00:00,0.185,1.0,0.1889,0.9262
2024-08-22 05:00:00,0.1979,0.8796,0.1975,0.9801
2024-08-22 06:00:00,0.2132,0.9086,0.2189,0.9205
2024-08-22 07:00:00,0.2222,0.9748,0.1966,0.8126
2024-08-22 08:00:00,0.1981,0.967,0.1893,0.9999
2024-08-22 09:00:00,0.2062,0.9829,0.1944,0.9327
2024-08-22 10:00:00,0.2098,0.9644,0.205,0.9388
2024-08-22 11:00:00,0.207,1.0,0.2142,0.9849
2024-08-22 12:00:00,0.2031,0.9211,0.1758,0.9608
2024-08-22 13:00:00,0.214,1.0,0.1977,0.9681
2024-08-22 14:00:00,0.2121,0.9297,0.1938,0.9107
2024-08-22 15:00:00,0.205,0.8867,0.1965,1.0
2024-08-22 16:00:00,0.2175,0.9308,0.1909,0.9794
2024-08-22 17:00:00,0.2019,0.9756,0.1906,1.0
2024-08-22 18:00:00,0.2023,1.0,0.1877,0.9206
2024-08-22 19:00:00,0.198,0.9842,0.1911,0.9353
2024-08-22 20:00:00,0.1764,0.8905,0.1979,0.9269
2024-08-22 21:00:00,0.2026,0.9067,0.1983,0.9141
2024-08-22 22:00:00,0.202,0.9217,0.2049,0.9114
2024-08-22 23:00:00,0.1884,0.9631,0.2015,1.0
2024-08-23 00:00:00,0.1933,1.0,0.2009,0.9294
2024-08-23 01:00:00,0.2103,0.9577,0.208,0.9768
2024-08-23 02:00:00,0.1868,0.8684,0.1882,0.8934
2024-08-23 03:00:00,0.1999,1.0,0.1936,0.9104
2024-08-23 04:00:00,0.2087,0.9184,0.1952,1.0
2024-08-23 05:00:00,0.1891,1.0,0.1988,0.9819
2024-08-23 06:00:00,0.201,0.9333,0.2084,0.9468
2024-08-23 07:00:00,0.2039,0.9399,0.2018,0.9239
2024-08-23 08:00:00,0.2088,0.9675,0.2111,0.9055
2024-08-23 09:00:00,0.203,0.9952,0.2154,0.9708
2024-08-23 10:00:00,0.2047,1.0,0.1954,0.8714
2024-08-23 11:00:00,0.1952,0.9299,0.1826,1.0
2024-08-23 12:00:00,0.2043,0.9417,0.2119,1.0
2024-08-23 13:00:00,0.208,0.9053,0.1978,0.9421
2024-08-23 14:00:00,0.1862,0.9083,0.1973,0.9474
2024-08-23 15:00:00,0.2046,0.94,0.2064,0.9761
2024-08-23 16:00:00,0.2276,1.0,0.1988,0.9637
2024-08-23 17:00:00,0.1946,0.9216,0.1989,0.9844
