HourOfYear,p_Reg_MISO,loc_Reg_MISO,p_Spin_MISO,loc_Spin_MISO,p_Sup_MISO,loc_Sup_MISO,p_STR_MISO,loc_STR_MISO
4864,10.7071,-0.1158,19.9348,-0.5286,21.9634,0.3405,17.6442,-0.5372
4865,12.4409,0.2949,10.5251,-0.1202,15.6824,-0.3596,16.4614,-0.1502
4866,11.1849,-0.2558,13.3723,-0.3103,15.6670,-0.6286,23.9938,0.2664
4867,12.3266,0.0308,7.6176,0.3521,20.0603,0.1148,23.8310,0.1229
4868,11.3252,0.2731,21.3323,0.0464,14.3872,-0.1792,13.2082,-0.1427
4869,14.6931,-0.0328,15.9896,-0.0507,11.5871,-0.1477,25.5736,0.2586
4870,7.1436,-0.2989,20.5965,-0.3459,18.0872,0.0606,18.6287,0.1475
4871,13.7804,0.0154,18.3715,-0.0102,18.4284,-0.0966,21.0647,0.0272
4872,9.6582,0.2050,12.4310,-0.0716,13.5587,0.2100,13.1105,-0.3270
4873,7.3947,0.4936,7.8627,0.0590,9.0146,-0.1004,14.8892,0.2619
4874,15.6621,-0.3338,4.5633,-0.0571,3.0000,-0.3711,13.5970,-0.3197
4875,7.3594,0.0865,9.9216,-0.1956,17.8975,-0.2883,11.0419,0.0959
4876,4.8901,-0.2115,11.9397,-0.0062,15.6711,-0.0137,3.0000,-0.1353
4877,11.6257,0.0406,3.0000,-0.3692,19.6066,0.6278,14.5767,0.6097
4878,8.9226,-0.2146,16.2071,-0.6946,18.8702,0.0656,12.1850,-0.0660
4879,12.8851,-0.1672,11.7958,-0.2360,16.0094,0.0335,7.4425,-0.3318
4880,5.0534,0.4051,11.5752,-0.3575,15.2789,0.5459,6.7649,0.0108
4881,15.5357,0.0166,8.3357,0.2895,10.3901,-0.0560,14.9917,0.3210
4882,13.6909,-0.3225,8.6893,0.3174,18.1946,-0.0313,18.5227,0.3422
4883,9.9576,-0.0418,12.1334,0.1774,13.0570,-0.1311,6.3107,-0.0955
4884,7.0684,0.1650,13.9987,-0.0319,22.0885,-0.0737,18.9510,0.2407
4885,8.3905,0.0529,4.6049,-0.2538,16.0325,0.0936,16.4043,0.1378
4886,9.6444,0.1166,26.3083,-0.0095,14.8353,0.6050,3.0000,-0.4524
4887,13.1665,0.4766,9.5354,-0.2432,10.3422,-0.2318,13.1920,-0.1974
4888,10.5177,0.2433,23.5794,-0.1984,24.2619,-0.3314,14.8351,-0.2923
4889,6.8898,0.3493,13.5323,-0.2024,11.6199,0.0565,23.0320,0.1568
4890,12.7547,0.0969,19.0459,0.2061,19.7928,0.2622,14.9334,-0.1642
4891,13.8465,0.2190,13.2545,-0.0783,21.5694,-0.2752,8.8036,0.0544
4892,16.4905,-0.1723,11.7884,-0.6522,14.2830,-0.0611,11.0952,0.3092
4893,8.5510,0.1865,14.7769,-0.2168,15.7110,0.2125,12.4018,0.2438
4894,8.7961,0.3901,11.6621,-0.0358,7.0959,-0.0740,7.8575,0.2115
4895,3.0000,0.0549,18.1739,0.0292,6.2169,0.3509,13.3359,0.1390
4896,6.7664,-0.1044,6.1720,-0.3855,7.5489,-0.3216,12.0359,0.2449
4897,6.8885,0.3337,10.1915,0.1563,15.2010,0.1503,10.0672,-0.1447
4898,7.3976,-0.1976,7.6295,0.2487,6.6924,-0.0687,16.9960,0.4539
4899,9.0327,0.5728,15.8242,0.1015,17.1967,0.0171,11.1789,0.2559
4900,11.7127,0.0838,3.0000,0.0095,6.4272,-0.0440,14.1372,0.2444
4901,10.9797,-0.3993,16.8477,0.1323,10.9399,0.3977,16.2838,0.1782
4902,8.1372,0.1127,5.8016,0.0942,8.0241,0.1395,8.1901,-0.0561
4903,9.5544,0.3533,13.6375,-0.2436,9.5512,0.1470,10.4718,0.1610
4904,6.6075,0.2815,3.0000,0.2416,18.3454,-0.3294,6.6200,-0.1498
4905,9.3038,0.0092,10.4062,0.2727,3.0000,0.2606,11.5869,-0.2447
4906,7.8702,0.0378,11.6310,-0.4388,21.9164,0.1414,11.5479,0.1490
4907,8.7967,0.2808,13.4885,-0.3735,15.5754,-0.2295,20.4185,-0.2946
4908,15.2154,-0.4868,15.4083,0.0571,7.2934,-0.0842,17.4431,0.0492
4909,11.8909,-0.1385,25.9467,0.0757,19.1056,-0.5045,19.3871,-0.0810
4910,9.7030,-0.1762,11.4025,0.2242,11.5666,0.2210,9.0161,0.0945
4911,12.6944,0.2113,18.1317,0.2312,13.9089,-0.0867,14.4550,-0.3696
4912,11.5340,-0.2190,14.2443,0.1304,24.6080,0.3000,14.5284,0.1003
4913,16.5154,-0.1761,18.0482,-0.0155,10.0102,0.1608,8.2195,0.4019
4914,12.8182,-0.1124,7.4871,-0.2378,15.4220,0.0073,17.2144,0.6744
4915,8.2197,-0.2061,15.2742,0.2234,18.0525,0.3573,23.1442,-0.2550
4916,15.0013,0.2674,10.1310,0.1706,11.5667,0.0387,12.8954,-0.1119
4917,13.4701,-0.1165,6.4774,0.2282,5.8266,-0.1961,16.8603,0.3774
4918,12.1293,0.1370,13.2214,-0.3222,9.2496,0.2107,17.3191,0.0924
4919,13.6314,-0.1304,15.5235,0.2850,17.5542,-0.2928,19.6305,0.1897
4920,29.4337,-0.0022,44.2249,0.2694,28.8852,0.0323,50.3944,-0.1186
4921,12.5006,-0.0463,16.3432,-0.2380,4.4270,0.1857,13.8450,0.2999
4922,9.9302,-0.4682,21.2109,0.0489,14.5952,0.1027,14.2020,-0.2589
4923,12.5818,-0.2944,7.9157,0.1106,7.2961,-0.1284,10.8694,0.2282
4924,10.1983,-0.3102,17.1394,0.2355,18.1738,-0.3236,23.2558,0.5939
4925,13.4314,0.2730,8.6573,-0.0435,14.7737,0.1141,12.3274,0.4547
4926,10.9152,0.3220,12.8851,-0.0691,9.5657,0.1345,20.7441,0.6258
4927,10.2645,-0.1232,11.0986,-0.0076,15.1728,-0.2470,18.5060,-0.5602
4928,11.8795,0.1120,19.9791,-0.2347,13.1590,0.2642,23.7579,-0.0915
4929,10.1355,-0.1743,11.0956,0.0051,11.2415,-0.5805,11.8443,-0.2990
4930,13.7420,0.0713,13.0360,0.1343,14.5368,-0.5434,13.7265,0.0377
4931,13.8053,-0.0886,20.0978,0.1609,13.2685,0.0394,15.3371,-0.1855
4932,10.2299,-0.1286,14.3877,-0.0692,13.7503,0.1193,9.0560,0.0288
4933,4.0045,0.1504,19.5323,0.1655,9.3579,0.0416,10.3817,-0.1887
4934,14.3096,0.0804,22.8586,0.0436,28.0681,-0.5347,11.9181,-0.2063
4935,12.5608,-0.1874,16.1056,0.0047,20.5857,0.0837,18.2036,0.1192
4936,18.1883,0.4288,24.1329,0.4889,18.3482,0.1461,20.1236,-0.0330
4937,8.6356,0.4612,8.0396,0.0683,21.6812,0.2102,13.3312,0.1494
4938,11.9167,0.0297,15.8261,-0.0325,23.1170,0.5654,10.6870,-0.0710
4939,8.3730,0.1517,16.1855,0.0358,16.2740,-0.7595,20.4818,0.0149
4940,9.0683,0.5831,9.6894,0.0033,9.6621,0.1133,15.0115,0.2726
4941,15.5691,0.1508,18.9027,-0.0517,8.9838,0.2716,19.4449,-0.0314
4942,6.8747,-0.3393,15.2500,0.1784,18.1392,-0.2552,9.7037,-0.1634
4943,7.4401,0.0108,3.1254,0.0245,21.1034,-0.0340,14.7344,0.5133
4944,11.7064,-0.0864,18.3647,0.2646,9.9765,0.1237,7.4557,-0.0618
4945,11.7372,-0.1107,19.6213,-0.0332,16.2923,0.0336,12.5815,-0.3088
4946,9.8683,0.1109,14.3351,0.4230,19.0679,0.2612,11.1430,-0.0235
4947,3.2271,-0.1203,12.9431,-0.0024,14.8398,0.1902,14.3310,-0.2879
4948,12.4100,0.2087,4.7943,0.0114,13.2607,-0.0602,21.9585,-0.2461
4949,9.0966,-0.1564,6.9090,-0.1294,22.4417,0.3426,14.3365,0.1075
4950,7.5770,-0.2746,3.0000,0.0886,10.5041,0.1371,17.1985,0.3842
4951,10.9342,0.3170,8.8070,0.5070,12.0167,-0.1522,9.2513,-0.3794
4952,13.9356,-0.0679,13.0019,0.0137,9.3831,-0.3627,6.2241,0.1109
4953,10.1048,0.1993,16.1511,0.2059,8.0966,-0.2985,18.6462,0.2948
4954,9.4778,-0.2354,7.9068,-0.0454,15.4368,0.1604,17.4915,-0.3269
4955,11.1269,-0.0457,18.8351,-0.6172,8.1382,-0.4282,13.1909,0.0795
4956,11.3954,0.1629,13.3052,0.4093,3.0000,-0.4121,18.0524,-0.0513
4957,12.4662,-0.1937,19.7358,0.1301,12.1999,0.0936,4.2119,-0.0636
4958,11.4956,0.1150,20.5989,0.6489,14.9033,0.3740,8.2533,0.0284
4959,14.7898,0.2987,16.1231,0.0321,21.4532,-0.1918,17.5962,0.3258
4960,9.8954,0.0891,18.1340,-0.0447,7.8662,0.0900,15.4250,-0.5823
4961,11.2808,-0.1346,12.1220,-0.0038,8.6918,0.3970,13.1899,-0.4376
4962,10.8791,-0.1549,14.3081,0.1769,11.4279,0.3583,17.4923,-0.3911
4963,7.8243,-0.1894,16.2998,-0.0442,13.3050,-0.2351,15.8802,0.0380
4964,12.6400,-0.2198,19.7709,-0.1095,8.7888,0.0195,8.2552,-0.1151
4965,11.2760,0.2072,14.3771,-0.1855,14.5389,0.0626,8.0070,0.4484
4966,10.5340,-0.2330,24.0639,0.0094,15.6462,0.3815,9.9926,-0.6079
4967,11.6647,-0.0734,13.2427,0.2311,5.6198,0.2938,23.3599,0.2048
4968,10.6825,0.0442,3.0000,0.0839,17.1455,0.0354,20.9977,-0.2166
4969,13.7463,-0.0931,10.2204,0.0444,15.6325,0.0107,17.2344,0.1382
4970,12.0638,-0.1714,9.1076,-0.0259,7.3598,-0.4078,16.4422,0.2459
4971,11.7032,0.2987,11.7846,-0.2543,19.8998,0.0947,10.1093,-0.1510
4972,8.1759,-0.1531,6.1976,0.1101,16.2223,0.0552,11.2509,-0.1469
4973,4.6423,0.0444,3.0000,-0.1522,7.7145,0.1060,18.7293,-0.0038
4974,10.8645,-0.1296,6.0756,0.0514,6.0597,0.1359,9.7889,0.4175
4975,4.5428,-0.1439,12.3247,0.3092,3.1041,-0.0943,11.4044,0.2592
4976,8.8017,-0.3324,13.3452,-0.0544,4.1912,0.1518,9.6316,-0.0180
4977,13.2559,0.0039,9.9444,-0.2396,11.4254,0.0926,14.9937,-0.1338
4978,8.4953,-0.3238,16.9611,0.1570,12.4431,-0.0104,12.4749,0.0950
4979,9.9060,0.0723,11.1368,0.1435,16.0859,-0.4418,13.7873,-0.1786
4980,6.5269,-0.0736,8.5246,-0.2231,16.2103,0.1346,9.8406,-0.0092
4981,8.4594,-0.2393,11.3308,-0.2208,8.0239,0.0316,13.5941,0.0005
4982,10.0253,-0.2840,3.6559,0.1026,15.8605,0.1372,8.6024,0.2843
4983,10.7159,-0.5753,14.3211,0.2755,18.4238,-0.0661,22.0190,0.0876
4984,12.0774,0.1633,7.1338,0.1689,19.1717,0.2189,23.8792,-0.1846
4985,12.7223,-0.0134,13.2269,-0.1262,13.1576,-0.3188,17.1824,-0.4430
4986,16.2590,0.0393,13.0284,0.3560,19.8136,0.3334,17.5530,-0.3183
4987,10.4000,0.1241,19.7812,-0.1055,17.9715,0.0056,12.5796,0.0580
4988,12.9935,0.3953,10.4141,0.3009,22.7380,0.0525,13.6738,0.2052
4989,9.8670,-0.2395,26.2742,0.3135,14.4897,-0.2592,18.2914,0.1145
4990,16.5038,-0.1552,12.3970,0.1755,15.6847,0.2753,17.1965,-0.2039
4991,10.1178,0.1318,9.1776,-0.1850,8.2024,-0.0938,12.0413,-0.1149
4992,10.4234,0.1838,14.8852,0.3088,9.0905,0.3707,14.3365,-0.1129
4993,8.3212,0.0153,9.3851,0.4871,10.4880,0.0264,13.6909,-0.2275
4994,12.6988,-0.5074,17.2801,0.3027,6.6236,0.2290,17.2018,-0.0679
4995,9.9865,-0.5566,3.0000,-0.2596,9.0040,0.2862,13.5909,0.0038
4996,10.3773,-0.0196,12.3426,-0.3004,5.3575,-0.1038,12.0912,0.0858
4997,7.5714,0.2712,8.9448,0.1118,6.1007,0.3328,17.4041,-0.0693
4998,9.4904,0.3591,18.5728,-0.2935,10.1086,0.1200,8.0813,0.1071
4999,5.9888,-0.4270,12.3151,0.0538,14.8315,-0.0611,16.6387,0.1273
5000,8.4501,0.1164,13.5737,-0.0034,14.3178,0.4708,8.2942,0.1054
5001,8.9437,0.1109,16.6935,-0.1981,11.8132,0.3031,6.8974,-0.1173
5002,7.0068,-0.1328,19.3948,0.2260,12.9832,0.1846,11.5683,-0.1787
5003,9.7744,0.0352,13.5641,-0.2309,14.6605,-0.2655,11.4941,0.1009
5004,10.0759,-0.0607,22.0717,0.1883,11.9092,0.2953,20.8437,-0.0898
5005,9.9038,-0.2865,9.4504,-0.0311,16.4649,0.1337,18.7128,-0.0518
5006,8.7783,-0.1559,11.7395,0.0122,8.9841,-0.0311,17.9629,0.3034
5007,12.6560,0.5044,12.7197,-0.0243,18.6154,0.2389,7.9361,-0.1534
5008,10.1152,0.0723,16.2868,-0.0184,15.2526,-0.1454,12.6834,0.1027
5009,15.5943,-0.3029,15.7411,0.3948,16.4420,-0.1039,19.8466,-0.1530
5010,11.2859,-0.2812,12.4456,-0.5254,13.7054,-0.3022,22.5135,-0.3155
5011,14.8107,0.3893,22.6921,0.3511,24.1902,0.2793,20.5707,-0.0206
5012,9.0590,-0.1223,3.0000,-0.5082,22.4670,-0.3905,16.7819,-0.2319
5013,10.9476,-0.0934,19.9980,0.2791,21.1181,0.0431,15.8022,0.0546
5014,8.6051,0.1981,10.7213,-0.0280,5.6546,0.0828,16.0204,0.0334
5015,11.9510,-0.0851,15.6716,0.1357,15.6141,0.1158,10.8840,0.1585
5016,10.1763,-0.1330,6.2200,-0.0396,20.7288,-0.1822,11.6331,0.3714
5017,14.2407,0.0555,11.4190,-0.0186,10.8368,-0.0786,9.7838,0.2236
5018,10.2143,-0.1770,15.2882,0.0224,15.8111,0.2201,21.4531,-0.2236
5019,5.6564,-0.1171,16.8684,0.0538,13.2765,0.2132,7.5493,0.0720
5020,9.9292,0.3984,16.4006,-0.1828,22.5510,0.3511,17.9120,-0.2703
5021,10.3103,-0.2058,4.7904,-0.3169,14.9917,-0.0688,10.9075,-0.5429
5022,7.9449,-0.0623,10.6298,-0.6612,15.8872,-0.1475,9.1881,0.1293
5023,7.9996,0.5342,15.9308,-0.0084,11.5235,0.4830,12.7712,0.1080
5024,6.3427,-0.8768,7.6874,0.6032,13.6852,0.5198,7.4938,0.0590
5025,12.6850,0.4748,5.6398,-0.4190,13.1785,0.1701,22.9650,-0.0299
5026,11.4452,0.1316,11.9677,0.4220,20.5865,-0.4387,10.5500,-0.1402
5027,16.4048,0.1166,5.6395,0.0614,8.0642,0.0747,19.3149,0.1265
5028,10.4629,0.1128,10.5087,-0.0067,7.9910,-0.2230,9.7695,-0.5138
5029,12.3667,-0.1077,10.9470,0.1757,9.5907,0.0225,11.4868,-0.1702
5030,10.9503,-0.2512,13.5620,-0.0682,16.9162,0.0413,6.8330,-0.0349
5031,17.8552,-0.0065,19.5620,-0.1667,23.9503,0.3022,9.0389,0.0424
5032,13.9769,-0.0282,19.7917,-0.3837,17.1521,-0.2316,14.4727,0.0460
5033,12.2100,0.0567,22.4043,-0.0008,28.9983,0.4856,20.9994,-0.3997
5034,17.3307,-0.0759,18.5349,-0.0476,23.4495,-0.1208,5.6079,0.2123
5035,11.9131,0.2102,16.7649,-0.0868,19.3800,-0.3819,19.3872,0.5137
5036,21.5970,0.2043,24.1968,0.2342,11.3909,-0.5132,11.4770,-0.1021
5037,16.5893,-0.3619,9.0138,-0.0828,21.1733,0.0746,16.0238,-0.1862
5038,10.6991,-0.4238,20.3133,0.2060,25.2744,-0.0632,8.3900,0.2795
5039,12.9295,-0.1945,17.9836,-0.3209,20.8738,-0.0478,16.7220,0.1583
5040,11.0856,-0.3330,17.8798,0.2460,18.7919,0.1955,8.9597,-0.0572
5041,12.4697,0.2663,10.2634,0.3236,9.2459,-0.2721,19.7957,0.1730
5042,7.8323,-0.1616,6.6436,0.0145,12.5475,-0.0899,10.0850,-0.2982
5043,15.1248,0.1301,11.8601,0.0099,19.7144,0.2586,16.9138,0.0525
5044,7.8294,-0.0340,5.2780,0.1942,14.4182,-0.1505,3.0000,0.1466
5045,10.8838,0.2271,10.1951,0.1432,6.5052,0.3452,12.8637,-0.2645
5046,11.3206,-0.1090,10.7853,-0.1213,14.9313,-0.1009,16.6252,-0.2586
5047,8.1403,-0.3919,7.5736,0.0338,10.1703,-0.1022,6.1535,-0.3341
5048,6.8906,-0.1733,8.7432,0.5704,10.7837,0.2307,10.8001,0.2731
5049,11.4946,-0.6887,5.6838,-0.1338,16.7104,0.0067,9.9640,0.1805
5050,11.0978,-0.3772,15.3070,0.1408,10.5014,0.0346,11.9085,0.1897
5051,10.3725,0.0850,15.2947,0.1248,16.4575,-0.1943,23.3577,0.2253
5052,10.5405,0.0485,8.5477,0.0219,12.3823,-0.0828,22.4468,-0.2594
5053,11.8854,-0.1428,16.8036,0.3045,12.1531,-0.2161,19.9608,0.1624
5054,14.5138,-0.0428,13.2168,0.4225,10.2836,-0.1108,20.1345,0.1147
5055,14.0224,-0.3983,9.5966,0.3838,12.8139,-0.1931,16.0102,-0.1442
5056,12.4367,0.1689,17.3751,0.2124,15.7292,0.2160,15.5308,0.3236
5057,11.1098,-0.0513,16.3254,0.3486,18.4453,-0.3269,17.8785,0.1760
5058,10.9522,0.1319,22.5375,-0.2573,13.7487,-0.2796,14.1994,-0.0287
5059,11.0136,0.1173,11.4665,-0.4210,19.1984,-0.4152,14.5418,-0.2610
5060,10.1951,0.0708,16.8160,-0.6614,25.9391,0.2919,20.1700,-0.5322
5061,8.4181,-0.2369,22.0689,-0.1320,20.2859,0.0882,14.5155,-0.2141
5062,9.6581,0.0695,15.7213,0.4114,14.3481,-0.2496,26.7715,-0.0942
5063,12.1624,0.1094,8.0125,0.0681,13.3841,0.4059,16.3401,-0.0124
5064,20.3439,-0.1682,32.0876,-0.2055,43.1164,0.0119,39.5582,0.1886
5065,10.7850,0.0795,20.1739,0.6065,13.8777,0.1528,12.1701,-0.2187
5066,10.0157,-0.3629,18.4120,-0.2119,15.2933,-0.1032,9.2713,-0.2561
5067,11.1191,0.1373,9.4436,-0.2192,10.2788,0.3738,5.7842,0.0284
5068,9.0088,0.0768,9.4977,-0.1569,20.9681,-0.3589,3.0000,0.2091
5069,3.0000,0.3727,15.2405,0.2103,11.9907,-0.4380,11.2957,-0.2227
5070,8.4579,0.4808,7.8840,-0.3134,12.7360,0.0322,10.3316,0.0323
5071,7.0543,-0.0634,11.0178,0.1277,15.6640,-0.1958,8.5889,0.2210
5072,4.7509,0.1277,3.0000,-0.2906,10.7246,-0.0480,11.3124,-0.3993
5073,9.2405,0.0864,20.7877,0.1279,12.9405,-0.1966,16.5813,0.0631
5074,8.0705,-0.0687,12.5502,0.1612,15.0460,-0.3050,6.3920,-0.2688
5075,10.8498,-0.4439,11.5915,-0.1364,11.6881,0.0854,19.1847,0.0017
5076,12.4376,-0.2839,16.0705,-0.0648,12.0276,-0.6474,11.3008,-0.3040
5077,16.0240,-0.1334,17.9637,-0.5181,12.9638,-0.0303,14.8699,-0.4037
5078,12.2751,0.0674,6.9836,0.0792,15.4738,0.1107,8.0651,-0.1064
5079,11.9244,0.3455,11.3760,-0.0300,12.7565,-0.0004,15.3479,0.3822
5080,17.5151,-0.0256,14.9926,-0.2675,15.6049,0.1005,24.1701,-0.1462
5081,8.1455,0.2601,7.6650,0.3844,18.4112,-0.1296,17.8902,-0.2145
5082,8.8407,0.3622,13.3821,0.0359,24.9254,0.0671,11.5153,-0.4088
5083,13.2278,-0.1432,13.1937,-0.0352,16.1706,-0.1556,23.8640,0.3021
5084,14.2744,-0.3509,9.9945,0.3442,12.9266,0.0727,20.7685,0.1089
5085,15.3710,0.0094,12.5792,-0.4809,11.1458,-0.5108,8.8821,-0.2517
5086,7.7220,-0.3346,14.9480,-0.2168,18.9221,0.1056,12.2112,-0.1391
5087,6.3643,0.4543,5.0459,-0.0972,14.9133,-0.1449,10.6816,-0.4091
5088,10.5121,0.2915,17.4888,-0.4880,9.0726,-0.0619,12.4791,0.3852
5089,12.1254,0.3523,14.7617,-0.0932,12.0912,0.1305,5.9447,-0.0033
5090,8.7929,-0.4325,9.4370,-0.5073,10.0697,0.4635,10.0125,-0.0519
5091,6.0904,-0.0909,10.0404,-0.2993,6.8828,0.0743,6.8482,0.3006
5092,6.3071,0.0133,10.6907,0.0692,9.8758,-0.0167,17.1454,0.1110
5093,11.7030,0.1004,18.8869,-0.0600,13.9613,0.0188,17.0494,0.1534
5094,13.3606,-0.0903,9.8708,0.0461,3.9417,-0.0603,15.0116,-0.0607
5095,11.4604,-0.6492,13.1054,-0.2892,14.1134,0.2917,6.0002,0.0096
5096,9.8017,0.1156,3.0000,-0.0826,10.8839,-0.0210,7.1115,0.0437
5097,8.5818,0.4417,14.9100,-0.0995,18.0902,-0.1368,24.3739,-0.0440
5098,5.2159,0.5025,9.7914,-0.4676,5.6681,0.1106,19.5416,0.4210
5099,6.6663,-0.0664,14.3258,0.1736,3.0000,0.3596,5.3228,0.1210
5100,6.0024,0.0196,15.0770,0.3397,17.6396,-0.2252,9.1379,0.5008
5101,11.0683,-0.2515,15.4449,0.2868,14.2851,0.4280,18.7913,0.3446
5102,12.9261,0.0199,16.3270,-0.4392,11.7413,-0.2000,11.7443,-0.4426
5103,11.9580,-0.1072,19.6304,0.2080,12.8988,0.1019,19.1194,-0.3160
5104,15.3482,-0.1296,14.3901,-0.1251,14.7978,0.1672,10.8021,-0.1121
5105,12.4494,-0.3741,14.2400,0.4549,11.6218,0.3585,16.6135,-0.0446
5106,7.7587,0.3852,20.8210,-0.0353,21.6529,0.0495,16.9225,0.1959
5107,10.8104,-0.0609,15.0320,0.2786,10.7792,-0.0620,17.2163,-0.1111
5108,11.2651,-0.1196,11.2092,-0.2955,16.8306,0.2422,18.1857,-0.1842
5109,12.0121,0.0561,15.6884,0.0067,20.9333,0.0826,7.9515,0.1988
5110,13.2177,-0.1447,12.9575,0.6534,14.6508,0.0969,12.6085,0.1690
5111,11.7390,-0.5243,6.4315,-0.3448,12.4314,-0.1576,12.0971,0.4349
5112,10.5926,0.3264,17.9171,0.0463,19.7290,-0.0319,12.0219,0.0762
5113,13.7287,0.0086,10.5927,0.1844,7.9392,-0.0534,7.1270,0.1155
5114,11.4799,0.1968,3.0000,-0.1123,11.6071,0.0801,12.7880,0.2346
5115,3.3876,0.0484,5.4946,-0.1985,15.7575,0.0937,13.2790,0.2096
5116,11.9982,0.2372,15.1851,0.3210,21.6584,0.1725,7.4026,0.5306
5117,8.4190,0.1755,14.4147,0.0851,26.6340,-0.1302,18.8967,-0.3207
5118,5.1478,-0.5545,10.2486,0.4681,4.3718,-0.0674,15.6870,0.5524
5119,9.7670,0.1121,12.3643,-0.0746,5.8419,-0.0307,9.5532,-0.3693
5120,16.3040,-0.2233,15.8533,0.0885,16.1087,-0.4375,16.0021,0.2404
5121,9.4706,-0.2244,14.8625,-0.2517,10.3532,-0.0151,17.2986,-0.1304
5122,9.5936,-0.4225,16.3266,0.2423,9.1652,0.0465,9.3417,-0.2005
5123,10.9051,0.4521,10.3451,-0.2115,10.4810,-0.0750,9.0973,-0.2853
5124,16.9921,-0.0341,3.0000,0.1461,21.1356,0.0626,21.1479,0.2401
5125,10.9660,-0.1041,12.3818,-0.0687,19.9472,-0.1888,15.9784,-0.0394
5126,13.6147,-0.1914,26.4662,-0.0089,18.0071,0.3630,11.9808,-0.1895
5127,10.5242,0.5868,18.8966,0.0259,14.4307,0.0593,19.7681,0.1072
5128,10.2968,0.2533,13.3087,0.0186,12.8331,-0.0477,16.7775,0.3297
5129,15.3946,-0.6006,13.3933,0.0245,18.5087,-0.5323,18.4679,-0.2280
5130,9.0473,0.3410,22.0245,-0.3256,16.2888,0.2132,14.2721,-0.0775
5131,13.7387,-0.2297,9.7560,0.1038,9.5159,-0.1780,8.4057,0.0454
5132,11.0622,0.1644,19.2090,-0.1300,18.1679,-0.0399,17.7224,-0.2512
5133,9.5904,-0.1108,7.6686,0.1298,20.3722,0.4459,8.5018,-0.0585
5134,10.2271,-0.4338,20.2282,0.1460,5.4250,-0.0142,12.2405,0.0839
5135,4.3666,-0.1288,11.6285,-0.1975,13.6345,0.0994,3.5268,-0.0112
5136,7.9264,0.0603,17.8246,-0.3022,19.4170,0.0968,3.0000,0.2150
5137,10.8596,0.0643,10.8473,0.1102,14.3279,0.0526,16.3244,0.4859
5138,9.8226,-0.0876,22.5957,-0.0090,15.6267,0.0519,16.8179,-0.2709
5139,7.2069,0.0133,12.3667,0.0389,4.4823,-0.6273,17.1887,-0.0134
5140,13.1919,0.0331,13.6596,-0.1028,12.1702,-0.2914,21.5045,0.1895
5141,7.0121,0.2281,16.3142,-0.0743,7.7565,-0.0834,7.0819,0.1267
5142,13.6773,0.3277,20.5726,-0.1923,16.9666,-0.1557,14.3325,0.0302
5143,10.7997,0.0005,11.6445,0.0292,9.4844,0.1352,16.8796,-0.1551
5144,9.2116,-0.3309,12.4645,-0.1345,10.2387,-0.3360,12.5612,0.1921
5145,10.9684,0.1601,15.3532,-0.4772,13.1550,0.0929,16.3799,-0.1940
5146,11.3169,0.1707,19.2506,0.0098,10.0347,-0.4978,15.1142,-0.0299
5147,8.3280,0.2229,17.8725,0.0228,11.7056,0.2141,9.1764,0.0041
5148,8.6106,-0.2398,4.9123,0.4658,9.7880,-0.0671,6.1032,0.0129
5149,11.1505,0.2016,8.1821,-0.2309,12.8619,0.2957,16.4677,-0.1355
5150,12.7399,0.0791,19.0223,-0.0072,20.1294,-0.0658,17.9268,-0.0070
5151,14.4402,0.1449,26.6387,0.2658,23.0946,0.2313,11.5363,-0.2401
5152,14.4299,-0.1913,12.1928,0.0527,16.4287,0.2544,29.9011,0.1142
5153,8.9634,-0.4689,19.1123,0.1768,24.6353,-0.0028,8.1929,0.0541
5154,12.3684,-0.3407,12.5249,0.0542,17.0948,-0.1091,16.7167,0.1279
5155,11.1737,0.2208,15.1502,0.0101,16.3361,-0.0236,10.7047,-0.1111
5156,10.1438,0.4279,11.0716,-0.0008,17.4476,0.0684,16.7635,-0.0475
5157,16.3514,0.1951,11.9556,0.0890,10.6421,0.4914,11.3903,0.1159
5158,13.5712,-0.3064,16.2135,0.2461,12.5878,-0.0825,21.0038,0.1845
5159,14.2527,-0.0109,14.6236,0.3921,10.9995,0.0813,15.9173,0.3335
5160,3.0000,0.0730,19.1228,-0.3658,9.4783,-0.3725,15.0854,0.1750
5161,13.0255,0.0111,8.8212,-0.2171,14.1265,-0.1924,8.8651,-0.1182
5162,10.3665,0.0397,16.8214,0.3159,16.2891,0.4771,7.7303,-0.0334
5163,11.6127,-0.2661,15.1080,0.2449,9.8635,0.1172,4.6251,-0.2170
5164,9.0791,-0.3727,8.5596,0.0257,8.0281,-0.1052,7.7979,-0.2456
5165,15.4430,-0.2454,9.0419,0.0327,6.9798,0.1731,15.1685,0.0843
5166,9.7971,-0.3111,6.7015,0.1254,14.4285,0.3264,12.7106,0.2685
5167,9.6033,0.0285,7.4471,0.1081,11.1969,-0.3484,15.5648,-0.0362
5168,7.5390,0.0579,4.7240,-0.1416,21.0161,0.0567,11.2607,-0.2359
5169,9.7854,-0.3441,11.7864,-0.3481,9.0455,-0.1872,8.5781,-0.4520
5170,9.5068,-0.0210,9.8152,-0.1943,18.2540,-0.0853,17.3733,-0.0464
5171,13.6006,0.4614,10.2399,-0.0326,3.3183,0.1600,7.9042,0.0359
5172,11.9738,0.0356,18.6741,0.0010,5.0767,-0.4712,17.7401,0.1744
