Time,RegU,RegD,Spin,NSpin,ECRS
2024-07-04 15:00:00,2.0,4.57,1.56,1.06,2.0
2024-07-04 16:00:00,2.7,4.37,1.5,1.06,2.5
2024-07-04 17:00:00,2.31,3.47,1.98,1.07,3.98
2024-07-04 18:00:00,3.4,2.64,1.98,1.48,3.96
2024-07-04 19:00:00,17.21,7.21,16.69,1.35,17.69
2024-07-04 20:00:00,14.1,6.67,14.43,1.35,16.16
2024-07-04 21:00:00,2.0,9.23,2.1,1.48,5.48
2024-07-04 22:00:00,2.4,5.02,2.0,2.3,4.55
2024-07-04 23:00:00,0.0,4.01,1.29,1.35,2.99
2024-07-05 00:00:00,1.14,2.98,0.94,0.65,0.9
2024-07-05 01:00:00,1.14,1.94,0.94,0.25,0.85
2024-07-05 02:00:00,1.1,1.6,0.9,0.64,0.9
2024-07-05 03:00:00,1.08,1.48,0.88,0.64,0.77
2024-07-05 04:00:00,1.15,1.48,0.9,0.64,0.5
2024-07-05 05:00:00,1.32,1.49,0.9,0.7,0.78
2024-07-05 06:00:00,1.5,1.64,0.99,1.45,0.85
2024-07-05 07:00:00,1.47,1.7,0.99,1.35,0.99
2024-07-05 08:00:00,1.24,1.23,0.99,1.2,0.99
2024-07-05 09:00:00,1.89,1.41,1.0,1.36,1.0
2024-07-05 10:00:00,2.38,0.82,0.99,0.99,0.99
2024-07-05 11:00:00,2.69,1.23,0.99,1.06,1.0
2024-07-05 12:00:00,3.05,1.48,1.5,1.55,1.95
2024-07-05 13:00:00,2.54,1.49,1.5,2.35,2.5
2024-07-05 14:00:00,1.98,2.13,1.65,1.35,2.0
2024-07-05 15:00:00,1.98,3.66,1.65,1.07,3.65
2024-07-05 16:00:00,2.0,3.17,1.65,1.35,3.0
2024-07-05 17:00:00,2.32,3.13,1.65,1.36,3.65
2024-07-05 18:00:00,2.65,1.98,1.65,1.1,3.16
2024-07-05 19:00:00,8.21,5.0,8.21,1.07,9.21
2024-07-05 20:00:00,5.0,1.9,7.0,1.06,12.52
2024-07-05 21:00:00,1.87,5.0,1.97,3.0,5.0
2024-07-05 22:00:00,2.7,4.02,2.5,2.3,4.95
2024-07-05 23:00:00,0.0,2.67,1.35,1.36,3.35
2024-07-06 00:00:00,1.16,2.58,1.0,0.25,1.0
2024-07-06 01:00:00,1.19,1.8,0.99,0.25,0.99
2024-07-06 02:00:00,1.15,1.49,1.0,0.8,1.0
2024-07-06 03:00:00,1.15,1.49,0.95,0.84,0.83
2024-07-06 04:00:00,1.15,1.49,0.94,0.84,0.83
2024-07-06 05:00:00,1.46,1.39,0.94,0.84,0.83
2024-07-06 06:00:00,1.49,1.48,0.99,1.35,0.96
2024-07-06 07:00:00,1.35,1.51,1.0,1.35,1.0
2024-07-06 08:00:00,1.48,1.64,1.0,1.2,1.0
2024-07-06 09:00:00,1.98,1.04,1.0,1.36,1.0
2024-07-06 10:00:00,3.49,1.48,1.0,1.0,1.0
2024-07-06 11:00:00,3.53,1.77,0.99,1.36,1.0
2024-07-06 12:00:00,3.05,1.49,0.99,1.96,1.96
2024-07-06 13:00:00,2.57,1.98,1.5,2.04,2.04
2024-07-06 14:00:00,1.96,1.98,1.5,1.36,2.0
2024-07-06 15:00:00,2.31,4.49,1.98,1.48,2.98
2024-07-06 16:00:00,3.26,4.08,1.5,1.36,2.98
2024-07-06 17:00:00,1.94,3.49,1.61,1.6,2.61
2024-07-06 18:00:00,2.65,4.79,1.65,1.35,2.65
2024-07-06 19:00:00,17.0,7.0,17.33,1.07,21.05
2024-07-06 20:00:00,8.43,3.98,8.91,1.48,25.44
2024-07-06 21:00:00,4.99,6.53,4.99,2.14,11.8
2024-07-06 22:00:00,2.76,4.08,2.56,1.6,4.9
2024-07-06 23:00:00,0.0,2.0,1.01,1.03,1.75
2024-07-07 00:00:00,1.2,3.49,1.0,0.8,1.0
2024-07-07 01:00:00,1.2,2.98,1.0,0.8,0.83
2024-07-07 02:00:00,1.2,2.39,1.0,0.92,1.0
2024-07-07 03:00:00,1.2,1.94,1.0,0.92,0.82
2024-07-07 04:00:00,1.19,1.94,0.99,0.92,0.77
2024-07-07 05:00:00,1.69,1.71,0.99,0.84,0.82
2024-07-07 06:00:00,1.86,1.87,0.99,1.36,0.83
2024-07-07 07:00:00,1.36,2.34,1.0,1.36,1.0
2024-07-07 08:00:00,1.11,1.98,0.99,1.36,0.99
2024-07-07 09:00:00,1.89,1.53,1.0,1.36,1.0
2024-07-07 10:00:00,1.98,0.82,1.0,1.0,1.0
2024-07-07 11:00:00,2.0,1.3,0.99,1.0,1.0
2024-07-07 12:00:00,2.56,1.32,1.0,0.99,1.0
2024-07-07 13:00:00,2.1,1.98,1.49,1.36,1.5
2024-07-07 14:00:00,1.99,2.86,1.5,1.36,1.95
2024-07-07 15:00:00,2.55,4.6,1.5,1.36,2.35
2024-07-07 16:00:00,2.94,3.49,1.5,1.48,2.5
2024-07-07 17:00:00,3.48,3.49,1.98,1.48,2.98
2024-07-07 18:00:00,4.19,5.0,2.99,1.48,4.19
2024-07-07 19:00:00,10.0,5.0,9.0,1.48,10.0
2024-07-07 20:00:00,4.94,1.9,6.94,1.48,18.0
2024-07-07 21:00:00,2.05,5.0,2.15,2.14,6.15
2024-07-07 22:00:00,1.98,3.14,1.93,1.48,2.99
2024-07-07 23:00:00,0.0,2.33,1.01,0.99,1.01
2024-07-08 00:00:00,1.06,3.49,1.49,0.96,1.51
2024-07-08 01:00:00,1.22,2.38,1.31,0.97,1.31
2024-07-08 02:00:00,1.25,2.14,1.49,0.96,1.49
2024-07-08 03:00:00,1.24,1.57,1.24,0.96,1.24
2024-07-08 04:00:00,1.29,1.69,1.29,0.96,1.29
2024-07-08 05:00:00,1.69,1.64,1.49,1.01,1.5
2024-07-08 06:00:00,1.7,1.33,1.5,2.14,1.5
2024-07-08 07:00:00,2.0,2.97,2.0,2.15,2.0
2024-07-08 08:00:00,1.99,2.0,1.99,2.15,1.99
2024-07-08 09:00:00,2.61,2.0,2.0,2.15,2.0
2024-07-08 10:00:00,2.81,1.23,1.81,1.81,1.96
2024-07-08 11:00:00,3.0,1.65,1.98,2.04,2.27
2024-07-08 12:00:00,3.25,1.49,1.93,1.6,2.0
2024-07-08 13:00:00,4.34,1.98,2.32,2.04,4.47
2024-07-08 14:00:00,4.3,2.93,2.48,1.36,4.79
2024-07-08 15:00:00,5.44,6.31,4.7,1.36,6.72
2024-07-08 16:00:00,7.59,8.81,6.36,1.36,8.62
2024-07-08 17:00:00,7.67,8.24,7.5,1.48,10.0
2024-07-08 18:00:00,6.75,7.11,6.93,1.35,10.0
2024-07-08 19:00:00,8.72,7.0,11.91,1.07,13.91
2024-07-08 20:00:00,11.49,1.9,13.49,1.07,17.49
2024-07-08 21:00:00,5.0,8.62,7.3,2.14,11.0
2024-07-08 22:00:00,3.0,4.98,3.54,1.85,4.57
2024-07-08 23:00:00,0.0,4.96,2.64,1.06,2.64
2024-07-09 00:00:00,1.0,3.72,1.0,0.97,1.0
2024-07-09 01:00:00,1.06,2.76,1.0,0.96,1.0
2024-07-09 02:00:00,1.04,1.96,1.0,0.95,1.0
2024-07-09 03:00:00,1.15,1.91,1.0,0.95,1.0
2024-07-09 04:00:00,1.2,1.94,1.0,0.95,1.0
2024-07-09 05:00:00,1.33,1.64,1.0,0.99,1.0
2024-07-09 06:00:00,1.89,2.81,1.49,2.25,1.49
2024-07-09 07:00:00,1.99,2.97,1.99,3.0,1.99
2024-07-09 08:00:00,1.51,2.28,1.5,3.0,1.5
2024-07-09 09:00:00,2.34,2.15,1.5,3.0,1.5
2024-07-09 10:00:00,2.99,1.53,1.5,1.95,1.5
2024-07-09 11:00:00,5.68,3.81,2.0,2.25,2.29
2024-07-09 12:00:00,5.98,3.74,2.92,2.85,4.98
2024-07-09 13:00:00,5.69,4.64,3.99,3.0,5.0
2024-07-09 14:00:00,4.84,4.98,3.99,2.14,4.84
2024-07-09 15:00:00,6.09,7.27,4.63,2.14,6.22
2024-07-09 16:00:00,12.49,9.17,12.16,3.0,12.47
2024-07-09 17:00:00,10.44,10.31,9.92,3.0,10.0
2024-07-09 18:00:00,8.05,10.21,7.04,3.0,7.05
2024-07-09 19:00:00,41.85,8.54,42.33,6.75,43.91
2024-07-09 20:00:00,45.64,18.0,47.64,5.6,54.87
2024-07-09 21:00:00,12.05,10.94,14.05,3.0,22.93
2024-07-09 22:00:00,4.37,5.69,4.1,4.1,13.8
2024-07-09 23:00:00,0.0,4.31,2.99,2.01,5.52
2024-07-10 00:00:00,1.0,1.97,1.0,0.65,0.96
2024-07-10 01:00:00,1.02,1.49,0.99,0.72,0.9
2024-07-10 02:00:00,0.95,1.47,0.99,0.8,0.99
2024-07-10 03:00:00,1.0,1.25,0.99,0.82,0.83
2024-07-10 04:00:00,0.96,0.84,0.95,0.82,0.82
2024-07-10 05:00:00,1.06,0.79,0.95,0.84,0.83
2024-07-10 06:00:00,1.19,0.98,0.99,1.5,0.96
2024-07-10 07:00:00,1.05,1.49,1.0,1.6,1.0
2024-07-10 08:00:00,1.08,1.89,1.0,1.5,1.0
2024-07-10 09:00:00,1.19,1.56,1.0,1.6,1.0
2024-07-10 10:00:00,1.5,0.5,1.0,1.0,1.0
2024-07-10 11:00:00,2.0,0.98,1.0,1.03,1.01
2024-07-10 12:00:00,2.75,0.98,1.5,1.04,1.5
2024-07-10 13:00:00,3.25,1.98,2.79,2.25,3.0
2024-07-10 14:00:00,3.33,2.0,3.12,1.48,3.13
2024-07-10 15:00:00,4.96,4.98,3.99,1.36,5.0
2024-07-10 16:00:00,4.43,4.98,3.98,1.48,3.99
2024-07-10 17:00:00,2.94,5.0,2.5,2.1,2.5
2024-07-10 18:00:00,4.61,5.77,3.61,2.75,3.62
2024-07-10 19:00:00,24.56,7.25,25.04,1.48,26.82
2024-07-10 20:00:00,33.86,8.24,35.86,1.48,42.37
2024-07-10 21:00:00,5.51,6.93,5.61,3.0,14.83
2024-07-10 22:00:00,2.85,3.7,2.99,2.99,6.68
2024-07-10 23:00:00,0.0,1.98,1.49,1.3,2.28
2024-07-11 00:00:00,1.0,2.0,1.0,0.5,1.0
2024-07-11 01:00:00,0.91,1.49,0.99,0.65,0.99
2024-07-11 02:00:00,0.85,1.25,0.95,0.8,0.95
2024-07-11 03:00:00,1.0,0.79,0.87,0.8,0.83
2024-07-11 04:00:00,0.98,0.79,0.94,0.92,0.83
2024-07-11 05:00:00,1.04,0.79,0.94,0.84,0.83
2024-07-11 06:00:00,1.16,0.98,0.99,1.48,0.99
2024-07-11 07:00:00,1.0,1.64,1.0,1.5,1.0
2024-07-11 08:00:00,1.03,1.89,1.0,1.65,1.0
2024-07-11 09:00:00,1.26,1.64,1.0,1.65,1.0
2024-07-11 10:00:00,1.31,0.29,1.0,1.01,1.0
2024-07-11 11:00:00,2.34,1.6,1.07,1.07,1.07
2024-07-11 12:00:00,2.8,1.98,1.5,1.48,1.5
2024-07-11 13:00:00,2.6,1.98,2.09,2.0,2.09
2024-07-11 14:00:00,2.46,2.0,2.0,1.28,2.0
2024-07-11 15:00:00,3.85,3.18,3.52,1.6,3.53
2024-07-11 16:00:00,2.83,3.03,2.5,1.48,2.5
2024-07-11 17:00:00,4.26,5.0,2.5,1.93,2.5
2024-07-11 18:00:00,3.7,5.86,2.5,2.04,2.5
2024-07-11 19:00:00,38.53,6.31,40.28,1.48,40.58
2024-07-11 20:00:00,26.04,7.21,28.04,1.48,36.04
2024-07-11 21:00:00,4.44,5.76,4.44,2.04,13.13
2024-07-11 22:00:00,2.93,4.62,2.93,2.04,5.47
2024-07-11 23:00:00,0.0,2.0,1.74,1.0,1.97
2024-07-12 00:00:00,1.0,1.69,0.99,0.25,0.94
2024-07-12 01:00:00,0.86,1.42,0.94,0.25,0.94
2024-07-12 02:00:00,0.86,1.25,0.94,0.65,0.94
2024-07-12 03:00:00,0.85,1.16,0.83,0.65,0.83
2024-07-12 04:00:00,0.85,1.21,0.84,0.65,0.82
2024-07-12 05:00:00,1.04,0.99,0.99,0.65,0.83
2024-07-12 06:00:00,1.06,1.12,1.0,1.24,0.94
2024-07-12 07:00:00,1.0,1.49,1.0,1.36,1.0
2024-07-12 08:00:00,1.0,1.51,1.0,1.5,1.0
2024-07-12 09:00:00,1.33,1.49,1.0,1.48,1.0
2024-07-12 10:00:00,2.32,1.0,1.0,1.01,1.0
2024-07-12 11:00:00,3.49,1.98,1.49,1.36,1.49
2024-07-12 12:00:00,3.23,1.49,1.65,1.6,1.94
2024-07-12 13:00:00,4.0,1.49,2.09,2.09,3.8
2024-07-12 14:00:00,3.41,2.0,2.29,1.2,2.97
2024-07-12 15:00:00,5.57,2.97,4.7,1.48,5.57
2024-07-12 16:00:00,7.2,2.7,5.12,1.36,7.5
2024-07-12 17:00:00,6.07,2.97,4.84,1.36,7.5
2024-07-12 18:00:00,2.38,5.0,2.71,1.36,4.96
2024-07-12 19:00:00,4.67,4.97,5.0,1.36,5.01
2024-07-12 20:00:00,4.0,5.0,6.0,1.36,10.0
2024-07-12 21:00:00,2.0,3.08,2.75,1.36,5.0
2024-07-12 22:00:00,1.49,1.98,1.29,1.04,1.29
2024-07-12 23:00:00,0.0,1.49,1.0,0.99,1.0
2024-07-13 00:00:00,1.0,2.2,0.91,0.84,0.91
2024-07-13 01:00:00,0.91,1.49,0.91,0.84,0.91
2024-07-13 02:00:00,0.75,1.49,0.95,0.95,0.95
2024-07-13 03:00:00,0.84,0.79,0.84,0.84,0.83
2024-07-13 04:00:00,0.85,1.17,0.85,0.85,0.82
2024-07-13 05:00:00,1.02,0.79,0.82,0.64,0.82
2024-07-13 06:00:00,1.17,0.98,0.99,1.6,0.96
2024-07-13 07:00:00,0.99,1.49,0.99,1.65,0.99
2024-07-13 08:00:00,0.99,1.5,0.99,1.6,0.99
2024-07-13 09:00:00,1.4,1.49,0.99,1.65,0.99
2024-07-13 10:00:00,2.49,0.5,0.99,1.01,1.0
2024-07-13 11:00:00,2.53,1.49,0.99,1.04,1.0
2024-07-13 12:00:00,2.74,0.98,1.2,1.2,1.2
2024-07-13 13:00:00,3.16,0.98,1.65,1.66,1.66
2024-07-13 14:00:00,3.26,2.97,1.5,1.07,1.5
2024-07-13 15:00:00,1.97,2.0,1.64,1.1,1.97
2024-07-13 16:00:00,2.55,2.98,2.22,1.48,2.55
2024-07-13 17:00:00,3.21,1.98,1.95,1.36,1.96
2024-07-13 18:00:00,3.17,4.19,1.97,1.1,1.97
2024-07-13 19:00:00,5.0,4.97,5.0,1.48,5.0
2024-07-13 20:00:00,7.49,4.54,7.49,1.36,7.5
2024-07-13 21:00:00,1.5,2.56,1.5,1.07,1.5
2024-07-13 22:00:00,1.2,1.98,1.0,1.0,1.0
2024-07-13 23:00:00,0.0,1.81,1.0,0.97,1.0
2024-07-14 00:00:00,0.86,1.49,0.86,0.25,0.86
2024-07-14 01:00:00,0.85,1.25,0.82,0.25,0.82
2024-07-14 02:00:00,0.88,1.25,0.83,0.83,0.83
2024-07-14 03:00:00,0.88,1.05,0.81,0.81,0.81
2024-07-14 04:00:00,0.86,0.79,0.81,0.81,0.81
2024-07-14 05:00:00,0.87,0.52,0.82,0.63,0.82
2024-07-14 06:00:00,1.03,0.98,0.99,1.48,0.91
2024-07-14 07:00:00,1.05,1.49,0.99,1.5,0.99
2024-07-14 08:00:00,1.17,1.98,0.99,1.48,0.99
2024-07-14 09:00:00,1.49,1.89,0.99,1.48,0.99
2024-07-14 10:00:00,1.89,0.5,0.99,1.0,0.99
2024-07-14 11:00:00,2.61,1.49,0.99,1.0,1.0
2024-07-14 12:00:00,2.56,0.98,1.0,1.0,1.0
2024-07-14 13:00:00,2.56,0.98,1.0,1.0,1.0
2024-07-14 14:00:00,2.71,2.97,1.0,0.97,1.0
2024-07-14 15:00:00,1.49,2.0,1.0,0.99,1.0
2024-07-14 16:00:00,3.26,3.04,1.5,1.03,1.5
2024-07-14 17:00:00,2.0,4.7,1.49,1.04,1.49
2024-07-14 18:00:00,2.7,3.41,1.5,1.06,1.5
2024-07-14 19:00:00,4.97,4.97,3.97,1.36,3.97
2024-07-14 20:00:00,5.98,3.1,5.98,1.07,5.99
2024-07-14 21:00:00,1.71,2.72,1.5,1.35,1.51
2024-07-14 22:00:00,1.2,1.98,1.0,1.01,1.0
2024-07-14 23:00:00,0.0,1.54,1.0,0.96,1.0
2024-07-15 00:00:00,0.93,2.33,0.84,0.8,0.83
2024-07-15 01:00:00,0.87,1.25,0.84,0.8,0.83
2024-07-15 02:00:00,0.81,0.98,0.83,0.82,0.83
2024-07-15 03:00:00,0.85,0.98,0.81,0.81,0.81
2024-07-15 04:00:00,0.83,0.79,0.8,0.8,0.8
2024-07-15 05:00:00,1.02,0.79,0.82,0.62,0.82
2024-07-15 06:00:00,1.27,0.98,0.99,1.36,0.83
2024-07-15 07:00:00,0.99,1.49,0.99,1.36,0.99
2024-07-15 08:00:00,1.02,1.74,0.99,1.36,0.99
2024-07-15 09:00:00,1.5,1.89,0.99,1.36,0.99
2024-07-15 10:00:00,1.89,0.98,0.99,0.99,0.99
2024-07-15 11:00:00,2.69,1.36,0.99,0.99,0.99
2024-07-15 12:00:00,2.74,1.48,0.99,0.99,0.99
2024-07-15 13:00:00,2.29,1.75,1.06,1.06,1.06
2024-07-15 14:00:00,1.95,2.97,1.49,1.0,1.49
2024-07-15 15:00:00,1.83,2.0,1.5,1.06,1.51
2024-07-15 16:00:00,2.0,2.98,1.67,1.07,2.0
2024-07-15 17:00:00,2.14,5.18,1.81,1.06,1.82
2024-07-15 18:00:00,3.2,4.25,2.0,1.06,2.0
2024-07-15 19:00:00,9.49,4.97,9.49,1.36,9.49
2024-07-15 20:00:00,8.9,3.1,10.9,1.06,13.15
2024-07-15 21:00:00,1.71,2.72,1.5,1.07,3.5
2024-07-15 22:00:00,1.24,2.04,1.04,1.04,1.04
2024-07-15 23:00:00,0.0,1.98,1.0,0.95,1.0
2024-07-16 00:00:00,0.83,1.69,0.83,0.79,0.83
2024-07-16 01:00:00,0.82,1.25,0.82,0.79,0.82
2024-07-16 02:00:00,0.76,0.87,0.82,0.81,0.82
2024-07-16 03:00:00,0.8,0.79,0.8,0.8,0.8
2024-07-16 04:00:00,0.8,0.79,0.8,0.79,0.8
2024-07-16 05:00:00,1.01,0.84,0.81,0.62,0.81
2024-07-16 06:00:00,1.32,0.98,0.99,1.36,0.9
2024-07-16 07:00:00,0.99,1.49,0.99,1.36,0.99
2024-07-16 08:00:00,1.04,1.51,1.0,1.48,1.0
2024-07-16 09:00:00,1.49,1.49,1.0,1.48,1.0
2024-07-16 10:00:00,1.89,0.11,1.0,1.0,1.0
2024-07-16 11:00:00,2.77,1.75,1.01,1.01,1.01
2024-07-16 12:00:00,3.23,1.48,1.5,1.48,1.98
2024-07-16 13:00:00,3.76,1.49,2.0,2.0,2.4
2024-07-16 14:00:00,1.98,2.0,1.65,1.06,1.98
2024-07-16 15:00:00,3.01,3.18,2.68,2.04,3.5
2024-07-16 16:00:00,4.61,2.98,4.28,1.48,4.61
2024-07-16 17:00:00,6.46,2.97,6.13,1.07,7.5
2024-07-16 18:00:00,3.29,4.74,3.62,1.48,5.0
2024-07-16 19:00:00,27.17,4.97,28.17,1.07,28.18
2024-07-16 20:00:00,21.46,4.54,24.9,1.04,26.9
2024-07-16 21:00:00,2.08,4.98,5.83,1.36,8.08
2024-07-16 22:00:00,2.85,3.02,2.65,1.36,4.35
2024-07-16 23:00:00,0.0,1.53,1.01,1.01,1.01
2024-07-17 00:00:00,1.0,1.69,0.83,0.8,0.83
2024-07-17 01:00:00,0.85,1.25,0.83,0.62,0.83
2024-07-17 02:00:00,0.82,0.79,0.82,0.8,0.82
2024-07-17 03:00:00,0.81,0.79,0.8,0.8,0.8
2024-07-17 04:00:00,0.8,0.25,0.8,0.8,0.8
2024-07-17 05:00:00,1.02,0.83,0.82,0.61,0.82
2024-07-17 06:00:00,1.32,1.25,0.99,1.36,0.85
2024-07-17 07:00:00,1.01,1.83,0.99,1.36,0.99
2024-07-17 08:00:00,1.32,1.54,0.99,1.36,0.99
2024-07-17 09:00:00,1.89,1.76,1.0,1.48,1.0
2024-07-17 10:00:00,3.0,1.49,0.99,1.0,0.99
2024-07-17 11:00:00,3.6,1.98,1.0,1.07,1.01
2024-07-17 12:00:00,3.95,1.49,1.95,1.96,1.96
2024-07-17 13:00:00,3.7,1.86,1.7,2.5,2.5
2024-07-17 14:00:00,2.29,1.49,1.96,1.48,1.97
2024-07-17 15:00:00,2.24,2.0,1.88,1.88,2.73
2024-07-17 16:00:00,5.0,1.98,4.67,3.0,5.0
2024-07-17 17:00:00,6.74,3.8,4.98,3.0,7.04
2024-07-17 18:00:00,3.29,5.0,3.62,3.0,3.96
2024-07-17 19:00:00,19.99,5.0,24.98,6.75,24.99
2024-07-17 20:00:00,23.39,5.43,29.39,5.74,31.39
2024-07-17 21:00:00,2.0,4.98,5.5,4.7,7.5
2024-07-17 22:00:00,2.0,2.0,1.99,1.6,2.0
2024-07-17 23:00:00,0.0,1.83,1.29,1.18,1.75
2024-07-18 00:00:00,1.15,1.98,0.95,0.89,0.83
2024-07-18 01:00:00,0.95,1.69,0.95,0.92,0.83
2024-07-18 02:00:00,1.15,1.47,0.95,0.8,0.91
2024-07-18 03:00:00,1.15,1.25,0.95,0.95,0.83
2024-07-18 04:00:00,1.15,1.25,0.95,0.95,0.82
2024-07-18 05:00:00,1.32,1.2,0.99,0.65,0.82
2024-07-18 06:00:00,1.49,1.42,0.99,1.48,0.83
2024-07-18 07:00:00,1.33,1.49,1.0,1.6,1.0
2024-07-18 08:00:00,1.5,1.89,1.0,1.45,1.0
2024-07-18 09:00:00,2.03,1.49,1.0,1.6,1.0
2024-07-18 10:00:00,3.0,0.98,1.0,1.0,1.0
2024-07-18 11:00:00,3.04,1.47,1.04,1.04,1.04
2024-07-18 12:00:00,2.74,0.99,1.0,1.02,1.0
2024-07-18 13:00:00,2.75,1.49,1.2,1.2,1.2
2024-07-18 14:00:00,2.0,1.73,1.04,1.04,1.04
2024-07-18 15:00:00,1.98,2.97,1.57,1.07,1.98
2024-07-18 16:00:00,2.0,2.0,1.65,1.35,2.0
2024-07-18 17:00:00,2.0,4.66,1.67,1.36,2.0
2024-07-18 18:00:00,3.0,5.0,3.29,2.14,3.3
2024-07-18 19:00:00,9.99,4.97,13.16,2.14,15.0
2024-07-18 20:00:00,9.3,5.72,15.3,2.14,26.93
2024-07-18 21:00:00,2.0,4.98,4.99,3.0,8.0
2024-07-18 22:00:00,3.11,3.42,2.91,1.73,2.92
2024-07-18 23:00:00,0.0,1.98,1.0,1.0,1.0
2024-07-19 00:00:00,1.0,1.69,0.99,0.25,0.9
2024-07-19 01:00:00,1.15,1.49,0.99,0.25,0.83
2024-07-19 02:00:00,1.0,1.25,0.99,0.8,0.91
2024-07-19 03:00:00,1.19,0.85,0.99,0.8,0.82
2024-07-19 04:00:00,1.15,1.25,0.95,0.8,0.82
2024-07-19 05:00:00,1.3,1.25,0.99,0.64,0.82
2024-07-19 06:00:00,1.43,1.36,1.0,1.36,0.83
2024-07-19 07:00:00,1.33,1.55,1.0,1.36,1.0
2024-07-19 08:00:00,1.33,1.49,1.0,1.35,1.0
2024-07-19 09:00:00,1.89,1.49,1.0,1.36,1.0
2024-07-19 10:00:00,2.71,0.98,1.0,1.0,1.0
2024-07-19 11:00:00,3.0,1.49,1.0,1.0,1.0
2024-07-19 12:00:00,2.74,1.23,1.03,1.03,1.03
2024-07-19 13:00:00,3.4,1.49,1.89,1.9,1.9
2024-07-19 14:00:00,2.09,1.98,1.65,1.07,1.65
2024-07-19 15:00:00,2.24,2.97,1.91,1.25,2.24
2024-07-19 16:00:00,3.04,2.0,2.71,1.36,3.04
2024-07-19 17:00:00,2.56,4.97,2.23,1.48,2.98
2024-07-19 18:00:00,2.96,5.0,3.29,2.04,3.96
2024-07-19 19:00:00,8.56,5.0,10.56,1.63,12.81
2024-07-19 20:00:00,8.99,5.72,14.99,1.36,16.99
2024-07-19 21:00:00,2.0,4.84,3.99,1.48,5.99
2024-07-19 22:00:00,2.45,2.49,2.45,1.48,2.45
2024-07-19 23:00:00,0.0,1.98,1.29,1.04,1.29
2024-07-20 00:00:00,1.0,1.69,0.99,0.25,0.83
2024-07-20 01:00:00,1.0,1.49,0.99,0.25,0.83
2024-07-20 02:00:00,0.99,1.07,0.91,0.8,0.83
2024-07-20 03:00:00,1.0,0.79,0.91,0.8,0.82
2024-07-20 04:00:00,1.0,0.79,0.91,0.8,0.37
2024-07-20 05:00:00,1.08,0.79,0.99,0.63,0.82
2024-07-20 06:00:00,1.32,0.88,0.99,1.35,0.83
2024-07-20 07:00:00,1.17,1.49,0.99,1.35,0.99
2024-07-20 08:00:00,1.24,1.49,0.91,1.24,0.91
2024-07-20 09:00:00,1.49,1.49,1.0,1.35,1.0
2024-07-20 10:00:00,2.0,0.73,0.99,0.99,0.99
2024-07-20 11:00:00,2.92,1.49,0.99,1.0,1.0
2024-07-20 12:00:00,2.74,1.18,1.0,1.02,1.02
2024-07-20 13:00:00,3.34,1.49,1.5,1.6,1.84
2024-07-20 14:00:00,2.45,1.98,1.5,1.02,1.5
2024-07-20 15:00:00,3.14,2.0,1.65,1.07,3.14
2024-07-20 16:00:00,3.99,2.5,3.66,1.08,3.99
2024-07-20 17:00:00,4.19,5.0,4.19,1.35,5.0
2024-07-20 18:00:00,2.0,5.0,3.5,2.75,4.06
2024-07-20 19:00:00,5.0,5.0,8.88,1.6,10.0
2024-07-20 20:00:00,2.0,5.72,21.56,1.6,23.81
2024-07-20 21:00:00,2.0,4.98,5.61,1.48,9.14
2024-07-20 22:00:00,1.97,2.18,1.97,1.82,1.97
2024-07-20 23:00:00,0.0,1.98,1.0,1.0,1.0
2024-07-21 00:00:00,1.0,1.98,0.99,0.25,0.37
2024-07-21 01:00:00,1.1,1.69,0.99,0.25,0.3
2024-07-21 02:00:00,1.0,1.49,0.98,0.65,0.37
2024-07-21 03:00:00,1.15,1.48,0.95,0.65,0.08
2024-07-21 04:00:00,1.07,1.25,0.95,0.65,0.08
2024-07-21 05:00:00,1.32,1.25,0.99,0.49,0.08
2024-07-21 06:00:00,1.33,1.24,1.0,1.35,0.3
2024-07-21 07:00:00,1.1,1.49,0.99,1.35,0.99
2024-07-21 08:00:00,1.32,1.49,0.99,1.36,0.99
2024-07-21 09:00:00,1.89,1.49,0.99,1.24,0.99
2024-07-21 10:00:00,2.8,1.0,0.99,0.98,0.99
2024-07-21 11:00:00,3.0,1.49,1.0,1.0,1.0
2024-07-21 12:00:00,2.85,1.48,1.0,1.03,1.01
2024-07-21 13:00:00,3.23,1.49,1.49,1.5,1.5
2024-07-21 14:00:00,2.5,1.98,1.5,1.01,1.5
2024-07-21 15:00:00,3.44,2.37,1.68,1.04,3.0
2024-07-21 16:00:00,2.82,1.98,2.49,1.36,2.5
2024-07-21 17:00:00,3.65,5.0,3.65,1.48,5.0
2024-07-21 18:00:00,2.0,5.0,3.76,2.99,4.06
2024-07-21 19:00:00,5.49,4.97,7.49,3.0,7.5
2024-07-21 20:00:00,8.51,4.6,12.26,4.0,14.51
2024-07-21 21:00:00,2.0,4.98,5.61,3.0,8.0
2024-07-21 22:00:00,1.79,2.0,1.6,1.6,1.6
2024-07-21 23:00:00,0.0,1.98,1.0,1.03,1.0
2024-07-22 00:00:00,0.95,1.98,0.83,0.72,0.74
2024-07-22 01:00:00,1.03,1.98,0.83,0.72,0.7
2024-07-22 02:00:00,1.0,1.69,0.82,0.82,0.8
2024-07-22 03:00:00,1.01,1.49,0.81,0.81,0.24
2024-07-22 04:00:00,1.0,1.48,0.8,0.8,0.08
2024-07-22 05:00:00,1.32,1.25,0.91,0.82,0.24
