Time,Spin10,NSpin10,Res30,RegC
2024-07-15 08:00:00,2.273,2.273,2.0,7.0
2024-07-15 09:00:00,2.273,2.273,2.0,5.75
2024-07-15 10:00:00,4.475,4.475,4.23,5.6
2024-07-15 11:00:00,5.778,5.778,5.0,12.48
2024-07-15 12:00:00,12.814,12.814,11.35,14.5
2024-07-15 13:00:00,6.985,6.985,4.545,5.6
2024-07-15 14:00:00,7.528,7.528,5.08,5.53
2024-07-15 15:00:00,49.165,49.165,46.603,44.83
2024-07-15 16:00:00,54.305,54.305,51.743,49.97
2024-07-15 17:00:00,54.785,54.785,52.273,50.5
2024-07-15 18:00:00,47.345,47.345,44.413,42.64
2024-07-15 19:00:00,28.269,28.269,27.313,26.48
2024-07-15 20:00:00,6.135,6.135,5.769,5.75
2024-07-15 21:00:00,13.636,13.636,13.25,14.63
2024-07-15 22:00:00,3.565,3.565,2.99,11.72
2024-07-15 23:00:00,2.611,2.611,2.0,4.0
2024-07-16 00:00:00,2.273,2.273,2.0,4.25
2024-07-16 01:00:00,2.273,2.273,2.0,3.0
2024-07-16 02:00:00,2.045,2.045,2.0,3.0
2024-07-16 03:00:00,2.045,2.045,2.0,3.0
2024-07-16 04:00:00,2.045,2.045,2.0,4.0
2024-07-16 05:00:00,2.045,2.045,2.0,4.0
2024-07-16 06:00:00,2.273,2.273,2.0,5.0
2024-07-16 07:00:00,2.273,2.273,2.0,7.0
2024-07-16 08:00:00,2.273,2.273,2.0,7.0
2024-07-16 09:00:00,2.273,2.273,2.0,5.75
2024-07-16 10:00:00,3.008,3.008,2.99,5.5
2024-07-16 11:00:00,3.254,3.254,3.095,5.5
2024-07-16 12:00:00,4.976,4.976,3.991,5.5
2024-07-16 13:00:00,7.205,7.205,6.941,5.5
2024-07-16 14:00:00,24.545,24.545,22.273,18.5
2024-07-16 15:00:00,49.168,49.168,46.895,38.5
2024-07-16 16:00:00,72.555,72.555,70.283,66.51
2024-07-16 17:00:00,82.831,82.831,78.273,74.5
2024-07-16 18:00:00,67.196,67.196,63.593,59.82
2024-07-16 19:00:00,48.548,48.548,46.818,38.75
2024-07-16 20:00:00,14.502,14.502,14.343,10.0
2024-07-16 21:00:00,7.823,7.823,7.704,8.0
2024-07-16 22:00:00,5.5,5.5,5.5,5.5
2024-07-16 23:00:00,2.611,2.611,2.0,4.0
2024-07-17 00:00:00,2.502,2.502,2.0,4.67
2024-07-17 01:00:00,2.396,2.396,1.95,3.0
2024-07-17 02:00:00,2.25,2.25,1.95,3.0
2024-07-17 03:00:00,2.023,2.023,1.95,3.0
2024-07-17 04:00:00,2.023,2.023,1.95,4.0
2024-07-17 05:00:00,2.023,2.023,1.95,4.0
2024-07-17 06:00:00,2.409,2.409,1.95,4.23
2024-07-17 07:00:00,2.432,2.432,2.0,7.0
2024-07-17 08:00:00,2.884,2.884,2.0,7.0
2024-07-17 09:00:00,3.782,3.782,2.5,5.75
2024-07-17 10:00:00,3.95,3.95,2.99,5.5
2024-07-17 11:00:00,3.95,3.95,2.99,5.5
2024-07-17 12:00:00,5.522,5.522,4.693,7.74
2024-07-17 13:00:00,6.545,6.545,6.385,7.0
2024-07-17 14:00:00,13.477,13.477,11.273,10.0
2024-07-17 15:00:00,28.235,28.235,25.962,21.13
2024-07-17 16:00:00,33.601,33.601,30.783,26.51
2024-07-17 17:00:00,47.12,47.12,42.273,38.0
2024-07-17 18:00:00,25.515,25.515,23.243,18.97
2024-07-17 19:00:00,9.552,9.552,9.393,7.0
2024-07-17 20:00:00,9.918,9.918,9.759,10.0
2024-07-17 21:00:00,11.926,11.926,11.381,14.58
2024-07-17 22:00:00,9.449,9.449,7.0,11.79
2024-07-17 23:00:00,3.718,3.718,2.48,4.65
2024-07-18 00:00:00,4.947,4.947,2.482,4.0
2024-07-18 01:00:00,3.071,3.071,2.482,3.0
2024-07-18 02:00:00,3.071,3.071,2.482,3.0
2024-07-18 03:00:00,2.703,2.703,2.526,3.0
2024-07-18 04:00:00,2.703,2.703,2.526,3.0
2024-07-18 05:00:00,2.703,2.703,2.526,4.51
2024-07-18 06:00:00,3.078,3.078,2.489,6.72
2024-07-18 07:00:00,4.545,4.545,4.0,7.0
2024-07-18 08:00:00,4.323,4.323,3.69,5.75
2024-07-18 09:00:00,3.955,3.955,3.0,5.75
2024-07-18 10:00:00,3.459,3.459,2.99,5.0
2024-07-18 11:00:00,3.545,3.545,3.0,5.0
2024-07-18 12:00:00,4.725,4.725,4.18,5.18
2024-07-18 13:00:00,6.085,6.085,5.0,6.99
2024-07-18 14:00:00,5.9,5.9,5.0,6.0
2024-07-18 15:00:00,6.188,6.188,5.0,6.0
2024-07-18 16:00:00,8.515,8.515,7.609,6.0
2024-07-18 17:00:00,13.163,13.163,12.25,6.0
2024-07-18 18:00:00,9.609,9.609,9.392,11.52
2024-07-18 19:00:00,5.022,5.022,5.0,6.0
2024-07-18 20:00:00,5.62,5.62,5.0,6.96
2024-07-18 21:00:00,4.75,4.75,4.75,5.75
2024-07-18 22:00:00,3.545,3.545,3.0,7.0
2024-07-18 23:00:00,3.035,3.035,2.489,5.48
2024-07-19 00:00:00,2.835,2.835,2.48,4.88
2024-07-19 01:00:00,2.645,2.645,2.482,3.91
2024-07-19 02:00:00,2.645,2.645,2.482,3.0
2024-07-19 03:00:00,2.645,2.645,2.482,3.0
2024-07-19 04:00:00,2.645,2.645,2.482,3.0
2024-07-19 05:00:00,2.645,2.645,2.482,3.0
2024-07-19 06:00:00,2.625,2.625,2.625,4.75
2024-07-19 07:00:00,5.608,5.608,4.13,7.3
2024-07-19 08:00:00,5.074,5.074,4.13,7.48
2024-07-19 09:00:00,5.625,5.625,4.13,5.75
2024-07-19 10:00:00,4.675,4.675,4.13,5.5
2024-07-19 11:00:00,4.801,4.801,4.13,5.5
2024-07-19 12:00:00,5.488,5.488,4.13,5.5
2024-07-19 13:00:00,4.283,4.283,4.13,5.5
2024-07-19 14:00:00,4.468,4.283,4.13,5.5
2024-07-19 15:00:00,4.283,4.283,4.13,6.82
2024-07-19 16:00:00,6.265,4.678,4.525,11.3
2024-07-19 17:00:00,10.783,5.133,5.133,15.72
2024-07-19 18:00:00,9.474,5.137,5.137,10.0
2024-07-19 19:00:00,6.62,4.678,4.525,12.84
2024-07-19 20:00:00,5.147,4.678,4.525,6.23
2024-07-19 21:00:00,5.215,5.215,4.13,6.57
2024-07-19 22:00:00,4.359,4.359,4.13,7.0
2024-07-19 23:00:00,2.655,2.655,2.48,4.0
2024-07-20 00:00:00,2.645,2.645,2.482,5.85
2024-07-20 01:00:00,2.645,2.645,2.482,3.0
2024-07-20 02:00:00,2.645,2.645,2.482,3.0
2024-07-20 03:00:00,2.645,2.645,2.482,3.0
2024-07-20 04:00:00,2.645,2.645,2.482,4.9
2024-07-20 05:00:00,2.645,2.645,2.482,9.34
2024-07-20 06:00:00,2.653,2.653,2.489,9.32
2024-07-20 07:00:00,3.0,3.0,3.0,9.62
2024-07-20 08:00:00,3.42,3.42,3.0,5.75
2024-07-20 09:00:00,3.89,3.89,3.47,5.0
2024-07-20 10:00:00,4.435,4.435,4.13,6.6
2024-07-20 11:00:00,4.435,4.435,4.13,5.5
2024-07-20 12:00:00,4.435,4.435,4.13,5.5
2024-07-20 13:00:00,4.348,4.283,4.13,5.5
2024-07-20 14:00:00,4.348,4.283,4.13,5.5
2024-07-20 15:00:00,5.488,4.283,4.13,5.5
2024-07-20 16:00:00,4.283,4.283,4.13,6.04
2024-07-20 17:00:00,4.891,4.782,4.525,6.04
2024-07-20 18:00:00,5.966,4.782,4.525,5.5
2024-07-20 19:00:00,4.375,4.375,4.157,5.75
2024-07-20 20:00:00,4.605,4.386,4.13,5.75
2024-07-20 21:00:00,4.435,4.435,4.13,5.75
2024-07-20 22:00:00,4.408,4.408,4.13,5.5
2024-07-20 23:00:00,2.655,2.655,2.48,5.0
2024-07-21 00:00:00,2.48,2.48,2.48,3.41
2024-07-21 01:00:00,2.48,2.48,2.48,4.53
2024-07-21 02:00:00,2.48,2.48,2.48,3.0
2024-07-21 03:00:00,2.48,2.48,2.48,3.0
2024-07-21 04:00:00,2.48,2.48,2.48,4.0
2024-07-21 05:00:00,2.48,2.48,2.48,4.82
2024-07-21 06:00:00,2.489,2.489,2.489,8.47
2024-07-21 07:00:00,3.29,3.29,3.29,7.75
2024-07-21 08:00:00,4.0,4.0,4.0,5.75
2024-07-21 09:00:00,4.13,4.13,4.13,6.15
2024-07-21 10:00:00,4.0,4.0,4.0,5.0
2024-07-21 11:00:00,4.13,4.13,4.13,5.5
2024-07-21 12:00:00,4.408,4.408,4.13,5.5
2024-07-21 13:00:00,4.348,4.283,4.13,5.5
2024-07-21 14:00:00,4.468,4.283,4.13,5.5
2024-07-21 15:00:00,4.56,4.396,4.244,5.5
2024-07-21 16:00:00,4.765,4.765,4.525,6.04
2024-07-21 17:00:00,8.855,5.565,5.325,11.65
2024-07-21 18:00:00,8.918,5.629,5.389,5.5
2024-07-21 19:00:00,6.173,4.809,4.525,5.75
2024-07-21 20:00:00,5.867,4.809,4.525,5.75
2024-07-21 21:00:00,5.085,4.441,4.13,5.75
2024-07-21 22:00:00,4.468,4.468,4.13,5.5
2024-07-21 23:00:00,2.764,2.764,2.48,4.0
2024-07-22 00:00:00,3.718,3.718,2.48,6.5
2024-07-22 01:00:00,2.5,2.5,2.5,4.25
2024-07-22 02:00:00,2.48,2.48,2.48,4.0
2024-07-22 03:00:00,2.48,2.48,2.48,4.56
2024-07-22 04:00:00,2.48,2.48,2.48,5.03
2024-07-22 05:00:00,2.48,2.48,2.48,4.0
2024-07-22 06:00:00,3.0,3.0,3.0,5.39
2024-07-22 07:00:00,4.414,4.414,4.13,9.67
2024-07-22 08:00:00,4.605,4.605,4.13,7.0
2024-07-22 09:00:00,4.659,4.659,4.13,5.75
2024-07-22 10:00:00,4.468,4.408,4.13,5.5
2024-07-22 11:00:00,4.605,4.408,4.13,5.5
2024-07-22 12:00:00,4.408,4.408,4.13,5.5
2024-07-22 13:00:00,3.955,3.955,3.66,8.97
2024-07-22 14:00:00,4.745,4.745,4.467,11.17
2024-07-22 15:00:00,5.701,5.679,5.175,10.0
2024-07-22 16:00:00,7.604,7.604,6.898,10.94
2024-07-22 17:00:00,11.722,11.722,10.905,9.24
2024-07-22 18:00:00,9.179,9.179,8.353,7.0
2024-07-22 19:00:00,5.518,5.496,4.712,10.0
2024-07-22 20:00:00,4.666,4.666,4.216,10.0
2024-07-22 21:00:00,4.648,4.648,4.13,11.31
2024-07-22 22:00:00,4.647,4.647,3.0,8.02
2024-07-22 23:00:00,2.491,2.491,2.48,5.0
2024-07-23 00:00:00,2.491,2.491,2.48,4.25
2024-07-23 01:00:00,2.48,2.48,2.48,4.0
2024-07-23 02:00:00,2.12,2.12,2.12,4.0
2024-07-23 03:00:00,2.12,2.12,2.12,3.0
2024-07-23 04:00:00,2.12,2.12,2.12,4.51
2024-07-23 05:00:00,2.12,2.12,2.12,4.0
2024-07-23 06:00:00,2.48,2.48,2.48,5.0
2024-07-23 07:00:00,2.5,2.5,2.5,8.5
2024-07-23 08:00:00,2.99,2.99,2.99,6.39
2024-07-23 09:00:00,3.344,3.344,3.0,6.86
2024-07-23 10:00:00,3.278,3.278,3.0,5.5
2024-07-23 11:00:00,3.295,3.295,3.0,5.5
2024-07-23 12:00:00,3.584,3.584,3.0,5.5
2024-07-23 13:00:00,3.836,3.836,3.0,6.0
2024-07-23 14:00:00,3.836,3.836,3.0,9.74
2024-07-23 15:00:00,5.164,5.164,4.209,13.37
2024-07-23 16:00:00,5.275,5.275,4.427,7.0
2024-07-23 17:00:00,8.036,8.036,7.454,11.78
2024-07-23 18:00:00,5.084,5.084,4.427,7.0
2024-07-23 19:00:00,5.446,5.446,4.973,10.0
2024-07-23 20:00:00,4.145,4.145,3.7,10.0
2024-07-23 21:00:00,3.955,3.955,3.0,11.09
2024-07-23 22:00:00,5.697,5.697,4.05,9.05
2024-07-23 23:00:00,3.085,3.085,2.48,5.52
2024-07-24 00:00:00,2.556,2.556,2.48,4.37
2024-07-24 01:00:00,2.556,2.556,2.48,4.37
2024-07-24 02:00:00,2.547,2.547,2.482,3.34
2024-07-24 03:00:00,2.547,2.547,2.482,4.0
2024-07-24 04:00:00,2.547,2.547,2.482,4.0
2024-07-24 05:00:00,2.556,2.556,2.48,3.79
2024-07-24 06:00:00,2.556,2.556,2.48,5.0
2024-07-24 07:00:00,3.0,3.0,3.0,8.68
2024-07-24 08:00:00,3.725,3.725,3.0,7.47
2024-07-24 09:00:00,3.955,3.955,3.0,7.29
2024-07-24 10:00:00,3.469,3.469,3.0,7.92
2024-07-24 11:00:00,3.469,3.469,3.0,8.96
2024-07-24 12:00:00,3.469,3.469,3.0,10.06
2024-07-24 13:00:00,3.781,3.781,3.0,10.26
2024-07-24 14:00:00,3.8,3.8,3.0,11.93
2024-07-24 15:00:00,4.495,4.495,4.209,10.0
2024-07-24 16:00:00,4.604,4.604,4.209,10.0
2024-07-24 17:00:00,5.567,5.567,4.464,10.26
2024-07-24 18:00:00,4.943,4.943,4.464,7.16
2024-07-24 19:00:00,4.569,4.569,4.41,10.0
2024-07-24 20:00:00,4.605,4.605,4.13,10.0
2024-07-24 21:00:00,6.034,6.034,4.13,11.51
2024-07-24 22:00:00,4.485,4.485,4.13,8.79
2024-07-24 23:00:00,2.556,2.556,2.48,4.93
2024-07-25 00:00:00,2.529,2.529,2.48,4.32
2024-07-25 01:00:00,2.488,2.488,2.488,4.0
2024-07-25 02:00:00,2.488,2.488,2.488,4.3
2024-07-25 03:00:00,2.488,2.488,2.488,3.0
2024-07-25 04:00:00,2.488,2.488,2.488,3.0
2024-07-25 05:00:00,2.488,2.488,2.488,5.02
2024-07-25 06:00:00,2.529,2.529,2.48,4.97
2024-07-25 07:00:00,3.0,3.0,3.0,8.55
2024-07-25 08:00:00,4.321,4.321,4.13,7.0
2024-07-25 09:00:00,4.13,4.13,4.13,5.75
2024-07-25 10:00:00,4.468,4.468,4.13,5.5
2024-07-25 11:00:00,4.468,4.468,4.13,5.5
2024-07-25 12:00:00,4.468,4.468,4.13,7.45
2024-07-25 13:00:00,3.769,3.769,3.0,7.91
2024-07-25 14:00:00,4.586,4.586,4.209,10.79
2024-07-25 15:00:00,4.95,4.95,4.209,13.2
2024-07-25 16:00:00,5.62,5.62,4.806,10.0
2024-07-25 17:00:00,6.022,6.022,5.206,13.87
2024-07-25 18:00:00,5.318,5.318,4.464,10.0
2024-07-25 19:00:00,4.713,4.713,4.209,10.0
2024-07-25 20:00:00,3.842,3.842,3.06,11.05
2024-07-25 21:00:00,4.774,4.774,4.13,9.94
2024-07-25 22:00:00,4.13,4.13,4.13,7.0
2024-07-25 23:00:00,2.529,2.529,2.48,4.0
2024-07-26 00:00:00,2.49,2.49,2.49,4.0
2024-07-26 01:00:00,2.531,2.531,2.482,3.0
2024-07-26 02:00:00,2.531,2.531,2.482,3.0
2024-07-26 03:00:00,2.531,2.531,2.482,3.82
2024-07-26 04:00:00,2.531,2.531,2.482,4.95
2024-07-26 05:00:00,2.531,2.531,2.482,5.59
2024-07-26 06:00:00,2.531,2.531,2.482,7.37
2024-07-26 07:00:00,2.99,2.99,2.99,7.02
2024-07-26 08:00:00,3.0,3.0,3.0,5.75
2024-07-26 09:00:00,3.0,3.0,3.0,5.75
2024-07-26 10:00:00,3.0,3.0,3.0,6.46
2024-07-26 11:00:00,3.0,3.0,3.0,6.21
2024-07-26 12:00:00,3.0,3.0,3.0,5.5
2024-07-26 13:00:00,3.0,3.0,3.0,5.5
2024-07-26 14:00:00,3.0,3.0,3.0,5.5
2024-07-26 15:00:00,4.13,4.13,4.13,6.09
2024-07-26 16:00:00,4.468,4.13,4.13,9.78
2024-07-26 17:00:00,4.283,4.283,4.13,12.71
2024-07-26 18:00:00,5.221,4.419,4.266,13.93
2024-07-26 19:00:00,4.283,4.283,4.13,11.05
2024-07-26 20:00:00,4.283,4.283,4.13,7.95
2024-07-26 21:00:00,3.5,3.5,3.5,5.75
2024-07-26 22:00:00,3.0,3.0,3.0,7.0
2024-07-26 23:00:00,2.54,2.54,2.48,5.09
2024-07-27 00:00:00,2.502,2.502,2.48,5.63
2024-07-27 01:00:00,2.502,2.502,2.48,3.0
2024-07-27 02:00:00,2.502,2.502,2.48,3.0
2024-07-27 03:00:00,2.429,2.429,2.32,3.0
2024-07-27 04:00:00,2.502,2.502,2.48,4.67
2024-07-27 05:00:00,2.502,2.502,2.48,9.61
2024-07-27 06:00:00,2.502,2.502,2.48,9.43
2024-07-27 07:00:00,2.511,2.511,2.5,11.29
2024-07-27 08:00:00,2.511,2.511,2.5,9.0
2024-07-27 09:00:00,2.52,2.52,2.52,5.75
2024-07-27 10:00:00,2.511,2.511,2.5,5.5
2024-07-27 11:00:00,2.511,2.511,2.5,5.0
2024-07-27 12:00:00,2.511,2.511,2.5,6.17
2024-07-27 13:00:00,2.511,2.511,2.5,5.5
2024-07-27 14:00:00,2.52,2.52,2.52,5.5
2024-07-27 15:00:00,2.99,2.99,2.99,6.24
2024-07-27 16:00:00,3.405,3.405,3.29,9.17
2024-07-27 17:00:00,4.283,4.283,4.13,10.89
2024-07-27 18:00:00,5.102,5.102,4.385,5.96
2024-07-27 19:00:00,4.645,4.645,4.13,5.96
2024-07-27 20:00:00,4.283,4.283,4.13,5.75
2024-07-27 21:00:00,3.0,3.0,3.0,5.75
2024-07-27 22:00:00,2.52,2.52,2.52,5.96
2024-07-27 23:00:00,2.502,2.502,2.48,4.0
2024-07-28 00:00:00,2.48,2.48,2.48,3.27
2024-07-28 01:00:00,2.3,2.3,2.3,3.0
2024-07-28 02:00:00,2.3,2.3,2.3,3.0
2024-07-28 03:00:00,2.3,2.3,2.3,3.0
2024-07-28 04:00:00,2.3,2.3,2.3,4.85
2024-07-28 05:00:00,2.3,2.3,2.3,8.82
2024-07-28 06:00:00,2.3,2.3,2.3,9.23
2024-07-28 07:00:00,2.5,2.5,2.5,7.85
2024-07-28 08:00:00,2.5,2.5,2.5,7.0
2024-07-28 09:00:00,2.5,2.5,2.5,5.75
2024-07-28 10:00:00,2.5,2.5,2.5,5.0
2024-07-28 11:00:00,2.5,2.5,2.5,5.5
2024-07-28 12:00:00,2.99,2.99,2.99,5.5
2024-07-28 13:00:00,2.99,2.99,2.99,5.5
2024-07-28 14:00:00,2.99,2.99,2.99,6.1
2024-07-28 15:00:00,3.879,3.879,3.77,9.08
2024-07-28 16:00:00,4.283,4.283,4.13,10.02
2024-07-28 17:00:00,5.0,5.0,4.525,7.3
2024-07-28 18:00:00,5.299,5.299,4.525,7.0
2024-07-28 19:00:00,4.687,4.687,4.271,7.0
2024-07-28 20:00:00,4.283,4.283,4.13,5.96
2024-07-28 21:00:00,4.874,4.874,4.23,8.01
2024-07-28 22:00:00,3.0,3.0,3.0,7.0
2024-07-28 23:00:00,2.491,2.491,2.48,4.0
2024-07-29 00:00:00,2.48,2.48,2.48,4.23
2024-07-29 01:00:00,2.3,2.3,2.3,4.79
2024-07-29 02:00:00,2.3,2.3,2.3,3.0
2024-07-29 03:00:00,2.3,2.3,2.3,3.0
2024-07-29 04:00:00,2.3,2.3,2.3,3.0
2024-07-29 05:00:00,2.3,2.3,2.3,3.0
2024-07-29 06:00:00,2.48,2.48,2.48,5.5
2024-07-29 07:00:00,2.5,2.5,2.5,8.42
2024-07-29 08:00:00,3.0,3.0,3.0,7.0
2024-07-29 09:00:00,3.0,3.0,3.0,5.75
2024-07-29 10:00:00,2.5,2.5,2.5,5.5
2024-07-29 11:00:00,2.99,2.99,2.99,5.5
2024-07-29 12:00:00,3.104,3.104,3.0,5.5
2024-07-29 13:00:00,3.093,3.093,3.0,5.5
2024-07-29 14:00:00,3.125,3.125,3.0,5.5
2024-07-29 15:00:00,4.49,4.49,4.13,5.5
2024-07-29 16:00:00,4.812,4.812,4.525,7.0
2024-07-29 17:00:00,4.815,4.815,4.547,7.0
2024-07-29 18:00:00,4.818,4.818,4.564,7.0
2024-07-29 19:00:00,4.385,4.385,4.13,5.75
2024-07-29 20:00:00,4.251,4.251,4.06,7.0
2024-07-29 21:00:00,4.779,4.779,3.83,11.51
2024-07-29 22:00:00,2.99,2.99,2.99,7.55
2024-07-29 23:00:00,2.491,2.491,2.48,4.6
2024-07-30 00:00:00,2.491,2.491,2.48,4.25
2024-07-30 01:00:00,2.43,2.43,2.43,3.0
2024-07-30 02:00:00,2.3,2.3,2.3,3.0
2024-07-30 03:00:00,2.3,2.3,2.3,3.0
2024-07-30 04:00:00,2.3,2.3,2.3,3.0
2024-07-30 05:00:00,2.3,2.3,2.3,4.34
2024-07-30 06:00:00,2.48,2.48,2.48,5.49
2024-07-30 07:00:00,2.99,2.99,2.99,10.0
2024-07-30 08:00:00,3.11,3.11,2.99,7.0
2024-07-30 09:00:00,3.12,3.12,3.0,5.75
2024-07-30 10:00:00,3.109,3.109,3.0,5.5
2024-07-30 11:00:00,3.0,3.0,3.0,5.5
2024-07-30 12:00:00,2.799,2.799,2.69,6.0
2024-07-30 13:00:00,3.925,3.925,3.2,5.5
2024-07-30 14:00:00,4.651,4.651,3.97,5.5
2024-07-30 15:00:00,5.222,5.222,4.209,5.5
2024-07-30 16:00:00,5.765,5.765,4.209,7.0
2024-07-30 17:00:00,6.258,6.258,4.282,11.91
2024-07-30 18:00:00,5.937,5.937,4.209,9.24
2024-07-30 19:00:00,5.148,5.148,4.13,5.75
2024-07-30 20:00:00,4.643,4.643,4.08,5.75
2024-07-30 21:00:00,3.65,3.65,2.99,10.88
2024-07-30 22:00:00,3.404,3.404,3.0,7.5
2024-07-30 23:00:00,2.491,2.491,2.48,5.0
2024-07-31 00:00:00,2.491,2.491,2.48,4.25
2024-07-31 01:00:00,2.48,2.48,2.48,3.0
2024-07-31 02:00:00,2.2,2.2,2.2,3.0
2024-07-31 03:00:00,2.2,2.2,2.2,3.0
2024-07-31 04:00:00,2.2,2.2,2.2,3.83
2024-07-31 05:00:00,2.48,2.48,2.48,4.23
2024-07-31 06:00:00,2.48,2.48,2.48,5.0
2024-07-31 07:00:00,2.68,2.68,2.68,7.01
2024-07-31 08:00:00,3.0,3.0,3.0,7.15
2024-07-31 09:00:00,3.0,3.0,3.0,5.75
2024-07-31 10:00:00,3.652,3.652,3.39,7.5
2024-07-31 11:00:00,5.982,5.982,5.0,10.25
2024-07-31 12:00:00,4.392,4.392,4.13,8.61
2024-07-31 13:00:00,2.5,2.5,2.09,6.0
2024-07-31 14:00:00,2.5,2.5,2.09,6.0
2024-07-31 15:00:00,2.553,2.553,2.091,6.0
2024-07-31 16:00:00,2.955,2.955,2.273,7.0
2024-07-31 17:00:00,3.537,3.537,2.907,8.03
2024-07-31 18:00:00,3.257,3.257,2.273,8.76
2024-07-31 19:00:00,2.745,2.745,2.273,7.9
2024-07-31 20:00:00,2.566,2.566,2.091,7.61
2024-07-31 21:00:00,4.533,4.533,3.0,12.33
2024-07-31 22:00:00,3.895,3.895,3.0,9.77
2024-07-31 23:00:00,3.724,3.724,2.48,6.76
2024-08-01 00:00:00,2.491,2.491,2.48,4.25
2024-08-01 01:00:00,2.195,2.195,1.95,3.0
2024-08-01 02:00:00,2.15,2.15,1.85,3.0
2024-08-01 03:00:00,2.15,2.15,1.85,3.0
2024-08-01 04:00:00,2.15,2.15,1.85,3.43
2024-08-01 05:00:00,2.15,2.15,1.85,4.15
2024-08-01 06:00:00,2.195,2.195,1.95,5.0
2024-08-01 07:00:00,2.5,2.5,2.5,8.06
2024-08-01 08:00:00,2.5,2.5,2.5,7.85
2024-08-01 09:00:00,2.5,2.5,2.5,5.75
2024-08-01 10:00:00,3.268,3.268,2.99,8.69
2024-08-01 11:00:00,3.955,3.955,3.0,5.5
2024-08-01 12:00:00,5.294,5.294,4.95,9.58
2024-08-01 13:00:00,5.25,5.25,4.85,6.22
2024-08-01 14:00:00,4.932,4.932,4.545,5.87
2024-08-01 15:00:00,15.077,15.077,14.695,15.44
2024-08-01 16:00:00,31.684,31.684,31.302,31.39
2024-08-01 17:00:00,42.151,42.151,41.755,41.72
2024-08-01 18:00:00,33.834,33.834,33.438,33.65
2024-08-01 19:00:00,14.87,14.87,14.475,15.52
2024-08-01 20:00:00,4.495,4.495,4.19,7.5
2024-08-01 21:00:00,3.273,3.273,2.045,10.0
2024-08-01 22:00:00,3.562,3.562,3.0,10.13
2024-08-01 23:00:00,2.731,2.731,2.48,6.76
2024-08-02 00:00:00,2.627,2.627,2.48,4.5
2024-08-02 01:00:00,2.338,2.338,2.0,3.0
2024-08-02 02:00:00,2.338,2.338,2.0,3.0
2024-08-02 03:00:00,2.273,2.273,2.0,3.0
2024-08-02 04:00:00,2.338,2.338,2.0,4.37
2024-08-02 05:00:00,2.338,2.338,2.0,4.37
2024-08-02 06:00:00,2.338,2.338,2.0,7.11
2024-08-02 07:00:00,2.338,2.338,2.0,10.56
2024-08-02 08:00:00,2.338,2.338,2.0,10.79
2024-08-02 09:00:00,2.338,2.338,2.0,12.43
2024-08-02 10:00:00,2.404,2.404,2.0,12.55
2024-08-02 11:00:00,3.505,3.505,2.99,15.38
2024-08-02 12:00:00,3.455,3.455,3.0,15.84
2024-08-02 13:00:00,5.17,5.17,4.793,6.0
2024-08-02 14:00:00,6.271,6.271,5.759,5.6
2024-08-02 15:00:00,35.357,35.357,34.948,34.47
2024-08-02 16:00:00,42.37,42.37,41.943,40.5
2024-08-02 17:00:00,56.002,56.002,55.593,54.32
2024-08-02 18:00:00,41.777,41.777,41.386,40.5
2024-08-02 19:00:00,20.237,20.237,20.078,20.33
2024-08-02 20:00:00,7.487,7.487,7.06,10.0
2024-08-02 21:00:00,3.436,3.436,2.99,15.0
2024-08-02 22:00:00,3.102,3.102,2.0,15.0
2024-08-02 23:00:00,2.338,2.338,2.0,12.24
2024-08-03 00:00:00,3.124,3.124,2.0,4.69
2024-08-03 01:00:00,2.273,2.273,2.0,3.0
2024-08-03 02:00:00,2.273,2.273,2.0,3.0
2024-08-03 03:00:00,2.205,2.205,1.85,3.0
2024-08-03 04:00:00,2.205,2.205,1.85,4.25
2024-08-03 05:00:00,2.21,2.21,1.85,4.26
2024-08-03 06:00:00,2.341,2.341,1.85,5.13
2024-08-03 07:00:00,2.483,2.483,1.85,7.06
2024-08-03 08:00:00,2.455,2.455,1.85,7.0
2024-08-03 09:00:00,2.41,2.41,2.0,5.75
2024-08-03 10:00:00,2.551,2.551,2.0,5.5
2024-08-03 11:00:00,2.398,2.398,2.0,6.0
2024-08-03 12:00:00,2.245,2.245,2.0,6.0
2024-08-03 13:00:00,2.638,2.638,2.0,6.0
2024-08-03 14:00:00,2.345,2.345,2.0,6.0
2024-08-03 15:00:00,3.665,3.665,2.99,6.0
2024-08-03 16:00:00,3.049,3.049,2.09,6.0
2024-08-03 17:00:00,3.99,3.99,2.876,7.0
2024-08-03 18:00:00,3.082,3.082,2.09,6.84
2024-08-03 19:00:00,2.418,2.418,2.045,11.21
2024-08-03 20:00:00,3.245,3.245,2.99,15.0
2024-08-03 21:00:00,3.661,3.661,2.99,13.22
2024-08-03 22:00:00,4.457,4.457,2.99,9.64
2024-08-03 23:00:00,2.742,2.742,2.42,7.0
2024-08-04 00:00:00,2.676,2.676,2.48,4.59
2024-08-04 01:00:00,2.676,2.676,2.48,3.0
2024-08-04 02:00:00,2.627,2.627,2.48,3.0
2024-08-04 03:00:00,2.409,2.409,2.0,3.0
2024-08-04 04:00:00,2.273,2.273,2.0,4.0
2024-08-04 05:00:00,2.273,2.273,2.0,4.0
2024-08-04 06:00:00,2.273,2.273,2.0,5.0
2024-08-04 07:00:00,2.458,2.458,2.0,5.75
2024-08-04 08:00:00,2.458,2.458,2.0,5.75
2024-08-04 09:00:00,2.458,2.458,2.0,5.75
