Time,RamU,RamD,Reg,Spin,STR,Sup
2024-06-21 19:00:00,3.03,0,17.71,6.98,0.0,0.45
2024-06-21 20:00:00,0.0,0,17.11,5.3,0.0,0.22
2024-06-21 21:00:00,0.0,0,15.76,3.95,0.0,0.22
2024-06-21 22:00:00,0.0,0,14.64,2.94,0.352,0.22
2024-06-21 23:00:00,0.0,0,14.64,2.75,0.084,0.2
2024-06-22 00:00:00,0.0,0,12.9,2.0,0.0,0.2
2024-06-22 01:00:00,0.0,0,11.96,0.86,0.0,0.18
2024-06-22 02:00:00,0.0,0,8.45,0.7,0.0,0.18
2024-06-22 03:00:00,0.0,0,7.58,0.32,0.0,0.18
2024-06-22 04:00:00,0.0,0,7.58,0.32,0.0,0.18
2024-06-22 05:00:00,0.0,0,7.3,0.55,0.0,0.18
2024-06-22 06:00:00,0.0,0,7.68,0.7,0.0,0.18
2024-06-22 07:00:00,0.0,0,10.2,0.7,0.0,0.18
2024-06-22 08:00:00,0.0,0,8.32,0.85,0.0,0.18
2024-06-22 09:00:00,0.0,0,11.14,1.02,0.047,0.18
2024-06-22 10:00:00,0.0,0,12.69,1.46,0.084,0.18
2024-06-22 11:00:00,0.0,0,12.69,2.0,0.094,0.18
2024-06-22 12:00:00,1.11,0,13.85,3.21,0.117,0.2
2024-06-22 13:00:00,3.55,0,15.09,4.4,0.084,0.2
2024-06-22 14:00:00,2.83,0,15.54,4.85,0.0,0.2
2024-06-22 15:00:00,5.0,0,17.72,5.87,0.0,0.2
2024-06-22 16:00:00,5.0,0,19.96,5.89,0.0,0.2
2024-06-22 17:00:00,5.0,0,20.91,6.98,0.0,0.2
2024-06-22 18:00:00,5.0,0,22.5,9.62,0.0,0.2
2024-06-22 19:00:00,4.89,0,20.23,8.1,0.0,0.2
2024-06-22 20:00:00,1.15,0,16.15,4.12,0.0,0.2
2024-06-22 21:00:00,0.0,0,15.0,3.95,0.084,0.2
2024-06-22 22:00:00,0.0,0,14.12,2.84,0.089,0.2
2024-06-22 23:00:00,0.0,0,14.64,2.12,0.084,0.2
2024-06-23 00:00:00,0.0,0,12.9,1.5,0.047,0.18
2024-06-23 01:00:00,0.0,0,11.13,0.88,0.0,0.18
2024-06-23 02:00:00,0.0,0,10.22,0.41,0.0,0.18
2024-06-23 03:00:00,0.0,0,6.93,0.32,0.0,0.18
2024-06-23 04:00:00,0.0,0,6.93,0.22,0.0,0.18
2024-06-23 05:00:00,0.0,0,6.93,0.25,0.0,0.18
2024-06-23 06:00:00,0.0,0,6.93,0.22,0.0,0.18
2024-06-23 07:00:00,0.0,0,6.93,0.32,0.0,0.18
2024-06-23 08:00:00,0.0,0,8.35,0.55,0.0,0.18
2024-06-23 09:00:00,0.0,0,10.58,1.24,0.0,0.18
2024-06-23 10:00:00,0.0,0,11.32,1.0,0.047,0.18
2024-06-23 11:00:00,0.0,0,12.49,1.61,0.084,0.18
2024-06-23 12:00:00,1.16,0,14.85,4.0,0.038,0.18
2024-06-23 13:00:00,5.0,0,15.83,5.4,0.0,0.2
2024-06-23 14:00:00,5.0,0,15.13,5.4,0.0,0.22
2024-06-23 15:00:00,5.0,0,14.17,6.59,0.0,0.22
2024-06-23 16:00:00,5.0,0,17.31,7.23,0.0,0.24
2024-06-23 17:00:00,9.32,0,21.78,12.39,0.0,0.45
2024-06-23 18:00:00,13.16,0,28.16,17.16,0.0,0.45
2024-06-23 19:00:00,11.77,0,29.11,15.77,0.0,0.45
2024-06-23 20:00:00,5.0,0,20.0,8.34,0.0,0.45
2024-06-23 21:00:00,0.0,0,16.67,4.0,0.0,0.45
2024-06-23 22:00:00,0.0,0,14.1,3.0,1.819,0.22
2024-06-23 23:00:00,0.0,0,13.85,2.84,0.117,0.2
2024-06-24 00:00:00,0.0,0,14.26,0.96,0.084,0.2
2024-06-24 01:00:00,0.0,0,11.56,1.0,0.0,0.2
2024-06-24 02:00:00,0.0,0,7.17,0.5,0.0,0.18
2024-06-24 03:00:00,0.0,0,5.39,0.53,0.0,0.18
2024-06-24 04:00:00,0.0,0,4.26,0.25,0.0,0.18
2024-06-24 05:00:00,0.0,0,5.01,0.25,0.0,0.18
2024-06-24 06:00:00,0.0,0,7.92,1.02,0.0,0.18
2024-06-24 07:00:00,0.0,0,9.33,1.0,0.0,0.18
2024-06-24 08:00:00,0.0,0,10.41,1.3,0.0,0.18
2024-06-24 09:00:00,0.0,0,11.98,1.08,0.042,0.18
2024-06-24 10:00:00,0.0,0,12.49,1.72,0.084,0.18
2024-06-24 11:00:00,0.72,0,11.56,1.86,0.0,0.2
2024-06-24 12:00:00,5.0,0,18.09,5.4,0.0,0.2
2024-06-24 13:00:00,5.0,0,15.7,5.5,0.0,0.2
2024-06-24 14:00:00,5.0,0,16.26,7.0,0.0,0.2
2024-06-24 15:00:00,5.0,0,17.23,7.5,0.0,0.2
2024-06-24 16:00:00,5.0,0,20.0,7.5,0.0,0.22
2024-06-24 17:00:00,7.5,0,20.92,10.0,0.0,0.24
2024-06-24 18:00:00,5.48,0,20.48,8.82,0.0,0.24
2024-06-24 19:00:00,5.0,0,18.83,8.73,0.0,0.24
2024-06-24 20:00:00,3.0,0,18.0,7.0,0.0,0.24
2024-06-24 21:00:00,0.0,0,15.44,4.88,0.0,0.22
2024-06-24 22:00:00,0.0,0,15.0,3.0,0.0,0.2
2024-06-24 23:00:00,0.0,0,10.84,2.0,0.0,0.2
2024-06-25 00:00:00,0.0,0,10.84,1.11,0.0,0.2
2024-06-25 01:00:00,0.0,0,11.66,1.0,0.0,0.2
2024-06-25 02:00:00,0.0,0,6.93,0.41,0.0,0.2
2024-06-25 03:00:00,0.0,0,8.12,0.21,0.0,0.2
2024-06-25 04:00:00,0.0,0,6.93,0.18,0.0,0.18
2024-06-25 05:00:00,0.0,0,7.92,0.2,0.0,0.2
2024-06-25 06:00:00,0.0,0,8.82,1.0,0.0,0.2
2024-06-25 07:00:00,0.0,0,10.41,1.46,0.0,0.2
2024-06-25 08:00:00,0.0,0,12.76,2.15,0.0,0.2
2024-06-25 09:00:00,0.0,0,12.23,2.0,0.084,0.2
2024-06-25 10:00:00,0.6,0,11.11,2.83,0.117,0.2
2024-06-25 11:00:00,3.29,0,10.9,4.0,0.352,0.22
2024-06-25 12:00:00,5.0,0,15.08,7.04,0.0,0.22
2024-06-25 13:00:00,5.0,0,15.91,9.28,0.0,0.24
2024-06-25 14:00:00,5.0,0,19.47,7.23,0.0,0.24
2024-06-25 15:00:00,6.52,0,21.52,10.49,0.0,0.45
2024-06-25 16:00:00,7.57,0,22.4,11.57,0.0,0.45
2024-06-25 17:00:00,9.76,0,23.98,14.34,0.0,0.45
2024-06-25 18:00:00,6.92,0,21.92,11.8,0.0,0.45
2024-06-25 19:00:00,5.0,0,18.88,9.0,0.0,0.45
2024-06-25 20:00:00,2.43,0,17.43,6.43,0.0,0.45
2024-06-25 21:00:00,0.0,0,15.99,4.0,0.0,0.45
2024-06-25 22:00:00,0.0,0,12.51,4.57,0.689,0.4
2024-06-25 23:00:00,0.0,0,12.99,2.84,0.352,0.22
2024-06-26 00:00:00,0.0,0,13.37,2.9,0.352,0.2
2024-06-26 01:00:00,0.0,0,12.96,2.84,0.117,0.2
2024-06-26 02:00:00,0.0,0,10.44,0.59,0.0,0.2
2024-06-26 03:00:00,0.0,0,7.96,0.55,0.0,0.2
2024-06-26 04:00:00,0.0,0,7.31,0.46,0.0,0.2
2024-06-26 05:00:00,0.0,0,6.55,0.36,0.0,0.2
2024-06-26 06:00:00,0.0,0,9.87,1.22,0.0,0.2
2024-06-26 07:00:00,0.0,0,10.44,1.46,0.0,0.2
2024-06-26 08:00:00,0.0,0,10.44,2.79,0.084,0.2
2024-06-26 09:00:00,0.0,0,10.44,2.79,0.117,0.18
2024-06-26 10:00:00,0.0,0,11.17,2.84,0.417,0.2
2024-06-26 11:00:00,0.16,0,13.21,3.0,0.422,0.2
2024-06-26 12:00:00,4.24,0,15.08,5.24,0.352,0.2
2024-06-26 13:00:00,4.58,0,13.3,6.81,0.084,0.24
2024-06-26 14:00:00,4.15,0,14.05,6.38,0.0,0.24
2024-06-26 15:00:00,4.9,0,14.81,7.13,0.0,0.24
2024-06-26 16:00:00,5.0,0,14.53,7.23,0.0,0.24
2024-06-26 17:00:00,5.0,0,14.8,8.0,0.0,0.24
2024-06-26 18:00:00,5.0,0,16.55,8.0,0.0,0.24
2024-06-26 19:00:00,5.0,0,16.36,8.06,0.0,0.24
2024-06-26 20:00:00,0.55,0,14.09,4.55,0.0,0.24
2024-06-26 21:00:00,0.33,0,15.33,6.33,0.0,0.24
2024-06-26 22:00:00,0.0,0,13.21,2.93,0.272,0.2
2024-06-26 23:00:00,0.0,0,13.21,2.79,0.084,0.2
2024-06-27 00:00:00,0.0,0,13.54,1.82,0.047,0.2
2024-06-27 01:00:00,0.0,0,10.55,1.47,0.0,0.2
2024-06-27 02:00:00,0.0,0,8.38,0.95,0.0,0.2
2024-06-27 03:00:00,0.0,0,7.89,0.5,0.0,0.2
2024-06-27 04:00:00,0.0,0,8.43,0.43,0.0,0.2
2024-06-27 05:00:00,0.0,0,8.38,0.5,0.0,0.2
2024-06-27 06:00:00,0.0,0,11.88,1.9,0.0,0.2
2024-06-27 07:00:00,0.0,0,11.88,1.5,0.0,0.2
2024-06-27 08:00:00,0.0,0,10.32,2.84,0.0,0.2
2024-06-27 09:00:00,0.0,0,11.86,2.53,0.084,0.2
2024-06-27 10:00:00,0.0,0,11.63,2.81,0.084,0.2
2024-06-27 11:00:00,0.0,0,12.83,2.84,0.117,0.2
2024-06-27 12:00:00,0.37,0,13.64,3.27,0.352,0.2
2024-06-27 13:00:00,0.52,0,13.05,3.36,0.084,0.2
2024-06-27 14:00:00,1.23,0,12.06,4.09,0.0,0.2
2024-06-27 15:00:00,1.66,0,13.12,4.02,0.0,0.2
2024-06-27 16:00:00,4.74,0,15.16,6.97,0.0,0.2
2024-06-27 17:00:00,4.82,0,16.94,7.82,0.0,0.2
2024-06-27 18:00:00,2.45,0,13.85,6.45,0.0,0.2
2024-06-27 19:00:00,0.0,0,10.09,4.21,0.0,0.2
2024-06-27 20:00:00,0.0,0,11.54,4.0,0.0,0.2
2024-06-27 21:00:00,0.0,0,13.59,2.95,0.0,0.2
2024-06-27 22:00:00,0.0,0,13.27,2.0,0.0,0.2
2024-06-27 23:00:00,0.0,0,11.8,1.5,0.0,0.18
2024-06-28 00:00:00,0.0,0,10.09,1.55,0.0,0.2
2024-06-28 01:00:00,0.0,0,12.1,2.44,0.0,0.18
2024-06-28 02:00:00,0.0,0,9.17,1.36,0.0,0.18
2024-06-28 03:00:00,0.0,0,6.56,1.27,0.0,0.18
2024-06-28 04:00:00,0.0,0,5.69,0.71,0.0,0.18
2024-06-28 05:00:00,0.0,0,7.32,1.0,0.0,0.18
2024-06-28 06:00:00,0.0,0,9.67,2.8,0.0,0.18
2024-06-28 07:00:00,0.0,0,9.5,2.81,0.0,0.18
2024-06-28 08:00:00,0.0,0,8.48,2.81,0.0,0.18
2024-06-28 09:00:00,0.0,0,8.69,1.75,0.0,0.18
2024-06-28 10:00:00,0.0,0,11.08,2.52,0.0,0.18
2024-06-28 11:00:00,0.0,0,10.84,2.8,0.0,0.18
2024-06-28 12:00:00,0.0,0,12.96,2.85,0.0,0.18
2024-06-28 13:00:00,1.27,0,14.41,3.77,0.0,0.2
2024-06-28 14:00:00,2.27,0,13.11,4.0,0.0,0.2
2024-06-28 15:00:00,1.86,0,12.87,4.25,0.0,0.2
2024-06-28 16:00:00,5.0,0,17.81,7.0,0.0,0.2
2024-06-28 17:00:00,5.0,0,19.05,7.76,0.0,0.2
2024-06-28 18:00:00,5.0,0,17.99,9.0,0.0,0.2
2024-06-28 19:00:00,3.74,0,16.21,7.0,0.0,0.2
2024-06-28 20:00:00,1.3,0,14.32,5.3,0.0,0.2
2024-06-28 21:00:00,0.0,0,12.62,3.76,0.0,0.2
2024-06-28 22:00:00,0.0,0,14.33,2.95,0.084,0.18
2024-06-28 23:00:00,0.0,0,12.68,2.83,0.0,0.18
2024-06-29 00:00:00,0.0,0,11.35,2.8,0.0,0.2
2024-06-29 01:00:00,0.0,0,11.73,1.5,0.0,0.18
2024-06-29 02:00:00,0.0,0,9.88,0.89,0.0,0.18
2024-06-29 03:00:00,0.0,0,8.51,0.83,0.0,0.18
2024-06-29 04:00:00,0.0,0,6.09,0.5,0.0,0.18
2024-06-29 05:00:00,0.0,0,6.95,0.5,0.0,0.18
2024-06-29 06:00:00,0.0,0,6.93,0.5,0.0,0.18
2024-06-29 07:00:00,0.0,0,7.32,0.5,0.0,0.18
2024-06-29 08:00:00,0.0,0,7.79,0.55,0.0,0.18
2024-06-29 09:00:00,0.0,0,10.68,1.0,0.0,0.18
2024-06-29 10:00:00,0.0,0,11.66,1.93,0.084,0.18
2024-06-29 11:00:00,0.0,0,12.77,2.81,0.084,0.18
2024-06-29 12:00:00,0.0,0,11.87,2.84,0.094,0.18
2024-06-29 13:00:00,1.09,0,14.13,3.93,0.084,0.18
2024-06-29 14:00:00,0.98,0,13.48,3.91,0.0,0.2
2024-06-29 15:00:00,1.41,0,13.77,4.09,0.0,0.2
2024-06-29 16:00:00,3.61,0,14.62,6.11,0.0,0.2
2024-06-29 17:00:00,4.37,0,13.7,6.06,0.0,0.2
2024-06-29 18:00:00,4.33,0,16.0,6.85,0.0,0.2
2024-06-29 19:00:00,5.0,0,19.05,8.69,0.0,0.2
2024-06-29 20:00:00,4.25,0,17.81,7.25,0.0,0.2
2024-06-29 21:00:00,1.5,0,13.37,4.74,0.005,0.2
2024-06-29 22:00:00,0.0,0,12.87,2.91,0.094,0.2
2024-06-29 23:00:00,0.0,0,13.24,2.81,0.084,0.18
2024-06-30 00:00:00,0.0,0,12.44,1.46,0.0,0.18
2024-06-30 01:00:00,0.0,0,11.79,0.86,0.0,0.18
2024-06-30 02:00:00,0.0,0,10.28,0.55,0.0,0.18
2024-06-30 03:00:00,0.0,0,8.32,0.55,0.0,0.18
2024-06-30 04:00:00,0.0,0,6.93,0.5,0.0,0.18
2024-06-30 05:00:00,0.0,0,6.68,0.5,0.0,0.18
2024-06-30 06:00:00,0.0,0,6.93,0.5,0.0,0.18
2024-06-30 07:00:00,0.0,0,6.93,0.5,0.0,0.18
2024-06-30 08:00:00,0.0,0,6.93,0.55,0.0,0.18
2024-06-30 09:00:00,0.0,0,8.82,0.5,0.0,0.18
2024-06-30 10:00:00,0.0,0,10.3,0.86,0.0,0.18
2024-06-30 11:00:00,0.0,0,10.3,0.86,0.0,0.18
2024-06-30 12:00:00,0.0,0,11.63,1.29,0.0,0.18
2024-06-30 13:00:00,0.0,0,12.59,2.84,0.0,0.18
2024-06-30 14:00:00,0.9,0,13.7,3.83,0.0,0.2
2024-06-30 15:00:00,1.26,0,14.6,4.0,0.0,0.2
2024-06-30 16:00:00,2.1,0,14.33,4.33,0.0,0.2
2024-06-30 17:00:00,5.0,0,15.94,6.32,0.0,0.2
2024-06-30 18:00:00,5.0,0,19.05,8.0,0.0,0.2
2024-06-30 19:00:00,2.54,0,14.33,6.27,0.0,0.2
2024-06-30 20:00:00,0.16,0,11.33,4.0,0.0,0.2
2024-06-30 21:00:00,0.0,0,11.0,3.0,0.0,0.2
2024-06-30 22:00:00,0.0,0,11.8,2.82,0.0,0.18
2024-06-30 23:00:00,0.0,0,11.6,0.86,0.0,0.18
2024-07-01 00:00:00,0.0,0,9.49,0.86,0.0,0.18
2024-07-01 01:00:00,0.0,0,10.54,1.02,0.0,0.18
2024-07-01 02:00:00,0.0,0,8.55,0.83,0.0,0.18
2024-07-01 03:00:00,0.0,0,8.65,0.83,0.0,0.18
2024-07-01 04:00:00,0.0,0,7.06,0.55,0.0,0.18
2024-07-01 05:00:00,0.0,0,8.13,1.0,0.0,0.18
2024-07-01 06:00:00,0.0,0,10.46,2.0,0.0,0.18
2024-07-01 07:00:00,0.0,0,12.6,2.5,0.0,0.18
2024-07-01 08:00:00,0.0,0,10.74,1.7,0.0,0.18
2024-07-01 09:00:00,0.0,0,8.76,1.01,0.0,0.18
2024-07-01 10:00:00,0.0,0,7.82,1.5,0.0,0.18
2024-07-01 11:00:00,0.0,0,8.34,2.03,0.0,0.18
2024-07-01 12:00:00,0.13,0,12.2,3.0,0.0,0.18
2024-07-01 13:00:00,2.4,0,13.3,3.22,0.0,0.18
2024-07-01 14:00:00,3.05,0,13.75,4.55,0.0,0.18
2024-07-01 15:00:00,3.56,0,13.81,4.61,0.0,0.18
2024-07-01 16:00:00,5.0,0,20.0,5.62,0.0,0.18
2024-07-01 17:00:00,5.0,0,18.93,7.67,0.0,0.2
2024-07-01 18:00:00,5.0,0,17.72,6.69,0.0,0.2
2024-07-01 19:00:00,3.88,0,17.1,6.11,0.0,0.2
2024-07-01 20:00:00,0.0,0,12.81,3.72,0.0,0.2
2024-07-01 21:00:00,0.0,0,10.8,2.85,0.0,0.18
2024-07-01 22:00:00,0.0,0,10.11,2.5,0.0,0.18
2024-07-01 23:00:00,0.0,0,10.94,0.83,0.0,0.18
2024-07-02 00:00:00,0.0,0,10.99,0.55,0.0,0.18
2024-07-02 01:00:00,0.0,0,9.89,1.0,0.0,0.18
2024-07-02 02:00:00,0.0,0,5.63,0.83,0.0,0.18
2024-07-02 03:00:00,0.0,0,4.64,0.55,0.0,0.18
2024-07-02 04:00:00,0.0,0,4.38,0.32,0.0,0.18
2024-07-02 05:00:00,0.0,0,5.65,0.55,0.0,0.18
2024-07-02 06:00:00,0.0,0,10.25,1.21,0.0,0.18
2024-07-02 07:00:00,0.0,0,10.39,1.02,0.0,0.18
2024-07-02 08:00:00,0.0,0,8.74,1.02,0.0,0.18
2024-07-02 09:00:00,0.0,0,10.03,0.93,0.0,0.18
2024-07-02 10:00:00,0.0,0,10.09,1.5,0.0,0.18
2024-07-02 11:00:00,0.0,0,10.84,1.08,0.0,0.18
2024-07-02 12:00:00,1.71,0,12.89,2.96,0.0,0.18
2024-07-02 13:00:00,3.57,0,15.95,4.25,0.0,0.18
2024-07-02 14:00:00,5.0,0,16.4,5.39,0.0,0.2
2024-07-02 15:00:00,5.0,0,17.55,6.45,0.0,0.2
2024-07-02 16:00:00,5.0,0,19.17,7.23,0.0,0.2
2024-07-02 17:00:00,5.0,0,19.38,8.0,0.0,0.24
2024-07-02 18:00:00,5.0,0,19.92,9.0,0.0,0.24
2024-07-02 19:00:00,5.0,0,18.29,9.0,0.0,0.24
2024-07-02 20:00:00,5.0,0,18.11,8.49,0.0,0.24
2024-07-02 21:00:00,0.0,0,15.0,5.23,0.0,0.24
2024-07-02 22:00:00,0.0,0,13.5,3.23,0.0,0.24
2024-07-02 23:00:00,0.0,0,10.84,2.7,0.0,0.22
2024-07-03 00:00:00,0.0,0,11.03,1.04,0.0,0.2
2024-07-03 01:00:00,0.0,0,8.55,0.7,0.0,0.2
2024-07-03 02:00:00,0.0,0,6.82,0.37,0.0,0.18
2024-07-03 03:00:00,0.0,0,5.5,0.18,0.0,0.18
2024-07-03 04:00:00,0.0,0,4.28,0.18,0.0,0.18
2024-07-03 05:00:00,0.0,0,6.79,0.18,0.0,0.18
2024-07-03 06:00:00,0.0,0,8.55,0.89,0.0,0.18
2024-07-03 07:00:00,0.0,0,11.77,1.55,0.0,0.18
2024-07-03 08:00:00,0.0,0,10.76,2.82,0.0,0.18
2024-07-03 09:00:00,0.0,0,10.76,2.82,0.333,0.18
2024-07-03 10:00:00,1.64,0,10.84,3.03,0.422,0.2
2024-07-03 11:00:00,4.16,0,12.16,4.53,0.422,0.22
2024-07-03 12:00:00,5.0,0,15.0,7.0,0.0,0.24
2024-07-03 13:00:00,5.0,0,16.08,7.23,0.0,0.45
2024-07-03 14:00:00,5.0,0,17.33,7.64,0.0,0.45
2024-07-03 15:00:00,5.0,0,18.17,7.23,0.0,0.45
2024-07-03 16:00:00,5.0,0,20.12,7.23,0.0,7.23
2024-07-03 17:00:00,5.0,0,19.86,7.23,0.0,7.23
2024-07-03 18:00:00,5.0,0,20.0,7.23,0.0,7.23
2024-07-03 19:00:00,5.0,0,18.79,8.04,0.0,8.04
2024-07-03 20:00:00,0.0,0,15.29,4.0,0.0,4.0
2024-07-03 21:00:00,0.0,0,15.0,3.98,0.0,3.98
2024-07-03 22:00:00,0.0,0,12.59,3.13,3.975,0.75
2024-07-03 23:00:00,0.0,0,11.17,2.84,2.147,0.45
2024-07-04 00:00:00,0.0,0,11.77,2.8,0.811,0.28
2024-07-04 01:00:00,0.0,0,10.71,2.72,0.084,0.4
2024-07-04 02:00:00,0.0,0,7.12,1.46,0.0,0.2
2024-07-04 03:00:00,0.0,0,6.82,1.0,0.0,0.18
2024-07-04 04:00:00,0.0,0,5.22,0.36,0.0,0.18
2024-07-04 05:00:00,0.0,0,6.82,0.33,0.0,0.18
2024-07-04 06:00:00,0.0,0,9.37,0.86,0.0,0.18
2024-07-04 07:00:00,0.0,0,9.94,1.0,0.0,0.18
2024-07-04 08:00:00,0.0,0,9.34,2.72,0.0,0.18
2024-07-04 09:00:00,0.0,0,11.22,2.76,0.084,0.18
2024-07-04 10:00:00,0.19,0,10.98,2.98,0.117,0.2
2024-07-04 11:00:00,2.42,0,11.06,4.0,0.352,0.2
2024-07-04 12:00:00,5.0,0,14.38,6.25,0.0,0.2
2024-07-04 13:00:00,5.0,0,16.54,7.5,0.0,0.2
2024-07-04 14:00:00,5.0,0,17.48,7.23,0.0,0.2
2024-07-04 15:00:00,4.77,0,15.75,7.0,0.0,0.2
2024-07-04 16:00:00,5.0,0,17.36,7.4,0.0,0.2
2024-07-04 17:00:00,5.0,0,16.86,8.85,0.0,0.2
2024-07-04 18:00:00,5.0,0,17.74,8.0,0.0,0.2
2024-07-04 19:00:00,5.0,0,19.08,9.0,0.0,0.2
2024-07-04 20:00:00,3.59,0,17.63,6.28,0.0,0.2
2024-07-04 21:00:00,0.06,0,14.65,6.24,0.0,0.2
2024-07-04 22:00:00,0.0,0,12.75,3.0,0.117,0.2
2024-07-04 23:00:00,0.0,0,11.55,2.79,0.084,0.2
2024-07-05 00:00:00,0.0,0,11.2,2.5,0.0,0.2
2024-07-05 01:00:00,0.0,0,11.97,1.73,0.0,0.18
2024-07-05 02:00:00,0.0,0,9.85,0.88,0.0,0.18
2024-07-05 03:00:00,0.0,0,6.82,0.55,0.0,0.18
2024-07-05 04:00:00,0.0,0,6.82,0.25,0.0,0.18
2024-07-05 05:00:00,0.0,0,6.82,0.55,0.0,0.18
2024-07-05 06:00:00,0.0,0,11.93,1.5,0.0,0.18
2024-07-05 07:00:00,0.0,0,10.63,1.5,0.0,0.18
2024-07-05 08:00:00,0.0,0,10.0,2.49,0.0,0.18
2024-07-05 09:00:00,0.0,0,10.07,2.03,0.052,0.18
2024-07-05 10:00:00,0.0,0,9.31,2.71,0.084,0.18
2024-07-05 11:00:00,0.0,0,9.92,2.5,0.084,0.18
2024-07-05 12:00:00,0.0,0,11.25,2.5,0.0,0.18
2024-07-05 13:00:00,0.0,0,10.93,2.5,0.0,0.18
2024-07-05 14:00:00,0.58,0,15.58,3.08,0.0,0.18
2024-07-05 15:00:00,1.0,0,15.64,3.0,0.0,0.18
2024-07-05 16:00:00,2.5,0,14.44,4.0,0.0,0.18
2024-07-05 17:00:00,2.9,0,12.8,4.14,0.0,0.18
2024-07-05 18:00:00,4.21,0,15.18,5.23,0.0,0.2
2024-07-05 19:00:00,4.71,0,16.1,6.17,0.0,0.2
2024-07-05 20:00:00,2.78,0,12.98,5.78,0.047,0.2
2024-07-05 21:00:00,1.28,0,12.49,5.74,0.084,0.2
2024-07-05 22:00:00,0.0,0,13.89,2.98,0.117,0.2
2024-07-05 23:00:00,0.0,0,12.19,2.81,0.084,0.2
2024-07-06 00:00:00,0.0,0,11.37,2.79,0.061,0.18
2024-07-06 01:00:00,0.0,0,11.21,2.09,0.0,0.18
2024-07-06 02:00:00,0.0,0,8.95,1.49,0.0,0.18
2024-07-06 03:00:00,0.0,0,8.28,0.57,0.0,0.18
2024-07-06 04:00:00,0.0,0,6.82,0.33,0.0,0.18
2024-07-06 05:00:00,0.0,0,5.69,0.36,0.0,0.18
2024-07-06 06:00:00,0.0,0,5.31,0.55,0.0,0.18
2024-07-06 07:00:00,0.0,0,6.82,0.5,0.0,0.18
2024-07-06 08:00:00,0.0,0,6.62,1.0,0.0,0.18
2024-07-06 09:00:00,0.0,0,10.54,2.34,0.047,0.18
2024-07-06 10:00:00,0.0,0,11.63,2.76,0.084,0.18
2024-07-06 11:00:00,0.0,0,10.81,2.84,0.117,0.2
2024-07-06 12:00:00,0.87,0,11.55,3.65,0.352,0.2
2024-07-06 13:00:00,1.22,0,12.48,4.0,0.084,0.24
2024-07-06 14:00:00,1.01,0,13.13,4.01,0.0,0.24
2024-07-06 15:00:00,1.67,0,12.51,4.51,0.0,0.24
2024-07-06 16:00:00,3.38,0,13.83,5.83,0.0,0.24
2024-07-06 17:00:00,5.0,0,17.69,8.44,0.0,0.24
2024-07-06 18:00:00,5.0,0,19.94,9.0,0.0,0.24
2024-07-06 19:00:00,4.99,0,17.55,8.94,0.084,0.24
2024-07-06 20:00:00,0.14,0,13.02,4.21,0.084,0.24
2024-07-06 21:00:00,0.0,0,12.26,4.25,0.084,0.24
2024-07-06 22:00:00,0.0,0,12.42,2.98,0.117,0.22
2024-07-06 23:00:00,0.0,0,12.05,2.82,0.084,0.2
2024-07-07 00:00:00,0.0,0,10.54,2.63,0.0,0.18
2024-07-07 01:00:00,0.0,0,8.83,0.55,0.0,0.18
2024-07-07 02:00:00,0.0,0,7.41,0.36,0.0,0.18
2024-07-07 03:00:00,0.0,0,5.34,0.33,0.0,0.18
2024-07-07 04:00:00,0.0,0,4.92,0.26,0.0,0.18
2024-07-07 05:00:00,0.0,0,3.78,0.23,0.0,0.18
2024-07-07 06:00:00,0.0,0,3.76,0.23,0.0,0.18
2024-07-07 07:00:00,0.0,0,4.96,0.25,0.0,0.18
2024-07-07 08:00:00,0.0,0,6.82,0.33,0.0,0.18
2024-07-07 09:00:00,0.0,0,7.46,0.55,0.0,0.18
2024-07-07 10:00:00,0.0,0,8.55,2.2,0.047,0.18
2024-07-07 11:00:00,0.0,0,11.55,2.79,0.094,0.18
2024-07-07 12:00:00,0.0,0,9.9,2.83,0.375,0.2
2024-07-07 13:00:00,0.86,0,10.84,3.19,0.117,0.2
2024-07-07 14:00:00,2.42,0,12.93,3.95,0.047,0.22
2024-07-07 15:00:00,1.9,0,12.76,4.13,0.0,0.24
2024-07-07 16:00:00,5.0,0,14.53,6.09,0.0,0.24
2024-07-07 17:00:00,5.0,0,18.86,9.0,0.0,0.45
2024-07-07 18:00:00,8.94,0,23.94,14.46,0.0,0.45
2024-07-07 19:00:00,7.92,0,22.92,14.43,0.0,0.45
2024-07-07 20:00:00,5.0,0,16.13,9.7,0.352,0.45
2024-07-07 21:00:00,0.0,0,15.0,7.48,0.417,0.45
2024-07-07 22:00:00,0.0,0,12.4,3.19,2.344,0.4
2024-07-07 23:00:00,0.0,0,11.62,2.84,1.027,0.24
2024-07-08 00:00:00,0.0,0,10.28,2.81,0.084,0.2
2024-07-08 01:00:00,0.0,0,10.02,2.5,0.0,0.2
2024-07-08 02:00:00,0.0,0,7.41,1.44,0.0,0.18
2024-07-08 03:00:00,0.0,0,7.0,0.64,0.0,0.18
2024-07-08 04:00:00,0.0,0,6.88,0.86,0.0,0.18
2024-07-08 05:00:00,0.0,0,7.36,1.12,0.0,0.18
2024-07-08 06:00:00,0.0,0,9.85,2.71,0.0,0.2
2024-07-08 07:00:00,0.0,0,10.63,2.77,0.084,0.2
2024-07-08 08:00:00,0.0,0,10.9,2.81,0.248,0.2
2024-07-08 09:00:00,0.06,0,12.11,2.84,0.422,0.2
