HourOfYear,mileage_factor_RegU_CAISO,mileage_factor_RegD_CAISO
6513,1.0141,0.9844
6514,0.9959,0.9745
6515,1.0090,0.9785
6516,1.0147,0.9772
6517,0.9923,0.9760
6518,0.9870,0.9882
6519,1.0007,0.9969
6520,0.9985,0.9991
6521,0.9985,1.0042
6522,1.0115,1.0077
6523,1.0040,0.9989
6524,0.9838,0.9980
6525,0.9993,0.9911
6526,0.9955,0.9925
6527,0.9960,0.9648
6528,0.9950,0.9437
6529,0.9915,0.9557
6530,0.9852,0.9758
6531,0.9863,0.9793
6532,0.9801,0.9746
6533,0.9961,0.9746
6534,1.0079,0.9819
6535,1.0115,1.0007
6536,1.0141,0.9687
6537,0.9961,0.9810
6538,1.0071,0.9789
6539,1.0017,0.9823
6540,1.0137,0.9601
6541,1.0266,0.9606
6542,1.0196,0.9656
6543,0.9956,0.9751
6544,0.9985,0.9638
6545,0.9883,0.9770
6546,0.9850,0.9880
6547,0.9858,1.0012
6548,0.9970,1.0011
6549,1.0016,0.9962
6550,1.0153,1.0163
6551,1.0053,0.9996
6552,1.0146,0.9999
6553,1.0190,1.0000
6554,1.0217,1.0114
6555,1.0278,1.0054
6556,1.0303,1.0013
6557,1.0101,1.0236
6558,1.0030,1.0304
6559,1.0113,1.0278
6560,1.0137,1.0175
6561,1.0206,1.0199
6562,1.0187,1.0268
6563,1.0105,1.0143
6564,1.0011,1.0001
6565,0.9860,1.0049
6566,0.9933,1.0114
6567,0.9814,1.0169
6568,0.9848,1.0108
6569,0.9865,1.0092
6570,0.9991,1.0115
6571,1.0201,1.0135
6572,1.0129,1.0092
6573,1.0153,0.9995
6574,1.0125,0.9962
6575,1.0021,1.0120
6576,1.0125,1.0154
6577,1.0138,1.0144
6578,1.0167,1.0055
6579,1.0218,0.9962
6580,1.0261,0.9941
6581,1.0198,0.9828
6582,1.0258,0.9932
6583,1.0196,1.0096
6584,1.0051,0.9954
6585,1.0087,0.9880
6586,1.0194,0.9926
6587,1.0098,0.9945
6588,0.9937,0.9965
6589,0.9960,1.0008
6590,0.9872,1.0168
6591,0.9844,0.9981
6592,0.9881,1.0171
6593,0.9633,1.0093
6594,0.9658,1.0030
6595,0.9685,1.0024
6596,0.9911,0.9956
6597,0.9913,1.0194
6598,1.0122,1.0179
6599,1.0213,1.0223
6600,1.0215,1.0290
6601,1.0208,1.0267
6602,1.0200,1.0145
6603,1.0176,1.0162
6604,1.0009,1.0072
6605,1.0039,1.0103
6606,1.0041,1.0002
6607,1.0052,0.9982
6608,1.0201,0.9942
6609,1.0146,0.9818
6610,1.0022,0.9760
6611,0.9967,0.9834
6612,1.0049,0.9689
6613,1.0066,0.9760
6614,1.0058,0.9817
6615,0.9923,0.9951
6616,1.0046,0.9855
6617,0.9982,0.9828
6618,1.0018,0.9635
6619,1.0006,0.9756
6620,0.9860,0.9910
6621,0.9919,1.0074
6622,0.9825,1.0221
6623,0.9887,1.0163
6624,0.9860,1.0119
6625,0.9868,1.0199
6626,0.9957,1.0097
6627,0.9850,1.0112
6628,1.0159,1.0131
6629,1.0053,1.0208
6630,1.0107,1.0137
6631,1.0169,1.0224
6632,1.0277,1.0231
6633,1.0166,1.0183
6634,1.0068,1.0109
6635,1.0155,0.9942
6636,1.0177,1.0073
6637,1.0196,1.0122
6638,1.0287,1.0180
6639,1.0244,1.0044
6640,1.0216,0.9849
6641,1.0298,1.0152
6642,1.0259,1.0072
6643,1.0120,0.9968
6644,1.0017,0.9906
6645,0.9989,1.0109
6646,1.0024,1.0053
6647,1.0106,0.9995
6648,1.0305,1.0178
6649,1.0227,1.0186
6650,1.0058,1.0163
6651,0.9903,1.0171
6652,0.9901,1.0135
6653,0.9918,1.0025
6654,0.9989,1.0134
6655,1.0213,1.0081
6656,1.0231,1.0025
6657,1.0197,0.9926
6658,1.0252,1.0047
6659,1.0062,1.0043
6660,1.0074,1.0094
6661,0.9912,1.0203
6662,1.0056,1.0176
6663,0.9923,1.0201
6664,1.0028,1.0256
6665,1.0096,1.0219
6666,1.0213,1.0231
6667,1.0090,1.0183
6668,1.0069,1.0235
6669,1.0146,1.0122
6670,1.0151,1.0169
6671,1.0168,1.0101
6672,1.0204,1.0171
6673,1.0137,1.0056
6674,1.0025,1.0152
6675,0.9948,0.9907
6676,0.9950,0.9980
6677,0.9891,0.9843
6678,0.9885,0.9889
6679,0.9904,0.9809
6680,1.0059,0.9845
6681,0.9949,0.9939
6682,0.9889,0.9847
6683,0.9905,0.9845
6684,0.9829,0.9572
6685,0.9583,0.9787
6686,0.9603,1.0051
6687,0.9652,1.0156
6688,0.9731,1.0109
6689,0.9692,1.0205
6690,0.9900,1.0192
6691,0.9989,1.0278
6692,0.9890,1.0222
6693,0.9855,1.0240
6694,0.9819,1.0147
6695,0.9754,0.9946
6696,0.9903,1.0131
6697,0.9824,1.0261
6698,0.9865,1.0263
6699,0.9843,1.0170
6700,0.9853,1.0113
6701,0.9973,1.0111
6702,1.0007,1.0304
6703,1.0039,1.0238
6704,1.0061,1.0139
6705,1.0093,1.0011
6706,0.9981,0.9867
6707,0.9923,0.9813
6708,0.9970,0.9971
6709,0.9910,0.9818
6710,0.9894,0.9884
6711,0.9939,0.9908
6712,1.0050,0.9908
6713,1.0119,0.9837
6714,1.0242,0.9918
6715,1.0212,0.9946
6716,1.0184,1.0023
6717,1.0090,1.0055
6718,1.0124,0.9942
6719,1.0216,0.9923
6720,1.0125,0.9957
6721,1.0143,0.9818
6722,1.0219,0.9933
6723,1.0103,1.0076
6724,1.0134,1.0084
6725,1.0165,1.0031
6726,0.9933,0.9891
6727,0.9896,0.9867
6728,0.9814,0.9946
6729,0.9801,1.0041
6730,0.9799,1.0096
6731,0.9832,0.9745
6732,0.9945,0.9696
6733,1.0066,0.9806
6734,1.0070,0.9723
6735,1.0175,0.9715
6736,1.0219,0.9693
6737,1.0171,0.9607
6738,1.0273,0.9740
6739,1.0230,0.9845
6740,1.0211,0.9868
6741,1.0084,1.0026
6742,1.0102,1.0072
6743,1.0122,1.0074
6744,1.0178,1.0067
6745,1.0125,1.0133
6746,1.0036,1.0151
6747,1.0067,1.0066
6748,1.0122,1.0094
6749,1.0069,1.0173
6750,0.9980,1.0275
6751,0.9946,1.0443
6752,1.0100,1.0488
6753,0.9994,1.0291
6754,0.9904,1.0274
6755,1.0091,1.0321
6756,1.0060,1.0119
6757,0.9938,1.0117
6758,0.9821,1.0056
6759,0.9906,0.9989
6760,0.9953,1.0030
6761,1.0015,0.9938
6762,0.9934,0.9880
6763,0.9838,0.9851
6764,0.9916,0.9767
6765,0.9836,0.9761
6766,0.9851,0.9938
6767,0.9798,0.9854
6768,0.9984,0.9889
6769,1.0071,0.9899
6770,1.0298,1.0077
6771,1.0302,1.0137
6772,1.0275,1.0107
6773,1.0287,1.0230
6774,1.0092,1.0130
6775,0.9913,1.0250
6776,0.9994,1.0329
6777,0.9942,1.0292
6778,0.9952,1.0183
6779,0.9813,1.0269
6780,0.9800,1.0290
6781,0.9803,1.0306
6782,0.9923,1.0283
6783,0.9949,1.0201
6784,0.9833,1.0221
6785,0.9816,1.0104
6786,0.9950,1.0018
6787,0.9918,1.0152
6788,1.0015,1.0359
6789,0.9963,1.0275
6790,1.0000,1.0330
6791,1.0005,1.0303
6792,0.9994,1.0237
6793,0.9876,1.0172
6794,0.9752,1.0275
6795,0.9819,1.0200
6796,0.9855,1.0114
6797,0.9833,1.0198
6798,0.9784,1.0306
6799,0.9945,1.0323
6800,1.0045,1.0112
6801,1.0105,1.0074
6802,1.0232,1.0190
6803,1.0090,1.0174
6804,1.0099,1.0006
6805,0.9955,1.0068
6806,0.9926,1.0026
6807,0.9911,0.9927
6808,0.9866,0.9813
6809,0.9887,0.9865
6810,1.0103,0.9952
6811,1.0108,0.9870
6812,1.0177,0.9705
6813,1.0154,0.9861
6814,0.9974,1.0006
6815,0.9921,0.9926
6816,0.9887,0.9911
6817,0.9904,1.0091
6818,0.9976,0.9998
6819,1.0059,1.0049
6820,1.0080,1.0009
6821,1.0162,0.9907
6822,1.0073,0.9869
6823,1.0111,0.9758
6824,1.0136,0.9761
6825,1.0193,0.9726
6826,1.0092,0.9767
6827,1.0242,0.9957
6828,1.0127,0.9926
6829,1.0061,0.9892
6830,1.0118,0.9815
6831,0.9954,0.9960
6832,0.9877,0.9965
6833,0.9908,1.0119
6834,0.9759,1.0057
6835,0.9730,1.0085
6836,0.9787,0.9950
6837,0.9751,0.9989
6838,0.9958,1.0118
6839,1.0032,1.0118
6840,1.0067,1.0053
6841,1.0068,0.9872
6842,1.0125,0.9945
6843,1.0108,1.0067
6844,0.9998,1.0053
6845,1.0029,0.9973
6846,0.9959,0.9847
6847,1.0005,0.9876
6848,1.0031,0.9918
6849,0.9968,0.9887
6850,1.0161,0.9962
6851,1.0248,0.9989
6852,1.0198,1.0025
6853,1.0208,1.0128
6854,1.0200,1.0035
6855,1.0115,1.0001
6856,1.0146,1.0076
6857,1.0101,1.0044
6858,0.9955,1.0149
6859,0.9917,1.0044
6860,0.9886,1.0129
6861,0.9731,1.0172
6862,0.9901,1.0175
6863,0.9871,1.0282
6864,0.9860,1.0220
6865,1.0090,1.0286
6866,0.9985,1.0251
6867,0.9979,1.0307
6868,0.9839,1.0314
6869,0.9810,1.0277
6870,0.9797,1.0172
6871,0.9936,1.0093
6872,0.9872,1.0115
6873,0.9972,1.0228
6874,1.0223,1.0175
6875,1.0341,1.0181
6876,1.0020,1.0150
6877,1.0061,1.0210
6878,1.0193,1.0157
6879,1.0083,1.0138
6880,1.0060,1.0033
6881,1.0021,1.0067
6882,1.0104,0.9969
6883,1.0041,1.0130
6884,1.0208,1.0050
6885,1.0282,1.0033
6886,1.0088,0.9827
6887,0.9930,0.9809
6888,0.9962,0.9803
6889,0.9950,0.9929
6890,0.9952,0.9876
6891,0.9909,0.9918
6892,0.9829,1.0063
6893,0.9862,1.0097
6894,0.9930,1.0033
6895,1.0038,1.0145
6896,1.0140,0.9920
6897,1.0118,0.9981
6898,1.0129,1.0090
6899,0.9953,0.9984
6900,1.0027,0.9771
6901,1.0144,0.9719
6902,1.0177,0.9752
6903,1.0141,0.9719
6904,1.0028,0.9812
6905,0.9936,0.9756
6906,0.9930,0.9782
6907,0.9984,0.9899
6908,0.9799,0.9936
6909,0.9715,0.9808
6910,0.9853,0.9985
6911,1.0036,0.9973
6912,1.0014,1.0009
6913,1.0071,1.0086
6914,1.0048,0.9981
6915,1.0050,0.9850
6916,0.9941,0.9809
6917,1.0003,0.9997
6918,0.9935,0.9974
6919,0.9969,1.0049
6920,1.0043,0.9995
6921,1.0092,0.9970
6922,1.0002,1.0181
6923,1.0026,1.0133
6924,0.9969,1.0033
6925,1.0042,1.0032
6926,1.0110,0.9880
6927,1.0161,0.9782
6928,1.0268,0.9923
6929,1.0268,0.9963
6930,1.0361,0.9992
6931,1.0363,0.9977
6932,1.0236,0.9866
6933,1.0218,0.9976
6934,1.0279,1.0133
6935,1.0336,0.9977
6936,1.0240,1.0022
6937,1.0160,0.9858
6938,1.0192,0.9828
6939,1.0092,1.0060
6940,1.0063,1.0144
6941,1.0068,1.0158
6942,1.0048,0.9969
6943,1.0120,1.0059
6944,1.0173,1.0073
6945,1.0162,1.0029
6946,1.0037,0.9930
6947,1.0163,0.9840
6948,1.0070,0.9793
6949,1.0013,0.9889
6950,0.9941,0.9900
6951,0.9820,0.9925
6952,0.9947,1.0050
6953,1.0125,0.9920
6954,0.9991,0.9755
6955,0.9829,0.9871
6956,0.9875,0.9783
6957,0.9931,0.9774
6958,0.9751,0.9786
6959,0.9703,0.9812
6960,0.9878,0.9662
6961,0.9957,0.9715
6962,1.0085,0.9927
6963,0.9976,0.9912
6964,0.9981,0.9948
6965,0.9979,1.0039
6966,1.0081,1.0148
6967,1.0009,1.0237
6968,0.9962,1.0151
6969,1.0015,1.0175
6970,1.0084,1.0299
6971,1.0028,1.0211
6972,1.0044,1.0311
6973,1.0122,1.0212
6974,1.0129,1.0183
6975,1.0066,1.0349
6976,1.0081,1.0193
6977,1.0126,0.9956
6978,1.0111,1.0018
6979,1.0140,1.0102
6980,1.0201,1.0050
6981,1.0203,1.0020
6982,1.0245,1.0085
6983,1.0186,1.0017
6984,1.0109,0.9974
6985,1.0218,1.0056
6986,0.9975,1.0132
6987,1.0018,1.0107
6988,0.9988,1.0016
6989,1.0052,1.0087
6990,0.9935,1.0099
6991,0.9981,0.9997
6992,1.0038,0.9914
6993,1.0068,0.9890
6994,0.9976,1.0036
6995,0.9926,0.9939
6996,1.0004,1.0125
6997,0.9993,1.0220
6998,0.9813,1.0241
6999,0.9804,1.0152
7000,0.9947,1.0318
7001,0.9944,1.0259
7002,0.9834,1.0154
7003,0.9832,1.0087
7004,0.9861,0.9931
7005,0.9818,0.9856
7006,0.9974,0.9813
7007,0.9951,0.9834
7008,0.9940,0.9845
7009,0.9937,0.9742
7010,0.9784,0.9754
7011,0.9858,0.9774
7012,0.9830,0.9772
7013,0.9639,0.9834
7014,0.9568,0.9896
7015,0.9642,0.9965
7016,0.9819,0.9846
7017,0.9917,0.9788
7018,0.9983,0.9770
7019,0.9995,0.9882
7020,1.0031,0.9924
7021,1.0034,0.9921
7022,0.9961,0.9922
7023,0.9905,1.0049
7024,0.9923,1.0183
7025,0.9868,1.0132
7026,0.9739,1.0055
7027,0.9841,0.9849
7028,0.9910,0.9915
7029,0.9771,0.9935
7030,0.9701,1.0030
7031,0.9786,1.0112
7032,0.9721,1.0081
7033,0.9774,0.9944
7034,0.9891,1.0077
7035,0.9869,0.9996
7036,0.9953,1.0124
7037,0.9916,1.0166
7038,0.9901,0.9959
7039,0.9957,0.9929
7040,1.0026,0.9881
7041,0.9907,0.9635
7042,0.9804,0.9573
7043,0.9701,0.9509
7044,0.9908,0.9682
7045,0.9885,0.9684
7046,0.9842,0.9726
7047,0.9898,0.9775
7048,0.9766,1.0016
7049,0.9774,1.0014
7050,0.9816,0.9958
7051,0.9761,0.9905
7052,0.9699,0.9882
7053,0.9720,0.9942
7054,0.9726,0.9923
7055,0.9729,0.9848
7056,0.9642,0.9881
7057,0.9571,1.0012
7058,0.9763,1.0020
7059,0.9687,0.9963
7060,0.9725,0.9985
7061,0.9760,0.9786
7062,0.9760,0.9802
7063,0.9789,0.9757
7064,0.9795,0.9632
7065,0.9795,0.9825
7066,0.9928,0.9807
7067,0.9854,0.9764
7068,0.9823,0.9812
7069,0.9938,0.9712
7070,0.9896,0.9700
7071,0.9874,0.9686
7072,0.9842,0.9721
7073,0.9966,0.9953
7074,1.0053,1.0113
7075,0.9935,0.9950
7076,1.0076,0.9961
7077,0.9865,0.9906
7078,0.9737,0.9947
7079,0.9641,0.9824
7080,0.9606,1.0043
7081,0.9638,1.0026
7082,0.9607,0.9961
7083,0.9568,0.9899
7084,0.9689,0.9933
7085,0.9712,0.9858
7086,0.9831,0.9825
7087,0.9940,0.9893
7088,0.9960,0.9800
7089,1.0025,0.9851
7090,0.9997,0.9921
7091,0.9879,0.9797
7092,0.9767,0.9844
7093,0.9627,0.9879
7094,0.9758,0.9979
7095,0.9809,0.9950
7096,0.9568,0.9864
7097,0.9698,0.9782
7098,0.9752,0.9695
7099,0.9708,0.9742
7100,0.9670,0.9705
7101,0.9698,0.9855
7102,0.9854,0.9888
7103,0.9878,0.9940
7104,0.9828,0.9959
7105,1.0054,0.9950
7106,1.0128,1.0074
7107,1.0186,0.9902
7108,1.0240,0.9917
7109,1.0304,0.9797
7110,1.0287,0.9666
7111,1.0237,0.9601
7112,1.0203,0.9847
7113,1.0041,0.9836
7114,0.9830,0.9874
7115,0.9925,1.0034
7116,1.0104,0.9927
7117,1.0051,0.9920
7118,1.0168,0.9907
7119,1.0277,1.0002
7120,1.0180,1.0115
7121,1.0257,0.9995
7122,1.0268,0.9922
7123,1.0189,1.0047
7124,1.0203,0.9969
7125,1.0192,0.9950
7126,0.9979,0.9912
7127,1.0209,1.0019
7128,1.0073,1.0043
7129,1.0078,0.9852
7130,1.0230,0.9781
7131,1.0164,0.9779
7132,1.0067,0.9805
7133,1.0066,0.9968
7134,1.0023,1.0000
7135,1.0130,0.9974
7136,1.0030,1.0009
7137,0.9973,0.9998
7138,0.9970,0.9936
7139,0.9858,0.9865
7140,0.9834,0.9857
7141,0.9815,0.9775
7142,0.9733,0.9825
7143,0.9725,0.9956
7144,0.9842,1.0019
7145,0.9689,1.0085
7146,0.9838,0.9992
7147,0.9820,0.9874
7148,0.9882,0.9973
7149,0.9995,1.0004
7150,0.9910,0.9982
7151,0.9968,1.0043
7152,0.9854,1.0009
7153,0.9754,1.0155
7154,0.9776,1.0184
7155,0.9802,1.0148
7156,0.9926,0.9983
7157,0.9805,0.9936
7158,0.9894,1.0059
7159,0.9876,1.0106
7160,0.9885,1.0235
7161,0.9711,1.0109
7162,0.9743,0.9929
7163,0.9856,1.0023
7164,0.9853,1.0095
7165,0.9845,1.0087
7166,1.0040,1.0160
7167,1.0026,1.0264
7168,0.9857,1.0189
7169,0.9738,1.0282
7170,0.9918,1.0075
7171,0.9885,1.0070
7172,0.9977,1.0063
7173,0.9945,1.0080
7174,0.9989,1.0136
7175,0.9948,1.0198
7176,0.9943,1.0118
7177,0.9993,0.9996
7178,0.9878,1.0078
7179,0.9925,0.9982
7180,0.9954,0.9836
7181,0.9821,0.9897
7182,1.0096,0.9889
7183,1.0044,0.9773
7184,0.9939,0.9685
7185,1.0084,0.9728
7186,0.9954,0.9740
7187,0.9905,0.9824
7188,0.9935,0.9880
7189,0.9892,0.9933
7190,0.9960,0.9868
7191,1.0016,0.9873
7192,0.9942,0.9936
7193,1.0086,0.9928
7194,1.0042,1.0040
7195,1.0052,0.9988
7196,1.0007,1.0040
7197,0.9965,1.0047
7198,0.9965,0.9976
7199,1.0139,1.0054
7200,1.0152,0.9988
7201,1.0029,1.0040
7202,1.0031,1.0106
7203,0.9974,1.0161
7204,1.0067,1.0131
7205,1.0045,0.9995
7206,0.9907,1.0026
7207,0.9961,1.0172
7208,0.9893,1.0304
7209,0.9949,1.0180
7210,1.0045,1.0171
7211,1.0011,1.0063
7212,0.9994,1.0202
7213,1.0011,1.0231
7214,0.9949,1.0206
7215,0.9966,1.0226
7216,0.9991,1.0005
7217,0.9912,0.9964
7218,1.0037,0.9999
7219,0.9874,0.9916
7220,0.9970,0.9898
7221,1.0101,0.9959
7222,1.0154,1.0019
7223,1.0030,0.9992
7224,1.0103,0.9989
7225,1.0276,0.9905
7226,1.0209,0.9861
7227,1.0171,0.9955
7228,1.0210,0.9866
7229,1.0093,0.9984
7230,0.9936,1.0081
7231,0.9986,1.0113
7232,0.9992,1.0142
7233,0.9899,0.9999
7234,0.9953,1.0054
7235,0.9930,0.9947
7236,0.9976,0.9795
7237,0.9998,0.9862
7238,1.0010,1.0054
7239,1.0007,0.9981
7240,0.9847,1.0029
7241,0.9738,1.0066
7242,0.9949,1.0062
7243,1.0084,0.9915
7244,1.0044,0.9952
7245,1.0075,1.0101
7246,0.9909,1.0173
7247,0.9791,0.9971
7248,0.9561,1.0080
7249,0.9542,1.0063
7250,0.9567,1.0169
7251,0.9710,1.0006
7252,0.9741,0.9952
7253,0.9812,0.9967
7254,0.9813,1.0089
7255,0.9835,1.0057
7256,0.9832,0.9998
7257,0.9886,0.9986
7258,0.9658,1.0164
7259,0.9719,1.0045
7260,0.9756,0.9998
7261,0.9952,0.9907
7262,0.9982,0.9971
7263,1.0129,0.9885
7264,1.0034,0.9918
7265,0.9960,0.9861
7266,1.0119,0.9923
7267,1.0076,0.9954
7268,0.9989,1.0041
7269,0.9993,1.0079
7270,1.0011,1.0175
7271,1.0122,1.0348
7272,1.0026,1.0496
7273,1.0089,1.0446
7274,1.0232,1.0389
7275,1.0292,1.0287
7276,1.0403,1.0212
7277,1.0331,1.0201
7278,1.0326,1.0083
7279,1.0196,1.0124
7280,1.0384,0.9935
7281,1.0396,0.9961
7282,1.0345,0.9895
7283,1.0277,0.9881
7284,1.0033,0.9956
7285,0.9830,0.9866
7286,0.9761,0.9829
7287,0.9755,0.9752
7288,0.9859,0.9917
7289,0.9958,0.9754
7290,0.9966,0.9757
7291,1.0001,0.9878
7292,0.9985,1.0002
7293,1.0087,1.0108
7294,1.0005,1.0154
7295,0.9975,1.0047
7296,0.9997,1.0055
7297,0.9928,0.9884
7298,0.9805,0.9837
7299,0.9873,0.9767
7300,1.0101,0.9758
7301,1.0093,0.9791
7302,1.0144,0.9717
7303,1.0087,0.9892
7304,1.0107,0.9797
7305,0.9959,0.9862
7306,0.9869,0.9732
7307,0.9948,0.9795
7308,0.9936,0.9715
7309,0.9796,0.9882
7310,0.9795,0.9896
7311,0.9916,0.9868
7312,0.9875,0.9937
7313,0.9691,0.9935
7314,0.9907,1.0001
7315,0.9934,1.0087
7316,1.0094,1.0053
7317,1.0109,1.0037
7318,1.0030,0.9920
7319,1.0057,1.0023
7320,1.0076,1.0028
7321,1.0229,1.0079
7322,1.0304,1.0030
7323,1.0311,0.9860
7324,1.0289,0.9813
7325,1.0244,0.9636
7326,1.0147,0.9677
7327,1.0218,0.9842
7328,1.0140,0.9771
7329,1.0092,0.9977
7330,1.0082,0.9890
7331,1.0010,0.9745
7332,0.9968,0.9683
7333,0.9974,0.9794
7334,0.9971,0.9810
7335,1.0109,0.9908
7336,0.9950,1.0034
7337,1.0010,0.9935
7338,0.9965,0.9995
7339,0.9939,0.9865
7340,0.9734,0.9800
7341,0.9715,0.9878
7342,0.9814,0.9985
7343,0.9785,0.9946
7344,0.9781,0.9991
7345,0.9793,0.9956
7346,0.9849,1.0215
7347,1.0028,1.0185
7348,1.0016,1.0150
7349,1.0276,1.0036
7350,1.0461,1.0018
7351,1.0526,1.0044
7352,1.0523,1.0013
7353,1.0459,0.9955
7354,1.0514,1.0020
7355,1.0612,0.9972
7356,1.0511,1.0061
7357,1.0443,0.9992
7358,1.0432,0.9935
7359,1.0344,1.0019
7360,1.0416,1.0073
7361,1.0228,1.0191
7362,1.0218,1.0074
7363,1.0071,1.0069
7364,1.0054,1.0138
7365,0.9977,1.0233
7366,0.9976,1.0282
7367,0.9828,1.0223
7368,0.9914,1.0228
7369,0.9895,1.0062
7370,1.0010,1.0275
7371,1.0004,1.0259
7372,1.0079,1.0198
7373,1.0023,1.0232
7374,1.0091,1.0188
7375,1.0266,1.0336
7376,1.0149,1.0473
7377,1.0195,1.0332
7378,1.0047,1.0285
7379,1.0026,1.0231
7380,0.9853,1.0020
7381,0.9940,1.0077
7382,0.9897,1.0065
7383,0.9984,1.0120
7384,1.0015,0.9980
7385,0.9990,1.0101
7386,1.0062,1.0085
7387,1.0148,0.9926
7388,1.0083,0.9809
7389,1.0168,0.9840
7390,1.0117,0.9822
7391,0.9846,0.9773
7392,0.9894,0.9846
7393,0.9854,0.9914
7394,0.9846,0.9952
7395,0.9690,0.9840
7396,0.9774,0.9860
7397,0.9752,0.9900
7398,0.9750,0.9804
7399,0.9891,0.9881
7400,0.9720,0.9924
7401,0.9804,0.9783
7402,0.9876,0.9740
7403,0.9920,0.9781
7404,1.0035,0.9887
7405,1.0109,0.9657
7406,1.0101,0.9820
7407,1.0014,0.9820
7408,0.9971,0.9955
7409,0.9974,0.9736
7410,0.9767,0.9697
7411,0.9764,0.9806
7412,0.9915,0.9937
7413,0.9895,1.0070
7414,0.9988,1.0140
7415,1.0069,1.0112
7416,1.0167,1.0145
7417,1.0108,1.0239
7418,1.0065,1.0295
7419,1.0081,1.0201
7420,0.9994,1.0232
7421,0.9931,1.0190
7422,1.0035,1.0282
7423,0.9965,1.0186
7424,1.0018,1.0218
7425,1.0051,1.0274
7426,1.0041,1.0142
7427,1.0058,1.0070
7428,1.0109,1.0229
7429,1.0220,1.0252
7430,1.0095,1.0341
7431,0.9989,1.0226
7432,0.9982,1.0110
7433,1.0017,1.0107
7434,1.0040,1.0041
7435,1.0189,0.9809
7436,1.0067,0.9964
7437,0.9905,1.0124
7438,0.9969,1.0226
7439,0.9995,1.0334
7440,0.9983,1.0332
7441,1.0060,1.0246
7442,0.9900,1.0407
7443,0.9761,1.0470
7444,0.9623,1.0458
7445,0.9627,1.0144
7446,0.9806,1.0138
7447,0.9706,1.0085
7448,0.9763,1.0102
7449,0.9834,1.0012
7450,1.0005,1.0047
7451,0.9926,0.9970
7452,0.9857,1.0045
7453,0.9977,0.9943
7454,0.9884,0.9981
7455,1.0015,1.0008
7456,1.0045,1.0035
7457,0.9876,0.9995
7458,0.9958,0.9950
7459,1.0007,1.0073
7460,0.9983,1.0069
7461,0.9930,1.0021
7462,1.0089,0.9987
7463,0.9850,1.0041
7464,0.9740,0.9970
7465,0.9739,0.9946
7466,0.9831,0.9907
7467,0.9861,1.0070
7468,0.9822,1.0028
7469,0.9903,0.9923
7470,0.9762,0.9825
7471,0.9839,0.9814
7472,0.9841,0.9816
7473,0.9931,0.9860
7474,0.9988,0.9820
7475,1.0060,0.9855
7476,0.9993,1.0027
7477,0.9927,1.0010
7478,0.9958,1.0117
7479,0.9833,1.0111
7480,1.0065,1.0028
7481,1.0199,0.9964
7482,1.0022,1.0004
7483,1.0038,0.9833
7484,1.0139,0.9883
7485,1.0078,0.9799
7486,0.9996,0.9936
7487,1.0104,1.0058
7488,1.0208,1.0019
7489,1.0024,1.0217
7490,1.0030,1.0110
7491,1.0014,1.0000
7492,0.9851,0.9974
7493,0.9732,0.9740
7494,0.9697,0.9780
7495,0.9754,0.9771
7496,0.9916,1.0028
7497,0.9678,0.9916
7498,0.9748,1.0152
7499,0.9707,1.0229
7500,0.9808,1.0042
7501,0.9936,1.0052
7502,1.0043,1.0096
7503,1.0026,1.0070
7504,0.9991,0.9937
7505,1.0114,0.9853
7506,1.0063,0.9825
7507,1.0057,0.9819
7508,1.0004,0.9830
7509,1.0034,0.9720
7510,0.9904,0.9808
7511,0.9894,0.9885
7512,0.9922,0.9765
7513,1.0030,0.9853
7514,1.0009,0.9599
7515,0.9784,0.9567
7516,0.9770,0.9538
7517,0.9944,0.9688
7518,0.9969,0.9655
7519,0.9909,0.9656
7520,0.9833,0.9785
7521,0.9898,0.9794
7522,0.9854,0.9775
7523,0.9883,0.9605
7524,0.9835,0.9721
7525,0.9783,0.9871
7526,0.9788,0.9896
7527,0.9815,1.0007
7528,0.9844,1.0030
7529,0.9847,0.9960
7530,0.9974,1.0076
7531,0.9942,1.0158
7532,1.0083,1.0106
7533,1.0054,1.0134
7534,0.9984,1.0270
7535,1.0014,1.0182
7536,1.0079,1.0226
7537,0.9990,1.0245
7538,0.9862,1.0222
7539,0.9977,1.0175
7540,1.0103,0.9942
7541,1.0133,1.0060
7542,1.0041,0.9956
7543,1.0020,0.9998
7544,0.9907,0.9948
7545,1.0018,1.0104
7546,1.0035,1.0011
7547,1.0069,0.9958
7548,1.0068,1.0161
7549,1.0056,1.0201
7550,1.0065,1.0103
7551,1.0053,1.0058
7552,1.0150,1.0089
7553,0.9995,0.9992
7554,0.9917,0.9946
7555,0.9899,0.9941
7556,0.9901,0.9979
7557,1.0010,1.0041
7558,0.9884,0.9889
7559,0.9954,0.9858
7560,0.9950,0.9892
7561,1.0037,1.0027
7562,1.0066,1.0030
7563,1.0042,1.0106
7564,0.9944,1.0035
7565,0.9986,1.0137
7566,0.9952,1.0094
7567,0.9951,1.0162
7568,1.0031,1.0126
7569,1.0160,1.0184
7570,0.9982,1.0127
7571,1.0057,1.0135
7572,1.0165,1.0106
7573,1.0120,1.0100
7574,0.9993,1.0148
7575,1.0027,1.0189
7576,1.0006,1.0036
7577,1.0324,1.0133
7578,1.0295,0.9989
7579,1.0198,1.0024
7580,1.0028,0.9914
7581,0.9935,1.0030
7582,1.0027,1.0115
7583,0.9865,1.0110
7584,0.9735,1.0025
7585,0.9873,1.0229
