Timestamp,mileage_factor_RegUp_ISONE,performance_factor_RegUp_ISONE,mileage_factor_RegDown_ISONE,performance_factor_RegDown_ISONE
2023-07-11 12:00:00,1.2648,0.9644,1.5938,0.8699
2023-07-11 13:00:00,1.1034,0.9864,1.5171,0.9787
2023-07-11 14:00:00,1.3933,0.9015,1.9228,0.9731
2023-07-11 15:00:00,1.9669,1.0,1.6885,1.0
2023-07-11 16:00:00,1.9894,0.8508,1.2228,0.952
2023-07-11 17:00:00,1.4347,0.9821,1.4808,0.9637
2023-07-11 18:00:00,1.2671,0.945,1.0992,1.0
2023-07-11 19:00:00,1.329,1.0,1.7009,0.938
2023-07-11 20:00:00,1.6812,0.9815,1.9977,0.9746
2023-07-11 21:00:00,1.3767,0.9452,1.2847,0.9239
2023-07-11 22:00:00,1.0769,0.9549,1.5171,0.9375
2023-07-11 23:00:00,1.5784,0.9773,1.0503,0.9923
2023-07-12 00:00:00,1.4284,0.987,1.7739,0.9315
2023-07-12 01:00:00,1.1789,0.9308,2.1198,0.904
2023-07-12 02:00:00,1.6874,0.9696,1.6142,0.8799
2023-07-12 03:00:00,1.5409,0.9915,1.828,0.9799
2023-07-12 04:00:00,1.4063,0.9803,1.0232,0.9844
2023-07-12 05:00:00,1.4396,1.0,1.5657,0.9452
2023-07-12 06:00:00,1.0218,0.9614,1.1436,1.0
2023-07-12 07:00:00,1.7007,0.8786,0.7044,0.8856
2023-07-12 08:00:00,1.1827,0.9949,1.1459,1.0
2023-07-12 09:00:00,1.7698,0.9527,1.1718,1.0
2023-07-12 10:00:00,1.6301,0.9474,1.2013,0.8851
2023-07-12 11:00:00,1.5223,0.9641,1.3879,0.913
2023-07-12 12:00:00,1.3453,0.8927,1.3569,0.9847
2023-07-12 13:00:00,2.0642,1.0,2.0305,0.9055
2023-07-12 14:00:00,1.5771,0.9612,1.2936,0.9853
2023-07-12 15:00:00,1.0756,0.9795,1.0291,0.8584
2023-07-12 16:00:00,1.7848,1.0,1.4078,1.0
2023-07-12 17:00:00,1.6982,1.0,1.8704,0.8896
2023-07-12 18:00:00,1.5643,0.9075,1.472,0.9285
2023-07-12 19:00:00,1.6473,0.9244,1.681,0.874
2023-07-12 20:00:00,1.4356,0.9783,1.4787,0.835
2023-07-12 21:00:00,2.1144,1.0,1.789,0.9252
2023-07-12 22:00:00,1.4391,0.9257,1.5258,0.9054
2023-07-12 23:00:00,1.6195,0.933,1.5826,0.9152
2023-07-13 00:00:00,1.4773,0.8742,1.4379,0.9683
2023-07-13 01:00:00,1.2768,1.0,1.3808,0.8875
2023-07-13 02:00:00,1.2775,0.9409,1.2032,1.0
2023-07-13 03:00:00,1.5967,0.9819,1.5304,0.944
2023-07-13 04:00:00,1.2968,0.9615,1.4236,0.8818
2023-07-13 05:00:00,1.0728,0.9752,1.3909,0.9338
2023-07-13 06:00:00,1.3957,0.9465,1.2521,0.8491
2023-07-13 07:00:00,1.3467,0.9758,1.6453,1.0
2023-07-13 08:00:00,2.04,0.9166,1.6405,0.9542
2023-07-13 09:00:00,1.6699,1.0,1.3327,1.0
2023-07-13 10:00:00,1.3719,0.9482,2.0722,1.0
2023-07-13 11:00:00,1.1919,0.9388,1.1876,0.8983
2023-07-13 12:00:00,1.423,0.8849,1.7226,0.9592
2023-07-13 13:00:00,1.1287,0.9405,1.7364,0.9249
2023-07-13 14:00:00,1.441,0.8782,1.6882,0.9084
2023-07-13 15:00:00,1.2176,0.8635,1.1289,0.9142
2023-07-13 16:00:00,1.3038,0.989,1.3875,0.9341
2023-07-13 17:00:00,1.4101,0.8884,1.4209,0.9476
2023-07-13 18:00:00,1.6795,0.9635,1.6483,1.0
2023-07-13 19:00:00,1.3258,0.9584,1.4773,0.9414
2023-07-13 20:00:00,1.6526,0.8871,1.693,1.0
2023-07-13 21:00:00,1.7197,0.8965,1.5957,0.9806
2023-07-13 22:00:00,1.2863,0.8879,1.8863,0.8976
2023-07-13 23:00:00,1.5623,0.9632,2.1796,0.8818
2023-07-14 00:00:00,0.9283,0.9696,1.305,0.9136
2023-07-14 01:00:00,1.3627,0.9669,1.1754,0.9628
2023-07-14 02:00:00,1.9231,0.8713,1.7503,0.8974
2023-07-14 03:00:00,1.615,0.901,1.4009,0.9707
2023-07-14 04:00:00,1.7509,0.9154,1.8551,0.9891
2023-07-14 05:00:00,1.7794,0.9734,1.8773,0.9216
2023-07-14 06:00:00,1.5703,0.9512,2.0097,1.0
2023-07-14 07:00:00,1.4315,0.9416,1.5624,0.9866
2023-07-14 08:00:00,1.8927,0.926,1.4309,0.8821
2023-07-14 09:00:00,1.3237,0.9032,1.3155,0.8068
2023-07-14 10:00:00,1.3779,0.9792,1.4329,0.9601
2023-07-14 11:00:00,1.922,0.971,1.5033,1.0
2023-07-14 12:00:00,1.0282,0.9421,1.2541,0.9567
2023-07-14 13:00:00,1.5819,0.9214,1.6771,0.8555
2023-07-14 14:00:00,1.8557,0.9029,1.8849,0.848
2023-07-14 15:00:00,1.3401,1.0,2.1911,1.0
2023-07-14 16:00:00,1.5147,0.9709,1.3166,1.0
2023-07-14 17:00:00,1.2283,0.916,1.0528,0.8641
2023-07-14 18:00:00,1.7731,0.9653,1.617,0.8786
2023-07-14 19:00:00,1.4527,0.933,1.8049,0.8829
2023-07-14 20:00:00,1.4635,0.9919,1.3647,0.9435
2023-07-14 21:00:00,1.759,0.9883,0.9682,0.8449
2023-07-14 22:00:00,1.3106,0.9753,1.7567,1.0
2023-07-14 23:00:00,2.2374,0.9632,1.3849,0.9367
2023-07-15 00:00:00,1.379,0.9152,1.8317,0.978
2023-07-15 01:00:00,1.8007,0.9617,1.5013,0.9929
2023-07-15 02:00:00,1.8812,0.9737,1.3156,0.8847
2023-07-15 03:00:00,1.9037,0.9953,1.3794,0.9354
2023-07-15 04:00:00,1.6297,0.9721,1.1392,0.9876
2023-07-15 05:00:00,1.6193,0.9608,1.318,0.962
2023-07-15 06:00:00,1.2987,0.9261,1.4374,0.946
2023-07-15 07:00:00,1.9114,0.9062,1.5981,0.9184
2023-07-15 08:00:00,1.2965,1.0,1.5971,0.9121
2023-07-15 09:00:00,1.6378,0.9759,1.3913,0.9048
2023-07-15 10:00:00,1.6557,1.0,2.4105,0.8826
2023-07-15 11:00:00,1.8082,1.0,1.6789,0.923
2023-07-15 12:00:00,1.5845,1.0,1.2682,0.9746
2023-07-15 13:00:00,0.9412,0.9589,1.6361,0.9944
2023-07-15 14:00:00,1.1782,1.0,1.5209,0.9462
2023-07-15 15:00:00,1.5116,0.9574,1.3518,0.8964
2023-07-15 16:00:00,1.5341,0.9079,1.6639,0.9107
2023-07-15 17:00:00,1.1988,0.9885,1.6543,0.9242
2023-07-15 18:00:00,1.4806,0.9669,2.0861,0.8792
2023-07-15 19:00:00,1.4681,0.9429,1.421,0.9748
2023-07-15 20:00:00,1.9246,0.882,1.3468,1.0
2023-07-15 21:00:00,1.3359,0.9441,1.75,0.8905
2023-07-15 22:00:00,1.5318,0.9683,1.1854,0.9922
2023-07-15 23:00:00,1.713,0.8752,1.7042,0.9673
2023-07-16 00:00:00,1.574,0.9222,1.6972,0.9349
2023-07-16 01:00:00,1.351,0.9994,1.9999,0.9316
2023-07-16 02:00:00,1.4746,0.9188,1.4428,0.9829
2023-07-16 03:00:00,1.9545,0.95,1.3442,0.9341
2023-07-16 04:00:00,1.4245,1.0,1.4416,0.9702
2023-07-16 05:00:00,1.1602,0.954,1.7548,0.9234
2023-07-16 06:00:00,1.5501,0.9888,1.0981,0.9321
2023-07-16 07:00:00,1.6696,0.9952,1.8641,0.8918
2023-07-16 08:00:00,1.2485,1.0,1.158,0.9521
2023-07-16 09:00:00,1.5706,0.8991,1.7566,0.9971
2023-07-16 10:00:00,1.3323,0.9672,1.2463,0.9903
2023-07-16 11:00:00,1.4024,1.0,1.5576,0.9088
2023-07-16 12:00:00,1.6298,0.931,1.3702,0.9891
2023-07-16 13:00:00,1.292,0.9386,1.3593,0.9802
2023-07-16 14:00:00,1.352,0.8739,1.1441,0.9242
2023-07-16 15:00:00,1.6905,1.0,0.8594,0.8852
2023-07-16 16:00:00,1.3149,0.921,1.7145,0.9592
2023-07-16 17:00:00,1.0891,0.9371,1.9322,0.8745
2023-07-16 18:00:00,1.7544,1.0,1.5387,0.9388
2023-07-16 19:00:00,1.7015,0.9689,1.3191,0.9427
2023-07-16 20:00:00,1.2322,0.9469,1.313,0.9157
2023-07-16 21:00:00,1.3004,0.9766,1.9192,0.8995
2023-07-16 22:00:00,1.6801,0.9377,1.9963,1.0
2023-07-16 23:00:00,1.6548,0.9269,1.5983,0.9476
2023-07-17 00:00:00,1.8865,0.9636,1.1665,0.945
2023-07-17 01:00:00,1.285,0.9163,1.2949,1.0
2023-07-17 02:00:00,1.4805,0.9838,1.3043,0.9279
2023-07-17 03:00:00,1.2721,0.9501,1.4814,0.9863
2023-07-17 04:00:00,1.5493,0.8981,2.0548,0.9644
2023-07-17 05:00:00,1.2521,1.0,1.6434,1.0
2023-07-17 06:00:00,1.7254,0.9604,1.7444,0.9527
2023-07-17 07:00:00,1.1034,0.9274,1.669,0.8843
2023-07-17 08:00:00,1.7709,0.9923,1.3869,0.8799
2023-07-17 09:00:00,1.7987,0.9353,0.9456,0.9849
2023-07-17 10:00:00,1.4121,0.9305,1.3857,1.0
2023-07-17 11:00:00,2.0125,0.955,1.5465,0.9212
2023-07-17 12:00:00,1.2817,0.9315,1.5326,0.8378
2023-07-17 13:00:00,1.3111,0.9407,0.9403,0.9387
2023-07-17 14:00:00,1.3294,0.9261,1.3372,0.948
2023-07-17 15:00:00,1.851,0.8913,1.6769,0.9757
2023-07-17 16:00:00,1.5696,0.9049,0.5688,0.9653
2023-07-17 17:00:00,1.6913,0.9199,1.473,1.0
2023-07-17 18:00:00,1.7228,1.0,1.2661,0.9811
2023-07-17 19:00:00,0.8502,1.0,1.6372,0.913
2023-07-17 20:00:00,1.5631,0.9315,1.3244,0.9395
2023-07-17 21:00:00,1.2776,0.9485,1.4557,0.9795
2023-07-17 22:00:00,1.4813,0.9443,1.682,0.9926
2023-07-17 23:00:00,1.6447,0.9042,1.3975,0.927
2023-07-18 00:00:00,1.6835,0.8425,0.8904,1.0
2023-07-18 01:00:00,1.5839,0.9837,1.5965,0.9788
2023-07-18 02:00:00,1.4277,0.9675,1.3111,1.0
2023-07-18 03:00:00,1.868,0.9582,1.2953,0.9374
2023-07-18 04:00:00,1.9348,0.9562,1.6827,1.0
2023-07-18 05:00:00,1.7497,0.9772,1.7386,0.9638
2023-07-18 06:00:00,1.5534,0.9627,1.8796,0.9915
2023-07-18 07:00:00,1.3188,0.9821,1.083,0.9828
2023-07-18 08:00:00,1.6607,0.9584,1.2081,0.9487
2023-07-18 09:00:00,1.4386,0.8971,1.4348,0.9084
2023-07-18 10:00:00,1.4946,0.901,2.3195,0.9079
2023-07-18 11:00:00,0.805,0.9857,1.5432,0.9085
2023-07-18 12:00:00,1.4098,1.0,2.2842,0.9811
2023-07-18 13:00:00,1.5704,0.9221,1.2633,1.0
2023-07-18 14:00:00,1.4294,0.9092,1.9313,0.8883
2023-07-18 15:00:00,1.5192,0.9119,1.4308,0.9938
2023-07-18 16:00:00,1.773,0.9786,0.9144,0.9852
2023-07-18 17:00:00,1.4354,0.9792,1.5295,1.0
2023-07-18 18:00:00,1.4572,1.0,1.4085,0.996
2023-07-18 19:00:00,1.4105,0.8888,1.9041,0.9866
2023-07-18 20:00:00,1.469,1.0,1.3865,0.9906
2023-07-18 21:00:00,1.5644,0.9357,1.11,1.0
2023-07-18 22:00:00,1.9319,0.9258,1.3298,0.9341
2023-07-18 23:00:00,1.9558,0.9671,1.5164,0.858
2023-07-19 00:00:00,1.4438,0.9422,1.507,1.0
2023-07-19 01:00:00,1.3761,0.918,2.004,1.0
2023-07-19 02:00:00,1.4947,0.9831,1.5783,0.9214
2023-07-19 03:00:00,1.329,0.8186,1.7975,0.9638
2023-07-19 04:00:00,1.5332,1.0,1.795,1.0
2023-07-19 05:00:00,1.5237,0.9019,1.3207,0.8873
2023-07-19 06:00:00,1.7116,0.9131,1.3023,0.9696
2023-07-19 07:00:00,2.0005,1.0,1.7173,0.9207
2023-07-19 08:00:00,1.7321,0.9669,1.8299,0.9623
2023-07-19 09:00:00,1.4522,0.9255,1.8228,1.0
2023-07-19 10:00:00,1.8203,0.996,1.4247,0.9665
2023-07-19 11:00:00,1.2669,0.9667,1.0985,0.9448
2023-07-19 12:00:00,1.3405,0.9056,1.7038,0.9681
2023-07-19 13:00:00,1.169,0.911,1.9783,0.9525
2023-07-19 14:00:00,1.3705,0.9247,1.1575,0.9697
2023-07-19 15:00:00,1.6179,0.9937,1.7984,0.9202
2023-07-19 16:00:00,1.2843,0.9198,1.531,0.9941
2023-07-19 17:00:00,1.5275,0.9707,1.4361,0.947
2023-07-19 18:00:00,2.233,0.954,1.1557,0.9267
2023-07-19 19:00:00,1.7483,0.8289,1.6816,0.9449
2023-07-19 20:00:00,1.5833,0.9345,0.9618,0.9478
2023-07-19 21:00:00,1.5287,1.0,1.7599,0.8604
2023-07-19 22:00:00,1.3637,0.9267,1.6042,0.9003
2023-07-19 23:00:00,2.4422,0.9486,1.354,0.9253
2023-07-20 00:00:00,1.3251,0.9206,1.3509,0.9267
2023-07-20 01:00:00,2.0963,0.9396,1.7538,1.0
2023-07-20 02:00:00,1.1375,0.8725,1.9195,0.8638
2023-07-20 03:00:00,1.194,0.992,1.1329,0.9097
2023-07-20 04:00:00,1.6233,0.9713,1.3012,0.9589
2023-07-20 05:00:00,1.5845,0.9463,2.2041,0.9481
2023-07-20 06:00:00,1.847,0.9601,1.1923,0.9507
2023-07-20 07:00:00,1.2836,0.9855,1.7403,0.9587
2023-07-20 08:00:00,1.5802,0.9626,1.4911,0.8726
2023-07-20 09:00:00,1.2656,0.9379,1.4128,1.0
2023-07-20 10:00:00,1.4958,1.0,1.5269,1.0
2023-07-20 11:00:00,1.3155,0.9743,1.1091,0.9606
2023-07-20 12:00:00,2.0832,0.9145,1.4079,0.931
2023-07-20 13:00:00,1.6217,0.9389,1.4285,0.8871
2023-07-20 14:00:00,1.7605,1.0,1.6331,1.0
2023-07-20 15:00:00,1.5324,0.9274,2.1575,0.9404
2023-07-20 16:00:00,1.6544,0.9704,1.8291,1.0
2023-07-20 17:00:00,1.5642,0.9376,1.7296,0.9896
2023-07-20 18:00:00,1.643,0.9608,1.751,0.9746
2023-07-20 19:00:00,1.3652,0.8341,0.9377,0.9659
2023-07-20 20:00:00,1.3959,0.9299,1.4806,0.9154
2023-07-20 21:00:00,2.1764,0.9668,1.331,0.9571
2023-07-20 22:00:00,1.4785,0.8892,1.4784,0.9607
2023-07-20 23:00:00,1.3802,0.8855,1.7262,0.9752
2023-07-21 00:00:00,1.8495,0.9286,1.1869,0.9433
2023-07-21 01:00:00,1.6358,1.0,1.7492,0.961
2023-07-21 02:00:00,2.0143,0.9712,1.4974,1.0
2023-07-21 03:00:00,1.9001,0.9517,1.2811,0.9245
2023-07-21 04:00:00,1.1179,0.934,1.573,0.9682
2023-07-21 05:00:00,1.2819,0.9833,1.1521,0.9899
2023-07-21 06:00:00,1.3951,0.8906,1.2719,1.0
2023-07-21 07:00:00,1.613,0.8532,1.2959,0.9268
2023-07-21 08:00:00,1.1509,0.9752,1.2132,0.9331
2023-07-21 09:00:00,1.427,0.8793,1.1423,0.9808
2023-07-21 10:00:00,1.4856,1.0,1.5846,0.9223
2023-07-21 11:00:00,1.8567,0.9357,1.2384,0.9113
2023-07-21 12:00:00,1.1875,0.9421,1.7994,0.8871
2023-07-21 13:00:00,1.3618,0.9524,1.6805,0.9281
2023-07-21 14:00:00,1.1091,0.9525,1.8535,0.9601
2023-07-21 15:00:00,1.3639,1.0,1.741,0.9817
2023-07-21 16:00:00,1.5164,0.961,0.5918,0.9156
2023-07-21 17:00:00,1.9377,1.0,1.5303,1.0
2023-07-21 18:00:00,1.2503,0.9576,1.6926,0.9849
2023-07-21 19:00:00,1.6828,0.9303,1.6457,1.0
2023-07-21 20:00:00,0.882,0.9805,1.6343,0.8942
2023-07-21 21:00:00,1.7266,0.9484,1.1462,0.9234
2023-07-21 22:00:00,1.468,1.0,1.6714,0.9791
2023-07-21 23:00:00,1.2051,1.0,1.8166,0.9766
2023-07-22 00:00:00,1.5474,0.9692,1.7179,0.9091
2023-07-22 01:00:00,1.4652,0.9178,1.5522,0.9654
2023-07-22 02:00:00,1.4857,0.9959,1.2477,0.9359
2023-07-22 03:00:00,1.2091,0.9502,1.816,0.9536
2023-07-22 04:00:00,1.7249,0.9249,1.6337,0.9459
2023-07-22 05:00:00,1.2107,0.8886,1.4406,0.9329
2023-07-22 06:00:00,1.1992,0.9482,1.8294,0.9819
2023-07-22 07:00:00,1.5301,0.9166,1.1642,0.9498
2023-07-22 08:00:00,1.377,0.8889,1.142,1.0
2023-07-22 09:00:00,1.3052,0.8834,1.3267,0.8759
2023-07-22 10:00:00,1.2338,0.8923,1.5195,0.9925
2023-07-22 11:00:00,1.5747,1.0,1.807,0.9513
2023-07-22 12:00:00,1.0685,0.9916,1.9848,0.9349
2023-07-22 13:00:00,1.5742,0.9495,1.2886,0.988
2023-07-22 14:00:00,1.2115,1.0,1.4969,0.9196
2023-07-22 15:00:00,1.2306,0.9594,1.0883,0.9732
2023-07-22 16:00:00,1.4436,0.8991,1.8922,0.946
2023-07-22 17:00:00,1.1874,0.9604,1.4541,0.9185
2023-07-22 18:00:00,1.6483,0.9225,1.803,0.9146
2023-07-22 19:00:00,1.4503,0.8828,1.8172,0.9366
2023-07-22 20:00:00,1.2231,0.905,1.301,1.0
2023-07-22 21:00:00,1.4365,0.9928,1.8652,0.9855
2023-07-22 22:00:00,1.4998,1.0,1.0202,0.9682
2023-07-22 23:00:00,1.5892,0.8107,1.3198,0.9901
2023-07-23 00:00:00,1.4813,0.9675,1.1101,0.9415
2023-07-23 01:00:00,1.3683,0.8813,1.7682,0.985
2023-07-23 02:00:00,1.4209,0.9771,1.0916,0.9249
2023-07-23 03:00:00,1.2935,0.9547,1.2194,0.8671
2023-07-23 04:00:00,1.368,0.8824,1.8153,0.9675
2023-07-23 05:00:00,1.7323,0.9526,1.7327,0.9546
2023-07-23 06:00:00,1.3419,0.9713,1.5553,0.8886
2023-07-23 07:00:00,1.5658,0.9834,1.7256,0.9478
2023-07-23 08:00:00,1.9555,0.9066,1.4831,0.924
2023-07-23 09:00:00,0.7488,0.8793,1.4735,0.8893
2023-07-23 10:00:00,1.7514,0.9162,1.6237,0.9046
2023-07-23 11:00:00,1.8751,0.8739,1.787,0.9425
2023-07-23 12:00:00,1.1984,0.9945,1.1048,0.9305
2023-07-23 13:00:00,1.7351,0.9743,1.6263,0.9857
2023-07-23 14:00:00,1.7661,0.9841,1.2878,0.9018
2023-07-23 15:00:00,1.5202,1.0,1.6318,0.9348
2023-07-23 16:00:00,1.77,1.0,2.2538,0.9397
2023-07-23 17:00:00,1.6335,0.967,1.0145,1.0
2023-07-23 18:00:00,1.5081,0.9154,2.3659,0.9085
2023-07-23 19:00:00,1.2951,1.0,1.3409,0.9897
2023-07-23 20:00:00,1.7071,1.0,1.6164,0.9312
2023-07-23 21:00:00,0.9724,1.0,2.0086,0.9697
2023-07-23 22:00:00,1.4479,0.9641,1.2745,0.8964
2023-07-23 23:00:00,1.3016,0.9309,2.001,1.0
2023-07-24 00:00:00,1.1946,0.9786,1.6639,0.9246
2023-07-24 01:00:00,1.4233,0.9479,0.9858,1.0
2023-07-24 02:00:00,1.0895,0.997,1.9043,0.9848
2023-07-24 03:00:00,1.2296,0.8771,1.5252,0.9508
2023-07-24 04:00:00,1.5375,0.9539,1.2634,1.0
2023-07-24 05:00:00,1.4411,1.0,1.4573,1.0
2023-07-24 06:00:00,0.9794,0.9205,1.7653,0.8649
2023-07-24 07:00:00,1.7346,0.9372,1.4817,0.943
2023-07-24 08:00:00,1.4504,1.0,1.0713,0.8637
2023-07-24 09:00:00,1.9288,0.9279,1.4097,0.9943
2023-07-24 10:00:00,1.3287,0.9509,1.7277,0.9417
2023-07-24 11:00:00,1.404,0.8418,2.0638,0.9578
2023-07-24 12:00:00,1.3534,0.9149,1.6016,0.861
2023-07-24 13:00:00,1.7396,0.9791,1.1798,1.0
2023-07-24 14:00:00,1.8889,0.997,1.3606,0.9045
2023-07-24 15:00:00,1.4344,0.941,1.3177,0.9294
2023-07-24 16:00:00,1.3065,0.8846,1.3906,1.0
2023-07-24 17:00:00,1.1038,0.9694,1.7927,0.9129
2023-07-24 18:00:00,1.2082,1.0,1.2784,0.9418
2023-07-24 19:00:00,1.6069,0.9539,1.5572,0.9902
2023-07-24 20:00:00,0.771,0.9665,1.7413,0.9298
2023-07-24 21:00:00,1.9767,0.9032,1.1949,0.9747
2023-07-24 22:00:00,0.9201,0.9618,1.3109,0.9328
2023-07-24 23:00:00,1.6383,0.8446,2.0293,0.9491
2023-07-25 00:00:00,1.5388,1.0,1.2541,0.9695
2023-07-25 01:00:00,1.09,0.8567,1.8934,0.9603
2023-07-25 02:00:00,1.8588,0.9039,1.9879,0.9769
2023-07-25 03:00:00,2.0862,0.9234,1.8494,0.9415
2023-07-25 04:00:00,1.4587,0.9601,1.8226,0.9675
2023-07-25 05:00:00,1.5887,0.9701,1.2859,0.92
2023-07-25 06:00:00,1.9577,0.8563,1.6088,0.8975
2023-07-25 07:00:00,1.6286,0.9935,1.4828,0.9866
2023-07-25 08:00:00,1.3548,0.9396,1.4417,0.9436
2023-07-25 09:00:00,1.0807,0.9079,1.8308,1.0
2023-07-25 10:00:00,1.5793,0.8682,1.4538,0.9231
2023-07-25 11:00:00,1.0947,0.9665,1.2321,0.9611
2023-07-25 12:00:00,1.8702,0.8935,1.3381,0.8924
2023-07-25 13:00:00,1.3883,0.877,1.9694,1.0
2023-07-25 14:00:00,1.3408,1.0,1.7898,0.9418
2023-07-25 15:00:00,1.317,0.9406,1.1469,1.0
2023-07-25 16:00:00,1.6317,0.9479,2.182,0.9326
2023-07-25 17:00:00,1.8241,1.0,1.5714,1.0
2023-07-25 18:00:00,1.8174,0.9449,1.3169,0.9806
2023-07-25 19:00:00,1.2515,0.9304,1.1152,0.8275
2023-07-25 20:00:00,1.3386,0.9486,1.6278,0.9989
2023-07-25 21:00:00,1.5102,0.9414,1.2701,0.9948
2023-07-25 22:00:00,1.6547,0.9576,1.3357,0.9034
2023-07-25 23:00:00,1.2405,0.9977,1.7443,0.9655
2023-07-26 00:00:00,1.311,0.9801,0.9473,0.9921
2023-07-26 01:00:00,1.6393,0.9803,1.8142,0.8992
2023-07-26 02:00:00,1.6492,0.9373,1.4881,0.9226
2023-07-26 03:00:00,1.2048,1.0,1.7676,1.0
2023-07-26 04:00:00,1.4421,0.929,1.6557,0.9482
2023-07-26 05:00:00,1.0939,0.9307,1.5012,1.0
2023-07-26 06:00:00,1.7414,0.9455,1.3115,1.0
2023-07-26 07:00:00,1.9028,0.8922,1.7752,0.8906
2023-07-26 08:00:00,1.4799,0.8757,1.6686,0.9296
2023-07-26 09:00:00,1.2533,0.8613,1.2254,0.9662
2023-07-26 10:00:00,1.7803,1.0,2.0,0.9691
2023-07-26 11:00:00,0.8352,0.9039,1.1703,0.9464
2023-07-26 12:00:00,1.5655,0.8859,1.671,0.9496
2023-07-26 13:00:00,1.9274,0.8673,1.189,1.0
2023-07-26 14:00:00,1.3947,1.0,1.5414,0.9804
2023-07-26 15:00:00,1.0561,1.0,0.9113,0.9797
2023-07-26 16:00:00,1.1689,1.0,1.6866,0.9155
2023-07-26 17:00:00,1.6942,0.9305,0.9755,0.9939
2023-07-26 18:00:00,1.8572,0.9339,1.4955,0.9864
2023-07-26 19:00:00,0.6729,0.9449,1.4031,1.0
2023-07-26 20:00:00,1.348,0.9142,1.2056,1.0
2023-07-26 21:00:00,1.5638,0.9911,1.2928,0.988
2023-07-26 22:00:00,1.6289,0.919,1.2761,0.9977
2023-07-26 23:00:00,1.0667,0.987,1.708,0.924
2023-07-27 00:00:00,1.7685,0.9583,1.0497,0.9197
2023-07-27 01:00:00,0.8844,0.9734,1.165,0.952
2023-07-27 02:00:00,1.2761,0.9566,1.0634,0.9459
2023-07-27 03:00:00,1.7995,0.8973,1.1746,0.9466
2023-07-27 04:00:00,1.0651,0.9697,1.5619,1.0
2023-07-27 05:00:00,1.5651,0.9515,1.5563,0.9132
2023-07-27 06:00:00,1.5793,0.8972,1.5482,0.9469
2023-07-27 07:00:00,1.0246,1.0,1.3743,0.9724
2023-07-27 08:00:00,1.398,0.962,1.805,0.9431
2023-07-27 09:00:00,1.1203,0.9354,1.2638,0.931
2023-07-27 10:00:00,1.5817,0.909,1.7084,0.887
2023-07-27 11:00:00,1.7296,0.9509,1.5356,0.9932
2023-07-27 12:00:00,1.4934,0.8958,0.8853,0.9429
2023-07-27 13:00:00,1.4877,0.9277,1.4331,0.9357
2023-07-27 14:00:00,1.3566,1.0,1.5827,0.9142
2023-07-27 15:00:00,1.6511,0.9007,1.6202,0.9343
2023-07-27 16:00:00,1.8276,0.8602,1.4691,1.0
2023-07-27 17:00:00,1.3354,0.9863,1.7248,0.9928
2023-07-27 18:00:00,1.6402,0.9534,2.0017,0.9594
2023-07-27 19:00:00,1.3556,0.9571,1.1154,0.9336
2023-07-27 20:00:00,1.4654,0.9846,1.8124,0.937
2023-07-27 21:00:00,1.4978,0.9716,1.1476,0.918
2023-07-27 22:00:00,1.18,0.9585,1.0969,1.0
2023-07-27 23:00:00,1.4638,0.9524,1.1581,0.8709
2023-07-28 00:00:00,1.322,0.9593,1.8576,0.9372
2023-07-28 01:00:00,1.1446,0.9095,1.5156,1.0
2023-07-28 02:00:00,1.7402,0.9827,1.1839,0.9701
2023-07-28 03:00:00,1.619,0.9224,1.6791,0.993
2023-07-28 04:00:00,1.4779,0.9473,1.9232,0.9369
2023-07-28 05:00:00,1.8006,0.9984,1.3024,0.9099
2023-07-28 06:00:00,1.6501,0.942,2.1,0.8531
2023-07-28 07:00:00,1.4674,0.8981,1.4804,0.8455
2023-07-28 08:00:00,1.0832,0.9758,1.1719,0.8993
2023-07-28 09:00:00,1.3974,0.8462,1.5717,0.9624
2023-07-28 10:00:00,1.8568,0.9586,1.783,0.991
2023-07-28 11:00:00,1.2924,0.9783,2.0053,0.865
2023-07-28 12:00:00,1.5474,0.9318,1.7723,0.9827
2023-07-28 13:00:00,1.4485,0.9452,1.6517,0.8702
2023-07-28 14:00:00,1.4755,0.9298,1.6734,0.9201
2023-07-28 15:00:00,1.3454,0.8296,1.5999,0.9227
2023-07-28 16:00:00,1.2867,0.8956,1.7651,1.0
2023-07-28 17:00:00,1.6095,0.9968,1.9294,0.8872
2023-07-28 18:00:00,1.2981,0.9724,1.4623,0.9346
2023-07-28 19:00:00,1.3543,0.9375,1.8682,0.9564
2023-07-28 20:00:00,1.9017,1.0,1.5655,0.9019
2023-07-28 21:00:00,1.453,0.9336,1.5085,0.9524
2023-07-28 22:00:00,0.8436,0.9572,2.0516,0.9405
2023-07-28 23:00:00,1.2772,0.8946,1.8914,0.9156
2023-07-29 00:00:00,1.2294,1.0,1.203,0.876
2023-07-29 01:00:00,1.4105,0.9847,1.3564,0.9697
2023-07-29 02:00:00,2.1764,0.9374,1.8389,1.0
2023-07-29 03:00:00,1.4496,0.9565,1.9865,1.0
2023-07-29 04:00:00,1.5037,0.8848,1.4034,0.9674
2023-07-29 05:00:00,1.5208,0.9624,1.5534,1.0
2023-07-29 06:00:00,1.7662,0.8863,1.4003,0.8967
2023-07-29 07:00:00,1.3519,0.9052,1.176,0.9202
2023-07-29 08:00:00,1.4577,0.9448,1.5704,0.905
2023-07-29 09:00:00,1.5078,0.9157,1.1075,1.0
